;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
598;fail;103260;186304;528493;384704;46133;48791
599;9052;25390;11861;13605;12750;4588;8161
600;fail;421948;103400;93797;41389;279939;4763
601;fail;49103;120346;12113;370580;370112;187756
602;16184;59239;63807;9524;115183;118018;10055
603;9922;14267;112130;233865;134774;11842;152896
604;71209;13634;69195;99693;39554;23819;33571
605;61539;18614;34560;54448;24108;327;36256
606;1391;7649;114084;68612;67040;9091;111756
607;4278;25599;41777;78663;84028;24440;8037
608;23232;39407;104552;73277;149455;71113;354
609;fail;55064;528138;72020;3342;297665;125811
610;4389;2488;3088;9456;25919;137694;19133
611;9293;75124;13235;60497;25224;117279;37891
612;fail;60078;17939;67504;4929;119003;102191
613;fail;3870;39868;191418;75115;43764;95676
614;fail;1819;29607;64523;39812;197118;371498
615;102447;58478;97753;35411;131388;1366;219388
616;41789;15629;64755;113974;109753;70615;4058
617;19801;28292;146775;46487;72648;19182;85602
618;82068;315080;21974;61161;112314;257290;322388
619;33482;323402;294529;13957;87823;19424;26753
620;34346;90675;19585;61788;63702;15256;24682
621;15164;109;404185;129320;279809;345666;337029
622;fail;102915;19459;60855;51847;220058;106073
623;fail;228331;50275;133527;4262;159377;14780
624;fail;21428;110547;185773;25961;61933;258
625;fail;1216;37546;24659;56803;15440;54960
626;fail;54464;9213;79618;153917;64648;117640
627;fail;197078;83699;469285;88921;69933;103287
628;13078;3294;17290;25710;20243;26229;23463
629;fail;115814;217798;36052;65432;23162;29304
630;fail;78206;108173;173863;464267;28564;222868
631;30347;85265;19043;71523;7907;2790;29304
632;fail;143866;3722;160043;33807;2215;7568
633;fail;46767;60914;92674;48883;506828;107553
634;fail;128499;348087;136142;11411;77349;124359
635;98732;6437;80319;169869;221120;72248;75534
636;59266;5204;67517;70628;228008;110713;97947
637;fail;2311;28383;130717;173302;117598;35041
638;28928;35248;13942;32929;33439;18335;205582
639;fail;8806;65486;246800;13071;89352;171379
640;171324;143928;31737;23317;145008;111861;47289
641;fail;17191;109237;189647;17674;16432;42497
642;fail;28880;188215;238738;172227;241225;127500
643;76204;24030;26249;37347;349470;120639;123091
644;fail;203522;204527;92365;98344;109015;13094
645;19991;29319;123669;7403;24528;65420;4496
646;fail;27842;288326;103094;5788;95831;71124
647;fail;14283;29818;6021;35996;20244;24325
648;9365;160427;177729;76880;282503;257195;258591
649;10027;47575;189089;29230;44200;51795;1160
650;55073;281576;2612;62686;11642;71790;32963
651;fail;59525;32699;252884;113801;456635;129272
652;86497;29991;57761;66392;8305;6029;12691
653;fail;50523;97920;9716;180305;280376;520075
654;129796;195073;355597;136921;45205;20947;235377
655;44876;29819;18110;52492;46339;79419;8432
656;15294;36189;66080;12199;22319;53886;11607
657;fail;113554;75623;228193;391164;165363;20727
658;284067;21528;35058;231166;41947;162967;124658
659;110560;14609;107170;103620;4455;363561;29381
660;2226;30371;45882;24648;191;114851;130210
661;137666;22304;15879;27685;38742;182653;107180
662;fail;19474;6521;20629;32759;15443;130449
663;fail;17884;65165;15975;80455;93531;49194
664;fail;52397;9824;36269;137849;28894;27789
665;fail;30663;27355;77547;135326;376045;25845
666;8315;42726;311838;98580;33008;10962;3412
667;19700;101880;14873;41622;47220;220418;174426
668;34214;3359;7893;75266;54824;729;210797
669;fail;30266;255315;301521;152027;30;35092
670;fail;38911;65267;46627;569860;344350;368384
671;fail;42448;167270;29032;92788;109096;58772
672;67033;76965;340891;503558;24971;196580;34132
673;17490;42122;213083;210980;23022;49603;174577
674;fail;98473;87770;124865;189814;162797;260865
675;2956;20973;55891;320707;67380;25501;59342
676;15705;24472;84033;248191;40442;145768;118464
677;31352;29171;58130;84019;65513;18065;22783
678;11097;37870;48526;13967;22316;43020;31335
679;19687;28103;24030;48119;11251;16294;184631
680;fail;33574;9780;18796;164691;478;267783
681;fail;3006;59099;107347;562536;896697;22693
682;12362;47384;57574;1797;242768;31302;19620
683;fail;92270;155770;1062;89606;18310;2272
684;fail;6246;49474;83053;5276;72895;5480
685;fail;54841;38404;583536;1416;49199;119214
686;30018;8773;156617;21852;33543;34949;17576
687;6842;41214;59716;15346;22335;26647;400909
688;13136;122671;30357;11166;30784;108717;63250
689;fail;52385;179111;29093;75359;206160;42296
690;71473;30333;472564;193226;43054;95063;37363
691;86146;153331;287430;237189;78414;136118;68041
692;fail;39162;228022;44255;190632;50425;61805
693;fail;18094;76893;36406;34980;391;4403
694;11840;37831;156158;162169;13735;46013;72311
695;fail;26467;158165;149658;98928;85988;71891
696;fail;15401;26173;453353;88472;48213;61095
697;88248;62680;28524;47852;64301;18324;28919
698;7754;8891;186447;41877;5334;10148;119527
699;20115;16310;274708;61223;2597;80023;85194
700;63184;216556;545603;162165;70199;11753;9656
701;fail;96534;87907;45689;26747;20337;251962
702;138103;12684;48464;37288;17435;88316;33327
703;17732;144751;112689;105362;14820;7129;70590
704;16250;3637;40796;46117;345009;16556;1777
705;36092;104254;33754;116045;13810;102800;55366
706;18897;200666;533423;209568;8055;45502;69120
707;fail;57742;47441;25491;86965;12084;52425
708;fail;30054;5280;33210;5218;45653;10986
709;fail;21335;144881;244654;57195;77412;46275
710;34486;39717;13759;3227;641389;199345;377443
711;fail;137990;74899;55872;395305;229319;52086
712;44355;105510;232703;252281;67326;245404;23987
713;755;6790;220176;144364;29815;1971;29038
714;fail;73775;337510;71846;117233;3583;3864
715;fail;119047;265817;86230;66915;618;25425
716;fail;232804;31207;39016;182224;470551;16632
717;6858;93559;11538;7965;16923;31126;57386
718;78129;327854;485223;166837;29428;47239;236597
719;32657;11440;104126;13563;196869;79568;8316
720;119320;399812;171671;10497;3600;150055;169592
721;fail;230504;66597;88480;30068;30349;89759
722;974;83238;35623;19341;24003;19972;133596
723;99556;178789;19004;12701;33241;189455;22765
724;fail;42970;44458;64420;117779;70003;339655
725;fail;168779;30851;102639;64165;35670;374799
726;18260;9632;66175;169473;20786;198673;121496
727;fail;287128;142936;20957;162883;105262;40428
728;21183;172956;298357;81177;43275;3562;18811
729;fail;7866;107360;1756;247761;98855;15094
730;31519;144649;447540;105355;374581;211861;92
731;35543;24321;24000;28615;85406;16336;95831
732;43090;4901;14692;83999;906;9443;9532
733;39981;10921;135769;244;138845;52038;11583
734;12318;172898;263314;101950;33746;9732;58923
735;49039;113229;27875;138947;126442;26656;303713
736;25515;31526;17864;56217;2517;143138;77347
737;7370;51438;136435;4368;39828;163187;21279
738;76794;37855;87790;58579;5357;46854;231513
739;18846;301880;696914;368088;80585;43237;118862
740;44006;6422;56872;142986;114330;56682;134722
741;fail;171003;518396;18158;45433;200665;47184
742;4899;20146;16220;106579;51185;145453;24260
743;17428;77261;69146;197493;39036;77505;23857
744;25120;125705;501201;328838;45912;11979;10331
745;19906;4799;135591;498054;5956;32543;153081
746;48636;8574;120481;225632;9311;30437;20147
747;25326;76773;147133;114863;38205;11913;151220
748;51854;24884;229069;83900;968252;4120;10597
749;fail;13609;243757;130845;16993;25765;600154
750;38099;81157;500996;42456;601084;13970;79928
751;fail;44467;163738;3310;127398;57870;181333
752;2469;100651;4708;19871;269681;134044;127784
753;153822;30842;65034;28320;22616;64704;179356
754;23896;88941;9602;2463;343987;406084;273049
755;19290;73609;62315;36645;91603;196392;8795
756;146123;11311;41451;4603;5569;7004;46788
757;241520;39578;253929;80308;202868;164616;268916
758;22950;47463;49433;74223;122526;45096;40262
759;32241;7475;300057;451663;90096;323342;337793
760;8080;151629;16939;16176;49429;260082;59654
761;fail;211805;345226;1729;267144;146199;92546
762;13314;188368;33562;111645;14709;16223;51057
763;fail;170818;74520;3461;345713;73205;7228
764;47297;45882;155970;10837;16645;33852;19695
765;fail;1986;30812;111177;53498;53096;2904
766;127395;100781;9703;162150;8136;90360;942881
767;fail;303177;261627;107166;27861;279565;179235
768;30915;40011;176933;11445;30669;34443;16335
769;37333;126713;691;21697;55441;68082;15008
770;51857;31620;29046;41610;46656;96389;93733
771;fail;92736;51618;316;65506;65272;139935
772;fail;61228;158294;99426;243271;130736;13963
773;fail;111230;94455;105415;97523;152315;90266
774;fail;44890;132131;112461;136693;621008;222426
775;7036;9854;125852;135664;15965;27043;163268
776;fail;6265;15552;107864;51617;580804;57217
777;14987;7310;114558;173344;17474;245125;95525
778;7104;64665;500352;57173;1232699;361304;70788
779;fail;16029;92198;29719;214881;103443;108404
780;fail;240119;146783;8014;48162;41099;53069
781;3292;97676;45531;71023;113107;2788;69149
782;fail;28465;29652;34885;8411;22109;42590
783;18861;95363;53031;136407;1513;91882;37472
784;35947;22453;159478;99554;43265;178589;5278
785;31888;3012;187261;241867;157772;255222;1357
786;fail;29165;96562;260790;57263;5729;35922
787;96203;76847;4275;14074;15562;53356;105850
788;8905;16886;615620;26616;132069;18118;248240
789;fail;46010;7911;64020;3150;70605;5668
790;44156;7259;123615;3318;56365;103205;16518
791;79411;94957;189942;26682;68551;131509;58207
792;13818;311341;232191;161159;36734;153748;13150
793;4481;10976;332616;64458;10932;75072;2230
794;fail;15930;318470;298002;105311;93641;117596
795;10711;89154;101415;14030;12805;26618;57386
796;33491;162622;48665;10539;69122;3213;72926
797;fail;189736;146583;474493;49486;53439;358215
798;4360;75451;17985;12904;13635;13220;36282
799;fail;96725;54670;65665;20701;132171;26995
800;9520;12397;11206;25223;33490;61912;51840
801;fail;208655;69783;40023;190639;5782;126719
802;fail;6169;31312;238784;30076;228644;81657
803;58349;105771;275460;608699;261479;454729;133134
804;fail;9069;139642;154550;225957;67688;81653
805;fail;40727;120691;8783;27768;54845;324900
806;fail;1964;157530;196537;371361;568864;784896
807;4860;29821;71924;76157;30085;95109;18931
808;74682;13420;41547;104295;105469;6425;22669
809;fail;106566;45859;134754;36;296642;79123
810;fail;191212;88282;296767;78574;6837;203464
811;65297;19186;147986;169190;4959;2047;10237
812;19281;61674;49475;6678;225025;887;62572
813;126371;95754;76177;1589;24623;142002;18817
814;32911;61930;392381;202018;44849;26659;154673
815;5114;170930;55576;188113;49011;281610;37446
816;4220;49561;135947;186548;1060036;171903;6561
817;fail;62757;3164;21569;62750;58372;11349
818;fail;113566;487050;69997;63178;22416;5702
819;fail;15232;125651;94193;22131;78537;138766
820;89409;223422;339005;252194;38317;7623;105186
821;fail;34997;52102;236219;30491;73117;41010
822;1203;51499;629;103485;30175;1967;52399
823;30058;297707;331338;33825;116161;73212;31939
824;101490;65966;29139;27077;12853;143482;16438
825;31975;24960;29207;222180;154628;162182;95677
826;fail;119126;320151;181958;8854;37270;9110
827;26444;54680;113834;25435;16299;16542;122473
828;fail;58298;212279;193143;88337;186463;13789
829;5834;62537;312126;25878;457810;437036;308721
830;fail;71153;54603;226452;2796;382497;19334
831;59747;71249;89030;12513;42622;1999;33096
832;fail;49667;58173;207539;32121;5777;98991
833;56273;5457;19558;14144;31729;30753;32512
834;20699;53012;21565;18065;154449;16675;171011
835;fail;111335;19411;33212;49755;93409;104281
836;fail;63197;352602;6618;146408;29734;366
837;fail;43439;230673;12243;82590;284276;3314
838;24423;71513;2745;13406;18177;23112;2418
839;fail;8250;170843;27222;8251;7809;25524
840;fail;50893;123533;15728;18523;4759;135171
841;110991;58310;164323;138539;18651;96087;86061
842;5660;9570;218481;25778;10914;427900;11745
843;2275;33279;76960;193744;9629;39653;60620
844;45626;80579;25643;128784;43254;13035;362604
845;7198;237925;66265;6242;18644;168208;1789
846;145901;47321;27610;146547;20087;55949;31207
847;fail;187883;2263;332669;141047;57073;84876
848;fail;1911;14612;17852;94845;140941;11592
849;fail;52044;459559;68408;39797;151485;164053
850;fail;19920;66500;19717;3586;23718;435
851;11210;216526;114891;330136;74712;182821;58368
852;51072;546609;15481;121300;6445;63783;151198
853;80552;34345;76794;177471;29473;136044;110291
854;74582;201370;78029;109881;134759;16790;7506
855;fail;402723;138111;8691;17374;142337;18749
856;31636;127299;52018;72308;1991;43459;11372
857;33811;43222;197507;95661;1601;13847;97432
858;fail;8498;50269;552513;57172;177786;28840
859;fail;139236;47863;179422;27751;37619;149490
860;15548;4683;147021;22375;72821;20718;117916
861;fail;128162;60290;57794;23550;15624;98646
862;fail;48475;181709;148476;264306;134538;234234
863;fail;123613;260935;59973;12307;20097;87667
864;fail;218213;199357;133278;37997;8933;13081
865;57615;25791;11998;115288;51624;61168;7595
866;fail;16666;3351;120799;62549;37157;71935
867;28680;78962;866;183516;105937;81919;57442
868;fail;107380;35517;58033;377511;88995;244173
869;2087;62725;21698;104911;18625;112399;43588
870;64470;109989;11018;301921;4594;78487;2736
871;48612;6391;268937;25157;51469;106409;133028
872;47334;14140;24797;16065;341991;869;22590
873;fail;85793;119985;18094;393320;193821;614533
874;fail;210212;192590;171835;256649;178961;66474
875;24365;13709;66144;8127;92169;53676;76974
876;fail;33663;56116;20163;4349;57623;97601
877;fail;29672;627;15443;19032;213670;22375
878;fail;5768;105215;13097;39757;11772;159829
879;57721;66746;54620;14784;56120;94958;39510
880;69948;153908;17051;92479;44008;74465;39560
881;fail;186046;41322;236570;722233;149742;157964
882;65379;294750;52826;39927;7879;52253;18007
883;fail;136749;69406;42420;60323;12309;2251
884;1280;25203;11176;184848;616268;43374;115166
885;fail;94775;50354;154909;24184;33180;13094
886;19548;11949;216351;4481;1537;57966;177156
887;fail;27191;112736;148394;20172;13564;110017
888;36105;20048;5769;153349;65188;41372;157287
889;60274;7382;139583;174946;3510;43277;778
890;fail;33199;58571;176608;33287;178345;236315
891;fail;367566;56485;333164;61047;41061;38782
892;36838;42170;10243;198610;204245;312827;84165
893;fail;46231;128178;125446;87628;35806;23720
894;fail;12882;57478;127565;499385;177466;32404
895;22322;156625;273289;246662;365944;17452;73480
896;33496;89913;101040;1765;172335;34071;16980
897;73793;34260;42714;37055;32183;98867;34512
898;13409;2553;114471;63497;4194;97564;72888
899;38337;51617;15506;69297;10680;115839;14311
900;fail;31386;59716;226760;32386;4286;424665
901;fail;54436;681221;210365;79635;125979;109589
902;fail;21688;210127;52345;29743;262815;563313
903;fail;90177;14594;53821;85634;124255;75899
904;fail;67492;68852;54839;29197;177746;110138
905;364;9000;8172;125893;82042;68636;83491
906;fail;4394;148593;65052;93270;131943;258885
907;fail;1930;3308;92985;50375;1250;7275
908;15506;33924;65870;35563;19465;18721;17349
909;fail;420467;422855;63965;237732;119103;7214
910;10978;1377;24770;107344;22135;11744;44032
911;46202;22364;10795;43369;1641;64057;66525
912;79514;22556;43487;65599;40206;43998;5502
913;32031;168961;131360;115169;25992;46478;147811
914;fail;26519;52638;25798;23690;57967;45390
915;fail;23305;100210;189097;131150;911;93686
916;24434;70392;16115;52524;188841;2901;666
917;23971;19120;78492;7654;72999;9531;19554
918;56637;68768;29031;312689;12928;1328;213438
919;fail;4776;31668;43824;16921;26932;63583
920;fail;12183;49509;16534;51310;196015;47564
921;100471;310994;45673;142516;196980;178488;318090
922;9197;39858;3428;90037;63176;119736;377993
923;48608;245400;38573;177849;132022;96859;48580
924;fail;20577;21620;273516;46967;55851;151239
925;fail;5139;362809;171902;225960;178798;8392
926;fail;23402;49400;57209;224342;4026;52010
927;58877;28082;10369;462416;73208;11352;281707
928;79204;2018;385055;199559;9520;26988;165875
929;101533;18893;12894;42303;6184;47167;85901
930;29274;4232;77445;39305;65237;131862;155897
931;12022;10266;49696;147331;33152;17943;86195
932;34875;89832;72025;52579;15108;78351;49387
933;fail;1932;52423;71125;197025;21295;17245
934;9584;5996;43268;66298;73269;14803;2114
935;39867;90911;12037;201831;27349;120925;5170
936;fail;92119;238728;41363;149654;45544;66989
937;fail;116354;111270;20751;12545;16386;152454
938;19710;9432;48426;16166;60011;29387;30830
939;fail;19754;116736;2531;2047;130490;26158
940;fail;77793;1156;87067;86054;206060;63095
941;fail;214794;150313;12662;30690;151568;219173
942;fail;104662;54523;4628;339836;144137;342171
943;fail;86096;83189;49153;74345;1717;1665
944;fail;408519;101000;165933;41812;85132;82225
945;102545;10132;93770;50178;8088;1003;75655
946;3402;14257;23085;126633;12685;8423;98905
947;3867;94031;231238;75307;24858;98327;66339
948;fail;153253;296823;101490;24079;150227;167393
949;32751;97078;125948;4135;54385;63037;10334
950;fail;78696;115127;258525;46840;133543;98982
951;4873;28367;64168;57428;76118;59421;229676
952;22338;31715;7583;21864;170653;47781;3018
953;240529;56414;131686;513431;114482;259518;320571
954;8066;308624;127578;122052;80045;164464;28035
955;fail;24383;19273;685;48105;144467;35897
956;fail;155188;301922;47119;95976;220819;27777
957;144138;114724;32317;99505;25787;33012;41005
958;2712;13504;56203;264;52797;42835;12349
959;15933;99168;68674;3735;209465;39370;13974
960;fail;132069;64550;508813;1143657;26070;110196
961;33503;94441;88199;23349;40413;503;11786
962;fail;7795;48877;267266;77485;62464;190561
963;fail;147795;19953;8241;112775;28878;26721
