;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
623;448;476;744;562;2200;6247;182987;209662
624;608;874;300;1090;3943;43958;398746;379866
625;369;528;498;2760;2157;3119;28071;111215
626;773;311;102;1640;4657;529;323158;fail
627;486;464;1414;1009;1398;7132;36889;340676
628;614;313;982;856;1103;2656;126484;75179
629;887;379;374;665;2768;6947;666422;299419
630;357;983;136;1026;777;28251;2356;156184
631;291;202;425;134;1151;3337;156845;287214
632;777;616;1074;1108;4620;23092;118950;142391
633;495;732;1617;721;983;7020;162098;73022
634;555;376;358;1285;442;32115;690363;7141
635;229;270;900;1365;770;10777;46118;8246
636;311;803;384;583;857;1352;105109;1918
637;387;231;1268;261;2842;26693;2267;55331
638;299;396;368;922;605;7682;89453;14792
639;359;356;935;428;765;11920;71119;434239
640;204;369;747;1085;566;60998;fail;32676
641;454;361;281;1450;381;16244;201411;329442
642;443;1403;501;498;149;15323;26134;164701
643;313;661;424;634;3031;13059;44681;255040
644;433;237;416;1263;330;50593;26708;4281
645;506;605;52;1698;1090;42182;352311;184204
646;662;423;286;841;4517;6433;14126;fail
647;205;578;676;516;355;14310;4934;107162
648;731;587;208;213;1283;18794;60796;265679
649;486;398;1914;1006;3153;78845;130330;fail
650;904;701;455;755;788;17054;2423;94872
651;614;514;1043;249;126;32901;186722;78182
652;341;295;378;483;1123;25389;44307;347433
653;592;287;166;365;1548;19370;78630;109246
654;262;762;1034;1337;2847;10489;195019;7931
655;380;570;517;987;2514;20636;359108;444477
656;464;622;677;1521;881;236;105936;161288
657;219;489;336;779;1431;5579;212863;49288
658;988;507;716;619;3068;718;164009;278763
659;571;133;305;239;1330;19040;123439;13732
660;297;575;750;621;929;14900;42519;93466
661;389;203;315;828;2475;38596;220560;147985
662;306;315;502;523;487;4897;22375;101152
663;913;514;347;1222;269;84875;15826;558201
664;601;504;603;458;371;24830;116324;224903
665;289;419;683;1846;840;2597;77269;662846
666;188;485;688;785;9763;912;342484;59205
667;521;275;565;833;729;64717;123271;16904
668;550;1081;402;2009;1858;112842;144430;36807
669;295;345;195;491;1666;9933;12289;16201
670;709;272;672;466;580;26768;169829;584536
671;351;1014;1197;177;1363;43167;161670;99022
672;141;488;704;1703;2097;9235;106277;230846
673;367;905;287;629;597;6151;326942;301877
674;266;695;746;929;8788;28317;111925;471969
675;564;470;657;1197;1502;14442;43633;43193
676;556;288;590;474;4172;36135;274940;27826
677;708;655;1425;1192;1055;1784;188077;498548
678;269;368;139;1514;293;13017;52405;229005
679;492;510;232;749;797;6040;314299;199683
680;518;341;251;1839;3588;21974;16651;79917
681;345;560;129;1408;511;2378;90505;392555
682;970;838;475;478;1362;34556;30825;209865
683;375;205;1426;1030;730;35314;25502;110200
684;563;356;463;500;901;2890;81133;145530
685;469;165;936;1636;1668;16853;606121;548460
686;280;136;793;1014;2066;31448;86140;41946
687;227;516;479;1241;1010;70530;714497;673560
688;596;558;194;1312;4542;1772;64024;413229
689;372;820;433;500;1499;18734;317561;179200
690;1079;513;1051;397;1557;12656;597;430618
691;1239;325;1078;921;1463;57865;138392;262111
692;282;767;848;654;736;70575;12078;208980
693;731;374;831;1255;5067;28932;294159;183988
694;549;215;618;213;901;12992;119128;12574
695;584;519;973;3202;621;12355;28719;46988
696;789;321;335;627;823;28105;14342;100101
697;479;116;358;652;423;9505;15244;108396
698;514;160;610;1160;1336;11009;34921;27322
699;328;624;151;1423;1678;6886;116091;64666
700;456;158;272;338;263;760;101679;257439
701;726;199;801;1495;5836;302;50176;832193
702;545;318;589;228;1227;38849;73690;28366
703;468;424;205;1300;1695;16386;152763;fail
704;757;478;3241;2493;4238;37987;332566;322089
705;209;294;554;371;1428;21065;277730;511961
706;295;423;707;1653;872;73799;10445;453160
707;361;622;1026;689;771;29694;68402;8125
708;128;414;685;274;1220;28711;655515;562414
709;448;322;251;879;2084;12037;217095;534976
710;696;1058;601;456;5136;75181;116702;622978
711;387;569;190;470;143;46652;119329;488549
712;487;390;248;151;1413;3749;68759;288894
713;276;507;213;796;4050;1451;129901;7712
714;595;421;319;356;1775;8058;224937;622189
715;585;1073;827;581;4356;92952;114009;184374
716;850;429;395;420;1143;26645;60406;13122
717;801;705;1031;1566;3076;12475;60527;291865
718;872;352;610;1104;3512;72350;129284;559639
719;397;1179;489;235;928;67532;87423;658975
720;429;557;1515;835;4908;34939;21614;179543
721;732;1540;1289;1577;1314;1173;203672;779114
722;242;382;256;940;1748;8791;316527;120571
723;625;432;475;1237;1458;23302;59677;152834
724;512;501;657;795;872;48316;120925;73809
725;1025;405;698;400;2569;42098;83420;491443
726;261;514;478;642;4609;9467;63685;227132
727;807;163;1532;321;910;60730;49446;fail
728;717;363;423;455;207;7767;152655;100278
729;663;357;2554;1413;2331;18763;323826;662196
730;361;248;1355;640;960;4641;6522;284545
731;578;597;444;2140;971;38226;337017;277706
732;314;729;567;491;1073;62501;193617;386844
733;785;865;2171;1884;858;35224;155658;189285
734;429;697;806;1646;1587;1582;52270;101037
735;696;774;647;1273;1188;12305;266199;293852
736;843;674;375;1310;849;13779;571410;53508
737;324;548;413;217;1832;4306;263614;201094
738;289;713;333;1970;757;12740;235310;291497
739;435;1183;969;501;1653;19604;232742;181060
740;495;335;990;324;1968;6875;103784;589594
741;625;266;345;781;1414;14835;181037;358414
742;468;641;771;688;1901;44796;305234;134683
743;403;450;242;556;2549;5621;63229;46346
744;1115;208;339;446;1421;72285;9163;22587
745;193;353;398;1026;1518;21457;42150;fail
746;735;303;278;763;1279;31253;43815;49431
747;392;699;463;800;515;11493;107089;201408
748;336;376;926;1622;838;21411;17510;128856
749;411;868;542;1739;614;32315;170032;33574
750;691;304;1026;350;1309;27416;48792;28186
751;269;633;765;419;1053;5533;22222;fail
752;496;344;175;938;509;2150;336843;131868
753;259;219;365;1543;1195;23887;18988;528691
754;333;673;388;4142;1011;31329;190964;219224
755;163;718;1272;1823;1025;11006;361969;167142
756;340;352;265;375;4006;356;8460;14424
757;247;462;395;634;603;4289;189508;4045
758;706;1056;1251;176;2311;44283;312959;743922
759;562;759;461;738;534;54752;9956;209342
760;352;644;420;868;767;14613;54013;131958
761;375;516;635;1224;1584;2751;76962;442252
762;545;488;2253;1077;1762;11147;264110;39448
763;660;678;943;1237;1085;6561;14825;89130
764;332;520;273;2670;1999;54720;22559;fail
765;328;152;42;301;587;17406;21295;396233
766;579;186;602;396;1310;32551;36195;100608
767;353;754;1130;295;161;4726;74335;211826
768;191;631;657;1161;1544;28008;65443;451731
769;1916;1051;888;1748;472;31444;68578;23230
770;740;936;356;599;1503;20264;85853;362147
771;883;436;193;1211;1613;40866;35476;157573
772;598;539;761;835;3572;51976;86296;19668
773;333;654;711;1094;1293;24532;55773;704209
774;347;1300;931;2250;742;27525;40330;379026
775;593;367;252;1074;1112;11781;108878;448307
776;548;368;689;1565;189;48396;96437;24549
777;384;440;412;877;3002;5944;27364;102394
778;316;470;170;1248;1358;3781;137187;205602
779;118;348;344;494;1042;117693;5179;698323
780;279;183;401;335;853;41666;36140;688879
781;303;361;749;1678;319;664;294917;226783
782;400;394;950;873;2497;3543;120781;117680
783;356;177;506;131;924;8540;18138;95110
784;739;300;899;566;4547;2958;213249;166331
785;597;83;708;791;2102;8134;156451;35605
786;609;330;1172;2098;5322;16319;459349;24672
787;966;1056;594;913;1593;25741;21541;334616
788;420;153;401;742;707;2691;192081;60180
789;244;245;833;1444;1280;47553;314846;391203
790;1039;284;335;533;1396;18540;372737;6909
791;197;330;1044;454;1458;14843;182802;58379
792;146;576;203;482;1314;21409;102447;363607
793;703;1012;1327;1370;1597;35395;76139;119563
794;581;324;237;736;356;50382;26973;153732
795;356;494;576;1674;2227;9142;167370;215766
796;332;155;716;2159;1230;11437;243278;163198
797;316;568;230;689;711;18861;53317;159890
798;504;410;634;17;1499;4036;1182;110033
799;632;749;586;877;729;10323;366447;fail
800;530;1155;361;151;323;56576;918602;42590
801;318;538;405;1719;2819;38779;322448;821210
802;235;329;480;946;537;6036;8158;110716
803;520;799;688;1745;1065;7788;152354;156099
804;246;479;532;407;3821;12230;16783;336768
805;537;472;934;950;4622;19321;389997;796916
806;697;166;1570;816;3461;58238;97279;891348
807;367;755;493;1174;4396;47619;89249;516154
808;377;578;1398;1362;1454;206;199378;175216
809;574;323;633;519;452;37806;6542;112428
810;398;481;412;499;2183;4187;181897;168889
811;386;268;452;1329;584;547;154855;277300
812;341;378;650;2401;1400;77391;320091;241763
813;404;404;1045;549;1573;66928;89084;593285
814;673;300;1015;280;1361;54187;54847;243194
815;916;875;460;870;1700;10032;41986;586284
816;413;266;704;258;1182;2334;143106;89939
817;718;331;633;839;398;75940;4827;350486
818;538;333;310;215;3884;2394;16705;34698
819;244;289;290;783;2247;2901;73829;47308
820;1211;512;844;785;658;9683;498126;827170
821;347;721;617;1780;2562;23595;16840;46807
822;731;662;428;994;425;8054;240135;117381
823;612;652;690;462;5006;21626;268482;537074
824;603;309;540;912;1375;230;115411;310522
825;168;964;552;474;221;12654;178812;207140
826;222;439;549;1006;1700;36316;135454;419410
827;296;350;641;1642;2991;40132;47554;fail
828;569;483;355;1061;1534;21675;142823;77377
829;717;595;830;483;3387;56102;493025;581933
830;598;301;336;1721;409;29331;473895;614150
831;503;548;955;508;2459;4074;383903;362395
832;483;352;830;1565;2871;9407;136100;604363
833;739;332;333;1025;3928;428;402126;61068
834;618;474;1023;843;2636;18878;8574;261449
835;447;850;716;999;1206;24850;40242;47753
836;260;292;506;352;2281;459;107004;21371
837;578;511;332;106;5396;13605;62788;52049
838;469;447;401;500;799;16447;496927;86038
839;382;455;540;1543;367;15038;44916;196419
840;188;691;1156;1634;1573;21611;418290;901201
841;703;637;124;1908;2025;70245;245232;152440
842;376;796;140;454;1097;4916;401565;32738
843;368;395;133;965;764;40059;482514;483266
844;312;340;965;1542;3581;3109;64077;67841
845;677;228;287;3940;1478;51657;215354;fail
846;67;353;417;675;879;2806;152680;159313
847;644;421;725;645;1372;33462;91592;227450
848;752;596;550;374;1345;15880;260755;50656
849;414;648;438;657;982;17105;171440;122941
850;352;290;362;395;2738;9659;50224;20230
851;1061;450;1125;1742;8349;15491;527526;105666
852;259;430;235;658;1824;6448;6878;126501
853;228;816;327;877;1339;11449;584711;795901
854;339;358;77;492;2079;12236;24489;101994
855;441;483;289;1581;4806;61409;fail;28549
856;644;404;556;736;391;36000;38440;13770
857;799;234;376;786;433;35537;397202;829182
858;1017;257;406;428;5560;177876;16423;77164
859;590;280;183;224;264;36156;164075;34010
860;460;618;547;995;2442;70497;99515;205388
861;490;629;571;485;615;5825;150247;551915
862;548;986;510;550;1041;1189;157978;fail
863;513;207;1060;679;789;1731;15176;363658
864;983;359;942;604;710;7488;143413;26050
865;525;413;732;90;2852;15094;216239;292079
866;454;357;350;1548;927;33353;124563;210152
867;701;427;340;980;1514;40402;29559;191795
868;191;161;299;286;128;4389;22199;52981
869;430;398;451;842;1274;54809;64967;110240
870;758;619;363;1129;2749;33108;87429;442845
871;163;444;508;1114;358;7383;51477;64655
872;351;792;143;195;1568;13464;149191;fail
873;908;680;674;1403;1582;79227;650313;90301
874;533;850;333;8249;249;32738;175026;fail
875;371;874;326;1414;2022;39780;700796;127474
876;1037;340;471;874;1495;11637;358066;21072
877;954;547;524;306;1632;33633;221314;220159
878;402;534;433;345;675;2796;39785;77847
879;1185;330;919;1908;1291;10607;473210;166407
880;405;514;603;314;1454;528;385176;842166
881;272;370;245;909;1343;6651;138326;103526
882;659;623;1331;2936;1610;13794;104392;195396
883;365;609;735;1880;1536;42348;258108;502519
884;1204;216;396;1573;931;35009;324715;231879
885;568;248;1014;950;592;42628;55236;92860
886;826;783;336;1109;1316;11893;153407;456670
887;554;224;1133;1938;467;42821;30152;293495
888;540;1152;286;1394;1330;29123;463818;93933
889;378;335;812;2204;1926;51371;211098;104990
890;758;463;467;920;953;20987;212543;458662
891;174;356;250;490;460;1592;69886;231402
892;735;388;853;405;1304;16401;229382;364260
893;573;405;365;911;833;114828;583246;466513
894;285;357;613;326;1717;17693;285820;136101
895;630;215;782;2982;562;38300;82409;789513
896;499;903;237;855;4103;40535;fail;436848
897;440;253;83;857;511;10491;562870;23774
898;469;263;165;1339;1492;7310;125142;42571
899;305;546;859;72;660;47265;52314;285029
900;1031;602;1163;1021;1319;4754;213870;226365
901;547;1041;577;196;1196;12916;140393;558569
902;425;453;214;177;1090;389;38368;301951
903;506;484;342;372;6565;16520;354194;440970
904;542;603;993;126;357;22374;132283;233908
905;432;477;1510;1251;1353;42273;255310;44116
906;565;465;191;551;514;69953;611178;fail
907;377;149;231;2138;1495;13907;181900;430385
908;548;302;1648;1686;1733;14539;56185;27873
909;631;250;276;2231;477;104;160897;51663
910;372;262;819;1105;2515;18085;218563;56090
911;501;373;503;178;1758;32597;540948;179896
912;446;192;446;361;624;10792;194256;94655
913;418;284;577;636;1566;5420;872158;fail
914;623;194;621;1006;3181;7683;163622;50069
915;541;364;353;143;405;29306;56497;120880
916;885;282;939;370;1032;17592;100279;373069
917;185;542;543;669;2844;80791;615216;205441
918;724;462;864;1305;1450;10406;519149;651308
919;61;576;954;1724;4223;18641;152478;192439
920;238;609;567;3089;4006;49120;448645;345845
921;419;249;618;862;697;24218;1403;211305
922;472;316;832;1135;153;33623;421033;29974
923;490;625;1208;343;335;91641;239486;fail
924;620;370;530;571;665;21308;144138;65116
925;631;128;730;1561;409;4867;818046;19754
926;329;899;696;248;3634;18622;32743;270929
927;400;790;1175;324;1741;35696;59622;178121
928;649;118;1291;2333;2784;45464;120749;37415
929;264;268;292;630;1202;7203;264352;163062
930;321;428;328;560;592;11468;6771;244875
931;343;287;337;1017;1152;9357;32449;34384
932;732;274;867;703;1038;8419;249032;433073
933;496;315;390;681;913;39996;381996;338447
934;215;444;216;3363;913;9674;312866;218977
935;1038;500;447;403;2425;5380;201095;576667
936;743;670;1576;566;2840;8547;148867;907667
937;336;163;394;674;663;37320;209621;42154
938;138;488;440;1544;893;10266;126778;33365
939;434;396;500;1238;4671;8087;474173;218702
940;397;645;1942;1822;334;6527;97111;129186
941;767;1021;422;1220;3187;19283;327951;110371
942;285;310;1209;1195;1140;61068;29646;73970
943;755;499;329;1545;3285;5433;226117;fail
944;299;450;651;626;786;6010;260297;371042
945;509;286;78;1250;1920;4310;27874;6109
946;440;816;1004;411;714;28816;40717;11874
947;453;534;524;232;752;13184;15741;22857
948;479;551;260;652;3402;4841;147711;78806
949;351;269;257;548;1089;3209;42388;37155
950;466;372;865;448;1651;11468;491391;447081
951;519;219;520;804;1233;3583;21123;87307
952;837;216;537;616;3585;13121;112578;189540
953;230;381;248;319;1329;23527;1971;29641
954;548;147;1119;1283;1038;9750;47589;50074
955;878;372;465;1442;848;2781;575592;435735
956;245;805;640;946;1681;1357;42096;41481
957;645;195;256;485;3296;46722;1581;125640
958;336;354;385;655;632;24906;3993;261463
959;405;380;276;507;864;7354;19841;370145
960;690;677;239;1019;2190;4387;127540;248454
961;736;422;243;515;313;1287;251975;323277
962;789;353;321;610;862;45407;289178;232500
963;483;119;928;622;3048;22645;231628;196829
964;536;844;1024;199;4148;7947;10170;95391
965;644;439;1287;1011;2295;20149;58905;170491
966;636;223;532;927;1152;1516;25626;39223
967;267;484;125;447;597;13894;10397;25655
968;231;369;46;171;1541;3793;30481;83509
969;249;188;301;1477;692;6558;88899;76124
970;811;438;791;523;1280;35798;24737;213700
971;437;514;1108;332;2978;16066;297154;567769
972;760;315;789;1297;587;5676;17897;634547
973;384;583;759;1227;1142;20489;324084;317535
974;343;214;733;1103;1071;8097;33467;455733
975;217;335;250;418;2622;54331;31012;32432
976;185;873;823;748;976;39268;86708;129705
977;813;352;296;1101;404;47264;99871;14219
978;410;250;172;977;1026;7258;35951;97736
979;498;392;718;263;1907;20312;716286;516546
980;361;273;513;1262;1260;20600;356697;145459
981;271;452;635;733;2346;23168;125793;23972
982;416;362;1248;2344;1009;3838;452305;316659
983;752;203;428;1506;1021;7702;80151;675503
984;721;408;880;566;781;19244;784173;84114
985;891;706;1176;1990;421;8742;4272;179087
986;486;285;427;424;1357;4188;447463;17284
987;630;503;548;533;836;2944;139245;28567
988;353;337;547;448;1023;47143;31310;246282
989;637;268;268;1394;1175;15117;447542;45266
990;218;366;1112;453;3765;20703;372815;653957
991;304;232;1126;3677;1847;10317;336845;617309
992;787;471;301;759;3213;11069;118338;32941
993;273;448;713;135;1578;30266;130771;505367
994;339;716;654;1358;2122;6349;81899;102258
995;776;468;1176;1122;2927;59991;159478;150974
996;115;381;892;1293;311;16230;52277;6882
997;227;1040;210;1052;164;4253;128638;107033
998;499;496;292;529;4403;33889;132606;45844
999;370;148;1316;1013;1385;2388;496183;215337
1000;494;332;366;1211;1545;12840;35705;201368
1001;707;471;347;1454;962;2682;515354;361807
1002;487;275;1072;505;3179;56427;655151;fail
1003;1255;681;1978;312;173;16572;40685;566064
1004;298;176;415;262;392;12749;92340;279890
1005;1170;1228;2171;629;1477;14314;555226;164856
1006;181;420;628;1108;1625;20404;48924;266822
1007;476;269;185;1839;1934;68688;122318;363182
1008;776;287;1319;834;3323;32335;107516;640822
1009;432;541;694;699;3206;38208;179378;640801
1010;601;551;917;979;2864;41553;43946;429354
1011;338;301;411;223;4498;925;46194;21709
1012;439;975;1487;1156;177;10466;678311;394805
1013;191;525;307;1081;1218;4708;167745;222446
1014;459;613;689;792;516;29111;28004;84737
1015;880;583;620;1312;1528;10571;322880;fail
1016;354;455;286;895;440;7748;66476;386404
1017;235;275;588;1506;2547;6076;410738;55497
1018;841;631;528;1719;4756;7241;110872;48353
1019;647;586;391;705;1893;21512;43093;47621
1020;295;631;117;459;267;9789;286752;35856
1021;239;260;201;1164;542;23425;228937;30305
1022;432;273;315;1705;1276;28741;225578;104581
1023;781;471;1154;1348;1244;5247;40826;40719
