;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
1470;fail;fail;fail;fail;fail;fail;fail;fail;fail;47445;fail;fail;108;fail;1455;1185;137;759;279;901;741;568;316;9303;814;547;1008;856;287;674;282;284;680;843;494;384;192;354;867;1421;285;257;1093;1703;654;1135;574;826
1471;fail;fail;fail;fail;fail;80722;fail;3592;1705;3355;3631;1263;fail;6046;63326;3805;2981;9345;1270;1291;2363;1319;228;738;183;543;242;612;596;621;181;446;1169;980;445;640;339;835;605;470;221;329;466;542;626;457;614;698
1472;25;fail;75820;75973;fail;73183;fail;473;fail;16970;fail;fail;fail;fail;19114;fail;143;414;450;53;246;327;279;756;359;220;858;1401;389;133;436;489;870;1270;988;471;455;821;442;1144;268;774;699;519;598;655;743;361
1473;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;36296;1377;4437;909;285;547;487;1867;337;826;280;248;1082;851;793;617;798;436;1079;1071;285;807;466;566;418;414;580;501;801;668;600;1005;477;274
1474;fail;fail;29370;fail;330;fail;fail;fail;236;fail;6114;58243;124;138;231;656;749;81946;195;466;714;822;455;421;368;850;951;1240;827;508;411;744;1253;1151;491;440;113;602;1578;248;110;823;631;723;1674;579;579;986
1475;fail;fail;fail;18488;fail;1471;fail;fail;42765;fail;fail;fail;fail;487;4074;497;478;3177;620;818;765;510;193;450;421;547;568;1872;1066;993;384;620;295;2462;779;1114;383;250;367;372;470;880;432;370;1611;522;493;293
1476;fail;fail;fail;fail;fail;fail;fail;39;fail;1177;fail;fail;1060;12595;20188;541;424;39883;171;541;593;868;433;434;622;868;752;731;227;625;515;435;773;2050;166;719;549;787;1073;649;1360;482;652;1233;894;939;934;442
1477;fail;fail;fail;fail;fail;fail;fail;fail;fail;60991;fail;4678;133;fail;6667;152;117;951;844;444;770;707;806;879;515;443;1956;1569;240;632;277;517;1192;732;455;438;909;130;2535;1110;254;913;138;334;1413;496;523;491
1478;fail;fail;fail;27815;fail;fail;fail;fail;75625;5097;20395;fail;fail;2045;4447;14108;2827;6244;270;2157;469;1000;1133;694;189;265;711;334;747;404;254;730;494;1272;528;426;314;448;632;423;322;758;403;723;1469;1098;892;355
1479;fail;fail;fail;53817;fail;fail;fail;2316;fail;9887;14250;247;fail;1487;1519;7964;3232;2668;407;724;922;717;325;167;199;581;578;903;232;750;583;353;830;848;978;656;311;505;763;430;261;879;429;792;857;1124;489;953
1480;fail;fail;fail;63247;fail;fail;fail;1120;71772;44999;8172;54921;fail;5641;68839;29;12418;12188;391;633;1215;1219;139;678;121;436;726;846;94;640;346;684;727;806;592;400;375;651;954;732;206;275;259;747;237;630;732;866
1481;fail;fail;fail;fail;fail;fail;fail;fail;5366;3179;fail;2506;194;fail;2199;49422;216;394;455;316;917;381;224;486;459;523;597;642;485;764;466;292;1777;597;834;426;860;706;648;1051;284;302;359;378;1563;878;621;785
1482;fail;fail;fail;fail;fail;fail;fail;fail;4719;fail;fail;64141;fail;2714;5284;17441;48370;fail;696;148;972;1453;627;984;482;505;629;814;100;292;518;814;1349;853;234;385;616;794;756;1318;250;925;397;1060;1255;589;418;730
1483;fail;fail;fail;fail;fail;fail;fail;fail;57855;11118;55427;4947;fail;fail;715;6198;20458;2981;177;512;1340;2134;184;298;152;701;891;2227;757;629;390;302;565;1005;417;1064;136;468;581;570;261;194;268;551;858;706;1255;578
1484;fail;fail;fail;fail;fail;fail;fail;696;17313;fail;321;168;fail;320;12215;1931;20779;183;259;1319;1827;550;434;259;550;337;587;784;217;620;323;323;905;762;662;998;251;952;757;1061;538;362;496;770;802;1219;257;642
1485;fail;fail;fail;fail;fail;fail;181;fail;fail;710;19545;fail;fail;178;5827;2296;21237;44046;1211;647;1345;1327;547;633;485;680;945;1697;68;169;301;279;1697;978;555;894;671;312;790;1930;250;142;618;409;445;421;544;347
1486;fail;fail;fail;fail;fail;fail;fail;fail;692;fail;fail;fail;fail;17195;30416;801;fail;10187;109;1282;379;916;172;444;502;376;197;709;648;931;271;343;507;370;384;589;112;331;521;715;391;650;623;1410;694;1009;649;613
1487;fail;fail;fail;fail;fail;fail;fail;fail;fail;4040;45994;78523;fail;468;460;1530;3181;78461;fail;573;14705;1166;906;1364;204;632;380;1574;536;922;466;632;925;1141;546;762;354;661;1382;567;491;160;612;629;1702;823;409;749
1488;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;374;21527;404;592;802;497;243;24870;158;1359;468;921;1068;343;191;422;934;151;184;382;315;702;980;417;266;563;561;446;487;794;231;479;400;714;1457;813;442;587
1489;fail;fail;16106;2193;fail;fail;fail;fail;fail;fail;fail;fail;459;267;6481;1047;97;4270;302;1071;1038;437;318;652;389;1379;278;1776;493;591;442;398;592;741;707;952;1066;1024;1478;975;280;327;340;337;807;177;689;542
1490;fail;fail;fail;fail;fail;fail;fail;fail;fail;84169;9757;65893;fail;636;17254;391;21991;13358;345;1299;589;679;410;1117;169;554;993;549;521;176;396;581;317;1655;456;233;321;328;617;464;385;214;382;879;1014;599;420;197
1491;fail;fail;75396;fail;fail;38535;fail;fail;8416;69585;fail;fail;fail;256;257;929;319;2329;57;508;1235;445;427;483;663;295;1569;529;1134;398;530;937;1036;502;335;404;199;413;882;1053;159;151;263;717;1012;561;1044;359
1492;fail;fail;fail;1827;fail;fail;49;810;fail;fail;261;1511;fail;1245;53391;56824;3179;431;520;231;536;826;579;1111;321;618;487;552;409;427;251;627;1164;1203;170;371;345;591;1439;2575;254;560;104;414;790;1326;1524;741
1493;fail;590;fail;fail;fail;fail;fail;fail;fail;5236;fail;fail;fail;8340;fail;1371;13398;fail;33;1257;2255;659;1878;996;548;307;1704;401;686;673;295;346;1214;2621;478;515;164;800;824;976;299;481;590;1362;771;1710;358;746
1494;fail;fail;fail;486;fail;fail;104;fail;46907;18150;76410;17214;431;554;fail;8169;579;759;256;408;1607;1146;822;578;62;531;239;438;690;501;345;331;1091;1262;388;801;210;332;878;869;690;604;299;1227;1328;1140;62;609
1495;fail;59;fail;fail;fail;95042;fail;61;361;20665;202;544;fail;4112;286;9114;310;653;862;719;518;679;911;716;242;326;356;579;452;452;396;699;772;841;649;403;721;653;1195;1909;865;230;559;677;878;2040;685;959
1496;fail;fail;180;fail;24;fail;fail;854;fail;fail;1011;176;fail;fail;149;23096;378;11951;221;325;462;1138;694;415;315;996;595;1363;538;828;152;309;376;379;870;586;445;675;636;1399;309;735;202;529;821;1711;308;565
1497;fail;fail;40982;30930;fail;fail;fail;fail;fail;fail;fail;fail;fail;322;313;fail;600;1038;340;860;407;167;527;335;292;358;532;984;630;244;337;317;928;3218;115;686;291;597;359;716;554;531;784;854;762;813;1284;564
1498;fail;fail;93094;fail;fail;62;fail;754;1625;426;fail;234;fail;1209;1462;2246;39683;1311;2367;974;1030;1083;8637;388;698;2293;570;638;146;432;363;744;456;874;393;1332;361;643;543;1113;607;796;745;366;526;2951;758;1171
1499;fail;88;fail;49968;fail;fail;fail;fail;fail;5719;fail;fail;fail;977;5438;fail;179;4993;1182;338;4255;9958;836;478;316;239;1221;2067;799;530;125;390;867;165;338;1522;305;687;741;523;494;187;1270;798;1072;972;1222;898
1500;fail;fail;fail;fail;fail;fail;157;fail;2497;3964;fail;980;fail;2993;254;22850;1009;2149;710;19537;3302;1570;782;555;206;330;1298;149;597;593;377;331;266;591;440;523;461;346;495;342;553;810;811;2371;1271;1465;406;2397
1501;fail;fail;fail;fail;fail;fail;fail;2215;227;fail;2563;fail;fail;5794;2087;622;4456;25897;198;1535;879;2237;954;124;246;1810;4507;477;270;308;222;900;589;1827;170;1043;316;779;485;1076;568;925;604;395;1618;1179;515;1133
1502;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;5188;19012;fail;251;882;5376;492;282;372;608;547;2027;257;980;192;208;600;690;163;513;426;645;594;1222;1420;496;243;626;490;749;390;124;446;253;706;1993;437;323
1503;fail;fail;fail;132;fail;fail;fail;177;392;496;519;7552;fail;39272;711;4646;459;1594;fail;1074;1260;13065;1798;445;607;423;1699;444;471;392;202;439;1117;1206;794;925;227;393;218;1073;552;221;773;758;1350;1618;1199;721
1504;fail;fail;fail;fail;fail;fail;fail;fail;fail;1222;37360;1621;fail;fail;21871;8930;fail;19825;433;303;885;300;545;238;72;217;1414;1954;730;437;554;1364;1272;720;315;350;352;478;2177;490;821;1317;410;557;1543;1306;794;770
1505;fail;fail;fail;fail;fail;fail;fail;4453;391;593;fail;1958;fail;fail;fail;fail;583;11341;290;607;644;1231;651;467;265;255;729;3253;671;1162;252;632;672;709;615;434;180;184;949;805;314;418;851;817;782;1497;474;563
1506;fail;fail;fail;fail;fail;fail;fail;164;2344;18244;fail;fail;fail;255;16501;135;148;518;396;817;737;926;639;492;691;846;599;372;440;173;307;256;488;1065;399;273;614;518;847;1390;428;687;199;302;971;1542;332;327
1507;fail;fail;44609;34914;44;fail;fail;fail;22833;22273;fail;34799;fail;394;62162;9954;263;336;332;333;716;2978;991;879;224;1286;484;1213;658;402;315;1866;1697;337;899;719;458;814;1294;773;318;1469;807;648;2402;1047;1274;1809
1508;fail;fail;fail;30055;fail;34019;fail;fail;fail;224;fail;21811;fail;1815;682;2123;2967;370;146;1242;206;362;1093;478;345;89;432;1276;491;136;380;451;1719;586;320;1219;357;908;1238;462;108;325;810;366;941;670;738;638
1509;fail;fail;fail;fail;fail;fail;fail;112;74564;4599;70;139;fail;2211;292;13851;4515;239;479;486;3546;2897;755;781;241;605;334;621;313;332;382;726;678;735;313;1469;540;720;768;579;626;177;267;666;365;519;531;444
1510;fail;fail;fail;fail;fail;fail;109;1645;fail;50;14366;7422;fail;fail;812;2196;6373;669;407;134;1874;1169;853;398;273;900;618;1572;925;520;404;378;887;441;374;580;225;852;560;2405;686;308;1043;346;525;687;506;1060
1511;fail;fail;fail;fail;57277;42128;fail;fail;fail;619;1640;fail;fail;fail;fail;2240;47403;12777;346;473;1199;1881;172;508;151;490;139;486;189;1210;568;430;545;190;784;281;446;526;670;1652;138;398;908;238;912;318;874;880
1512;fail;fail;10159;34387;fail;fail;fail;fail;159;299;125;93055;fail;fail;fail;716;36900;2632;581;171;435;797;84;575;161;665;553;1133;271;135;547;724;447;816;367;990;573;456;536;1159;1242;929;565;446;1029;1121;861;356
1513;fail;fail;fail;fail;fail;62781;fail;fail;fail;fail;315;7679;fail;fail;34318;8181;14825;380;605;261;391;509;333;100;55;777;321;599;381;290;236;774;458;1179;1015;767;172;137;824;551;312;640;424;899;634;1481;862;416
1514;fail;fail;fail;fail;fail;fail;183;3846;62577;3086;6156;5;249;1627;5542;21552;9657;244;229;372;429;802;353;352;582;1014;424;785;70;347;340;385;672;1304;494;273;348;531;1713;1388;421;310;400;590;2291;1088;465;629
1515;fail;fail;fail;2470;fail;97057;fail;fail;fail;fail;fail;9417;fail;9555;14635;1178;661;134;77;121;2957;22210;277;823;222;151;1445;882;234;949;164;469;1079;606;229;729;541;406;2610;1823;516;378;447;712;434;651;247;774
1516;fail;fail;fail;fail;fail;21814;fail;427;245;2891;94113;948;fail;fail;401;6588;42220;3764;102;211;139;526;298;710;402;1066;483;230;918;694;78;464;319;1216;97;195;422;538;595;752;553;438;952;498;649;1434;529;170
1517;fail;fail;fail;fail;fail;fail;fail;fail;fail;fail;93892;fail;fail;1711;11104;1455;301;866;290;576;543;497;506;492;497;208;440;1186;104;235;273;204;790;99;486;567;362;594;303;669;511;446;935;1083;1269;1247;795;1169
1518;fail;fail;984;fail;80890;fail;fail;fail;61946;2594;fail;fail;387;263;14355;183;220;6375;209;642;2245;320;309;405;593;318;455;1306;949;479;622;1303;1092;587;251;287;556;531;934;589;676;950;526;1578;743;2812;563;900
1519;fail;fail;fail;1725;fail;fail;fail;98;656;3724;1130;3071;fail;7862;fail;149;3346;259;172;1110;1208;2020;366;392;346;341;505;1145;396;806;539;47;358;1021;369;313;165;1187;608;1218;167;562;512;1082;1031;348;1151;1076
1520;fail;fail;fail;fail;fail;fail;fail;fail;fail;28687;fail;fail;239;2906;1383;798;1001;2406;337;182;136;451;130;309;328;280;468;172;434;833;296;467;365;993;468;577;158;542;500;783;518;547;725;790;2381;999;865;686
1521;fail;fail;fail;fail;fail;fail;fail;fail;7719;645;270;179;fail;6182;fail;fail;6344;fail;584;727;713;356;819;356;382;221;542;845;454;339;403;88;642;668;416;368;728;895;934;938;351;1551;597;395;1158;327;718;705
1522;fail;fail;fail;fail;fail;18271;fail;fail;fail;12901;fail;fail;87;2388;71584;10062;475;3153;231;19522;604;589;476;438;291;722;938;3852;656;573;365;688;1283;1353;498;1786;668;523;1358;297;974;259;318;319;1352;714;382;377
1523;fail;fail;fail;7822;97892;fail;fail;3358;27700;417;337;724;81;1045;8188;2497;1703;635;157;295;2269;1583;496;885;702;752;1032;1743;283;995;483;540;947;998;409;369;195;335;206;456;708;257;820;313;2434;862;346;569
1524;fail;fail;fail;fail;fail;fail;fail;fail;48456;fail;41478;fail;fail;1344;760;881;19793;7368;212;596;125;898;286;413;362;331;620;49;319;200;262;210;970;468;1355;572;309;731;590;644;491;533;249;837;610;940;547;623
1525;fail;fail;fail;2592;507;fail;1035;174;1433;752;fail;76913;fail;6234;1380;787;2546;8929;580;428;1024;631;628;269;171;396;170;746;146;539;324;475;1295;810;350;511;450;355;891;957;667;644;386;781;736;864;1148;1224
1526;fail;fail;297;fail;1419;23847;fail;fail;1298;53085;17363;4779;fail;3959;15066;3644;7285;26860;362;439;888;1101;1537;410;394;537;514;620;500;1200;189;525;531;574;352;321;685;1150;735;769;173;468;563;685;818;751;213;652
1527;fail;fail;fail;fail;fail;fail;fail;fail;6541;fail;fail;54095;fail;43;220;532;5310;124;493;1007;13185;365;790;503;308;446;614;1403;542;210;651;649;662;518;425;526;257;883;837;498;267;407;1403;1291;1237;871;423;394
1528;fail;fail;fail;fail;fail;fail;fail;fail;fail;17110;17025;69726;fail;1508;3760;21561;471;10989;2204;863;711;2556;843;153;346;259;1352;1558;365;1260;487;662;607;844;113;470;405;263;1150;3594;1080;234;579;449;921;879;817;832
1529;fail;fail;fail;fail;fail;fail;fail;fail;fail;4428;fail;fail;fail;6189;45303;11901;11951;1035;755;25;789;1148;657;913;291;354;913;457;398;607;340;60;1314;447;611;867;1027;585;959;1097;358;530;771;838;592;759;369;347
1530;fail;fail;fail;fail;fail;95109;fail;4424;352;779;14678;1307;fail;1546;fail;837;603;6424;163;363;317;2494;436;470;187;1280;1487;3003;419;381;510;832;776;1096;1295;311;128;793;679;1031;565;665;700;613;602;576;802;420
1531;fail;fail;fail;fail;37046;fail;fail;838;fail;63866;58999;fail;fail;15661;3568;248;fail;1984;648;597;994;428;728;167;271;483;912;886;294;866;508;312;542;926;355;255;538;673;652;626;901;689;244;1167;958;1122;634;513
1532;fail;fail;fail;1568;fail;fail;fail;fail;1095;8089;fail;271;fail;685;654;11540;230;20662;257;660;704;713;503;348;325;1504;560;548;246;321;449;291;661;1035;614;376;552;682;1332;560;1466;792;395;1191;963;562;801;348
1533;fail;fail;fail;fail;25582;24990;fail;fail;fail;40122;fail;14168;fail;274;323;5194;5044;306;287;351;845;398;528;416;508;672;592;567;186;1310;593;406;758;654;824;419;327;251;1325;1806;473;353;456;704;697;1015;834;521
1534;fail;fail;fail;fail;fail;fail;fail;666;35677;190;fail;1174;262;2706;849;621;99;12276;319;593;724;753;208;611;461;570;614;943;1120;393;378;523;1096;150;425;247;466;883;366;917;502;303;599;603;694;2072;423;669
1535;fail;fail;fail;fail;fail;fail;fail;fail;1917;440;1995;2414;fail;202;696;463;439;716;261;667;279;434;377;322;167;496;856;544;579;654;194;388;341;1474;525;382;501;416;758;356;689;550;670;359;1273;398;728;427
1536;fail;fail;fail;fail;fail;fail;fail;fail;15890;2890;4075;3852;fail;492;761;1629;24646;506;226;1087;501;615;299;205;251;434;2304;1191;1210;1045;306;680;1201;1812;717;526;363;348;891;1430;433;290;312;912;388;1340;716;863
1537;fail;fail;fail;fail;fail;fail;fail;fail;949;fail;6718;10948;fail;5211;fail;1583;fail;11478;408;1523;1303;1544;708;37267;252;445;1301;696;363;335;351;699;816;840;475;429;391;784;967;730;921;832;556;678;851;1008;452;695
1538;fail;fail;2106;681;126;1497;fail;fail;2438;27657;13125;fail;200;4892;7862;273;11967;269;379;332;913;937;432;1051;274;2089;682;906;573;295;488;1433;300;872;263;875;265;161;891;1043;436;418;355;296;1496;391;625;294
1539;fail;fail;12892;fail;fail;fail;fail;fail;1905;141;1532;fail;fail;2488;966;2591;18760;795;187;552;701;738;396;802;182;649;1159;473;1208;828;714;653;250;517;664;519;214;405;411;1207;595;779;549;572;783;249;876;694
1540;fail;fail;5114;1694;8944;fail;fail;fail;fail;21400;2904;390;fail;280;3587;784;435;182;366;378;597;235;359;506;658;338;634;1520;633;510;323;831;966;1859;366;288;385;245;851;2448;418;282;381;256;974;1119;536;633
1541;fail;fail;fail;fail;19577;fail;fail;fail;14782;fail;fail;fail;fail;3074;6526;906;fail;3531;266;352;377;462;815;664;126;65;550;1193;536;734;110;440;1331;781;188;177;287;410;1263;801;1217;422;598;487;594;1367;1148;305
1542;fail;fail;fail;fail;fail;fail;fail;fail;317;359;496;1729;fail;76;23862;911;772;1135;162;199;157;1861;261;781;697;874;692;581;452;438;240;681;256;614;620;689;435;299;1041;1042;834;1422;485;513;542;1598;457;909
1543;fail;fail;fail;39611;19342;fail;fail;fail;fail;97;10866;47520;551;3271;fail;96067;13672;170;270;256;666;290;819;283;292;875;265;153;399;1228;266;467;297;405;524;295;198;635;1172;344;647;487;622;591;909;820;746;966
1544;fail;fail;fail;1170;13682;2617;fail;fail;69887;78049;3397;41653;fail;4095;6836;20890;311;3728;425;959;236;1190;920;149;339;564;1021;635;417;312;395;864;1384;1947;856;1583;208;271;1320;501;589;431;272;576;613;823;337;534
1545;fail;fail;fail;4714;8444;fail;fail;3261;fail;3631;fail;2467;fail;622;691;6608;2998;7450;207;559;257;1113;186;340;191;111;790;811;288;321;311;455;774;504;504;758;358;541;893;1273;635;434;379;799;1068;953;1386;630
1546;fail;fail;fail;fail;fail;fail;fail;fail;18953;fail;fail;fail;fail;1890;fail;4219;8570;4636;304;825;1488;1078;697;118;272;702;1862;959;258;472;393;200;672;1223;733;163;611;759;1140;669;357;669;649;727;1234;997;842;191
1547;fail;fail;fail;fail;fail;37053;fail;fail;fail;2863;1897;3739;fail;2836;17668;76341;241;16717;116;525;611;845;222;84;160;836;925;1328;340;118;435;366;1137;457;362;434;199;576;720;1087;574;346;699;692;609;1532;1067;494
1548;fail;fail;fail;fail;fail;fail;fail;fail;fail;90219;fail;54229;232;258;330;711;351;498;274;539;438;439;715;463;458;900;1863;1321;259;253;319;686;891;1146;561;428;225;628;1075;828;572;969;857;610;836;1917;686;602
1549;fail;fail;fail;73703;fail;fail;fail;fail;19998;fail;1247;fail;63;614;180;3831;17288;fail;478;556;547;297;240;1884;249;308;535;500;429;37;383;781;343;1273;300;1114;415;596;664;285;783;651;266;738;920;1717;784;910
1550;fail;fail;fail;fail;fail;98463;fail;142;4091;390;49763;38494;fail;1625;190;539;260;245;453;329;1119;818;1212;481;456;729;150;822;317;813;362;178;540;2866;422;389;211;481;604;757;307;655;714;372;922;841;179;748
1551;fail;fail;fail;fail;fail;617;fail;fail;4302;3305;277;225;fail;426;849;212;889;3157;335;1213;2303;1058;836;629;215;489;875;803;69;629;370;812;408;351;363;954;509;463;320;706;666;617;601;1135;1361;1776;1163;597
1552;fail;fail;fail;30229;5622;28324;fail;313;33971;57887;1016;fail;fail;3105;688;530;128;125;616;762;585;576;273;612;344;344;222;707;269;502;389;1004;492;1008;498;573;375;277;1367;2039;615;341;761;820;1537;142;522;532
1553;fail;fail;fail;fail;fail;fail;fail;6885;fail;642;329;659;fail;342;22719;4853;453;fail;1000;260;1795;1030;416;868;175;201;493;695;444;275;591;469;878;396;259;633;691;470;424;664;579;529;173;2494;605;610;318;301
1554;fail;fail;fail;fail;fail;fail;fail;1353;479;31498;1801;83012;194;365;14323;502;43039;fail;277;1359;489;1425;469;493;279;243;763;1345;252;803;130;469;900;690;653;274;356;131;1163;2246;551;152;391;949;486;1627;463;761
1555;fail;fail;fail;fail;fail;fail;fail;fail;fail;24017;36415;9292;181;5239;373;5712;224;1023;1022;2642;683;888;2012;534;272;916;370;810;536;268;68;439;1061;584;268;629;331;677;920;854;745;361;1166;970;773;698;292;716
1556;fail;fail;fail;1952;fail;49256;fail;fail;fail;fail;fail;fail;80;713;14485;574;3035;6395;531;16279;2792;2618;896;1247;991;237;733;353;415;620;292;322;331;1074;311;329;172;486;1269;1355;556;700;473;915;800;1353;508;899
1557;fail;fail;fail;fail;70184;fail;fail;fail;fail;fail;fail;55404;fail;1260;1000;769;24404;444;179;610;710;336;493;585;300;423;1030;629;497;831;321;298;1439;518;312;361;450;625;994;925;609;609;506;1087;1098;1011;236;452
1558;fail;fail;fail;fail;55395;63841;fail;3189;3914;1185;2012;243;308;fail;fail;5262;449;456;204;885;746;605;347;245;620;105;971;823;170;1300;155;333;774;1643;335;690;476;1244;1152;2396;878;636;188;592;481;240;511;1100
1559;fail;fail;fail;fail;335;24341;fail;9130;1039;3646;315;fail;fail;188;10005;1681;1198;928;506;1043;506;501;459;942;1986;278;641;1514;896;491;137;664;1013;492;750;540;123;1455;995;2355;811;1029;292;678;747;644;565;383
1560;fail;fail;fail;fail;66323;fail;fail;2663;fail;1960;5301;16264;fail;fail;39137;21411;16336;fail;451;616;386;1181;1266;253;559;751;616;287;514;342;298;700;1543;363;219;667;328;461;221;741;816;437;603;525;377;1834;803;728
