;EA;EA2;EA3;EA4;EA5;EA10
8393;901;1935;2293;511;2920;33889
8394;883;414;951;1752;5394;45756
8395;1133;430;218;4936;2752;193643
8396;1387;762;1238;770;3018;3329
8397;464;1650;619;4314;2784;61815
8398;813;647;1299;1690;6894;230270
8399;1161;412;680;2349;4571;7033
8400;680;499;855;1175;4901;34727
8401;1433;948;1299;1571;2145;65161
8402;430;327;1442;2680;3643;12864
8403;907;652;3624;888;13003;13030
8404;655;934;1517;2428;2100;2812
8405;1054;625;682;732;2820;170576
8406;1106;734;1016;1860;7870;43641
8407;958;1617;6500;5355;9374;63134
8408;1007;1210;1073;1059;2978;93275
8409;1003;524;722;1928;2177;64079
8410;760;845;475;4808;3265;17723
8411;833;1376;1966;4294;3879;130726
8412;780;858;1686;2159;492;34703
8413;1093;279;1637;2685;2373;36880
8414;959;1099;462;2388;1623;187872
8415;814;975;570;3540;11373;36453
8416;1460;885;1810;1265;9355;22324
8417;207;433;604;1576;335;40056
8418;344;970;1261;314;4997;146906
8419;1013;1906;298;1435;9922;21328
8420;417;323;1966;895;1349;109940
8421;1064;665;3094;3512;5150;54108
8422;1516;1246;289;4245;3432;133570
8423;904;444;976;1049;5917;44788
8424;403;619;871;4203;11286;116065
8425;464;1002;1491;1224;9249;57103
8426;622;1889;1049;2534;7884;33364
8427;663;676;215;1909;3711;60443
8428;1920;1169;1281;3118;1935;62296
8429;345;741;1274;1289;5933;34543
8430;2166;1226;3314;2823;4432;117373
8431;1529;1781;1185;2481;9157;104677
8432;764;799;2440;3997;5402;21581
8433;366;793;1718;2205;2722;127951
8434;1533;841;507;2754;1525;37531
8435;667;346;1102;1020;4242;100205
8436;1260;1045;510;623;6946;133651
8437;912;379;2289;3905;4516;117779
8438;1732;610;918;2169;3037;55743
8439;810;1261;954;1769;2447;26164
8440;944;407;771;488;2628;96700
8441;986;616;505;1261;5594;42125
8442;326;437;2541;6883;3477;108091
8443;983;451;1097;2072;352;126434
8444;496;523;1252;4908;694;108920
8445;873;1004;1158;2154;3425;45557
8446;747;1063;938;1279;2960;68620
8447;832;1002;2410;1793;8247;812
8448;382;998;1033;2781;4074;29893
8449;535;1493;386;2076;4279;31833
8450;342;1533;81;194;20664;3749
8451;1142;1323;728;1307;1203;290751
8452;1160;1100;824;1649;1893;13879
8453;673;477;3630;128;11785;98575
8454;1310;726;1056;2062;1527;261998
8455;764;461;1088;4752;7416;2404
8456;735;749;1666;560;2892;151384
8457;891;1234;1762;1539;4309;101235
8458;415;623;1349;4194;1275;41800
8459;792;711;2981;1350;4392;23372
8460;1259;1519;1345;994;5489;116517
8461;718;583;928;4961;2153;17859
8462;1631;952;1345;7025;1370;87556
8463;625;224;2320;3701;4814;15649
8464;445;502;904;2911;5801;3497
8465;797;498;1019;1444;3260;174535
8466;1238;664;1813;549;6566;4438
8467;966;414;1078;3021;1675;110470
8468;510;666;2736;889;2003;4905
8469;721;1488;2992;3299;6668;42492
8470;694;616;1057;4002;5552;131581
8471;1322;1697;2796;1809;2365;68371
8472;1045;2186;1158;1185;22212;91314
8473;1321;1467;1004;1608;1697;19426
8474;433;2744;2444;1578;7646;132477
8475;332;2200;935;991;3292;165861
8476;916;1244;1940;1170;2022;4764
8477;138;610;1319;1392;2278;24298
8478;2464;956;815;2231;10588;3421
8479;1055;2045;2092;1468;6980;159765
8480;586;1285;1996;5164;7670;69231
8481;347;1591;1830;2994;1963;111636
8482;811;686;971;1693;1864;67339
8483;729;113;752;3028;6685;48577
8484;646;397;894;2473;3588;105736
8485;740;2069;982;2659;6238;112661
8486;750;1116;956;5342;1573;9660
8487;389;928;1703;1771;3141;32860
8488;598;845;1006;1915;2797;25516
8489;1318;576;823;1076;1081;1922
8490;549;1049;1045;3645;7237;1564
8491;432;820;475;3108;6118;48073
8492;501;1533;457;1737;6514;165844
8493;247;874;819;3190;3329;56224
8494;1396;1014;944;689;3760;17187
8495;684;3037;743;823;5802;220764
8496;1177;544;326;886;2124;58856
8497;360;464;798;2107;5629;40647
8498;1065;937;660;1062;9867;699317
8499;1046;633;6852;1378;2807;67284
8500;958;752;631;2914;298;28622
8501;598;770;302;2441;3466;30090
8502;530;513;693;3484;7074;76960
8503;452;769;628;1432;1567;119500
8504;858;907;886;5472;3109;129166
8505;527;2375;3443;12081;7609;193175
8506;1068;765;714;8622;7407;168857
8507;917;688;896;882;1329;40148
8508;545;1254;870;4018;7550;255930
8509;1163;943;1252;4355;4521;45463
8510;1382;1040;3052;3908;2755;177751
8511;985;2777;234;2437;6320;115909
8512;1432;2577;1502;2459;15669;137086
8513;1492;476;4219;1279;4731;303885
8514;592;1122;2089;574;2863;69974
8515;1727;542;515;669;5212;44429
8516;808;497;776;5210;2354;119773
8517;491;1875;2255;1933;2938;92809
8518;774;301;2961;3852;3427;78251
8519;668;495;1427;1257;3612;58200
8520;1382;464;2024;970;2588;36548
8521;347;1466;898;2167;5338;107409
8522;1108;680;787;3429;2542;30706
8523;1018;856;1742;618;3562;79477
8524;1322;572;963;2749;2137;78644
8525;626;417;975;3077;4228;17655
8526;315;929;3117;1426;5486;70184
8527;694;735;1816;2763;7615;51927
8528;794;860;1583;3409;5922;77866
8529;1134;758;1849;1558;1832;62194
8530;734;1311;1403;1115;12964;15570
8531;844;206;295;1767;1236;3921
8532;547;1880;1679;1441;5076;14299
8533;699;207;3287;1570;2558;134334
8534;1790;600;1392;2788;9070;41154
8535;985;832;357;630;3562;24142
8536;1150;1001;2099;1895;1584;107968
8537;593;2694;445;2034;3079;79289
8538;690;465;963;1285;3864;197329
8539;1049;1328;870;1916;1240;45915
8540;686;541;1672;3505;8589;75166
8541;772;425;645;3209;3906;38322
8542;339;310;1754;2807;2892;17253
8543;878;528;781;4323;3242;156022
8544;728;1110;1265;1421;2462;54336
8545;678;1226;712;2306;3420;49570
8546;643;312;1232;1215;2945;108587
8547;873;1372;803;2476;4549;433912
8548;2030;661;2010;4655;9518;56871
8549;760;2172;1268;2001;2733;18404
8550;1478;1840;3145;1239;3952;58214
8551;1319;505;680;2708;8863;91618
8552;1439;1173;2978;4968;9913;48544
8553;755;755;497;5950;3691;3165
8554;455;864;2177;3195;1964;148749
8555;2471;665;1563;4212;7159;114170
8556;963;1220;1226;2074;2987;11614
8557;548;339;3414;1173;7501;24617
8558;751;480;2193;2954;1111;20216
8559;1596;1216;1583;1010;4455;49360
8560;858;730;3069;1657;19240;51918
8561;953;1468;5755;2133;3649;407947
8562;1545;703;2828;1711;3102;25626
8563;461;122;1041;2122;3491;26540
8564;601;252;2631;2946;2875;108767
8565;561;839;366;2555;1003;3417
8566;1856;1583;885;2032;8671;46060
8567;550;295;1060;3132;5821;32218
8568;382;727;820;4297;863;75694
8569;683;962;848;1348;8996;194066
8570;545;581;1413;1199;4726;114927
8571;879;495;1105;3124;4262;132755
8572;889;947;2948;714;7671;70347
8573;683;727;1728;3710;4202;185106
8574;1156;823;669;4145;3802;59668
8575;521;895;998;9643;3001;19807
8576;2380;1402;3147;887;3343;51932
8577;1446;1073;2487;3348;7094;71957
8578;1101;1292;2035;7793;10694;110227
8579;1368;432;1068;3938;11495;68402
8580;963;2589;1921;2649;2100;92147
8581;513;2033;1614;4598;1892;52278
8582;439;923;1124;1702;1401;207873
8583;477;690;1457;2349;5162;2409
8584;829;1668;1750;1331;843;86390
8585;1304;1534;3092;3387;159;331881
8586;1230;923;331;1323;3781;219238
8587;636;1368;695;879;2255;118727
8588;681;1257;710;2382;1274;21831
8589;611;976;512;1614;7462;73917
8590;1479;1049;1724;1369;5333;103934
8591;664;328;139;1522;3303;35972
8592;814;780;1754;376;3677;71277
8593;1129;1400;1754;3830;4190;149301
8594;485;479;573;3294;675;22133
8595;821;724;861;3420;1427;2074
8596;569;310;2458;1752;6289;64942
8597;860;687;1199;733;2721;30868
8598;969;444;1086;1444;3004;6117
8599;1184;1995;1679;2723;11868;225511
8600;1141;383;1796;3542;1240;77026
8601;1589;188;973;689;5746;14825
8602;576;812;1147;4454;3811;47965
8603;1200;438;1366;2537;4414;18301
8604;1124;840;4771;5393;18936;76925
8605;121;812;806;1619;2980;96761
8606;754;534;1427;1600;9935;210508
8607;1531;854;2070;4272;5550;206252
8608;588;988;910;2701;6855;38365
8609;626;3568;1723;789;6297;351734
8610;784;1309;258;1503;5380;27962
8611;289;1253;2089;713;2137;159231
8612;786;2702;2042;1983;3467;200391
8613;1037;519;2553;2030;2613;122323
8614;832;794;1752;357;1544;56576
8615;790;100;982;3562;2536;29086
8616;1361;880;711;2936;6919;79611
8617;1119;620;2145;1602;7139;108586
8618;881;608;1271;1271;3014;91970
8619;372;1079;2135;3536;3040;27589
8620;1626;1236;1800;2706;4967;250756
8621;1128;465;1909;2766;1911;17938
8622;1089;1030;737;1307;2011;162291
8623;243;415;1749;2843;6857;23823
8624;515;1642;1340;1211;7199;17618
8625;1111;485;1200;741;4929;77050
8626;1539;921;1534;2458;5853;18753
8627;529;319;642;4536;5410;258708
8628;663;652;2479;1603;361;38929
8629;596;1574;637;1072;1664;101838
8630;746;918;880;2406;899;40177
8631;903;1621;779;1633;3692;17827
8632;960;364;1056;5809;2694;21459
8633;1504;271;117;1441;1778;194955
8634;983;804;2190;2431;2530;79752
8635;1556;1279;1750;974;1634;647
8636;701;521;3167;2891;3615;68082
8637;366;619;1458;5197;1416;173343
8638;1529;873;705;1242;13789;93073
8639;264;779;1614;3187;3952;128413
8640;509;826;610;1472;4329;5084
8641;1452;308;559;1690;2145;22014
8642;469;866;1133;1130;5760;13989
8643;717;1657;2686;2671;810;15200
8644;1157;626;2400;3174;18231;168187
8645;1321;1140;4925;3392;4156;28173
8646;517;1242;1018;1425;3764;30054
8647;485;755;723;1714;492;11633
8648;744;983;4054;2132;10826;166804
8649;883;744;1406;1463;1880;35727
8650;1085;136;1517;1340;9744;204529
8651;905;1169;764;3235;1556;633840
8652;798;805;2130;2813;636;18200
8653;1057;572;2513;2532;1785;75196
8654;975;552;926;1487;2096;6565
8655;1922;1768;1607;9615;3773;20549
8656;1131;1398;1359;3761;5596;56688
8657;583;1174;992;3674;10046;75178
8658;421;924;1377;1137;3825;23194
8659;812;674;748;1098;2394;134048
8660;1407;774;852;2042;3709;33484
8661;863;815;1259;236;3874;28483
8662;450;2554;1504;2552;1374;13148
8663;780;731;261;803;6324;38129
8664;431;341;238;929;2497;34224
8665;1538;559;1921;1089;2948;46439
8666;104;657;3055;2175;7879;190664
8667;1861;1119;1467;3323;2713;118011
8668;252;1385;4499;2544;7660;144500
8669;596;585;800;1863;8289;38827
8670;430;776;611;747;6164;156194
8671;1157;1386;2995;4013;2416;75196
8672;330;789;1146;553;2756;197972
8673;1553;839;2402;1910;5536;26580
8674;470;642;708;1911;4195;14707
8675;893;817;2121;1419;1921;67707
8676;925;238;732;1796;9010;105931
8677;1234;958;1324;1152;1822;308366
8678;808;853;2441;371;3036;56664
8679;821;692;878;1345;4448;73768
8680;1329;903;502;667;3740;116367
8681;499;1545;741;3728;781;64289
8682;870;529;337;1067;3692;15119
8683;321;785;547;1153;5030;25540
8684;140;319;2597;996;7154;21312
8685;1246;1824;2435;1976;7049;217154
8686;324;1463;3092;4859;5789;28373
8687;445;297;1609;2154;4322;59834
8688;440;1081;1690;2304;9235;57283
8689;1756;959;1019;6661;2587;68604
8690;1340;765;2314;1416;6481;29603
8691;968;1467;922;1128;6594;363365
8692;942;530;2267;1130;3538;103109
8693;533;1225;3771;2502;3207;51264
8694;1423;345;1185;3214;1627;278770
8695;1427;1153;1766;4000;1477;167913
8696;275;969;1371;744;5202;492188
8697;514;1083;317;527;3886;52918
8698;1607;581;1722;6054;6746;5614
8699;694;2425;236;1302;4510;150789
8700;355;838;969;3846;1919;76727
8701;1862;743;1260;4580;814;43384
8702;388;1225;1423;1190;1432;69706
8703;651;587;578;1321;6904;9474
8704;857;701;1852;5563;6493;19833
8705;989;654;1123;1484;2627;6168
8706;155;879;1876;766;4879;7571
8707;487;563;3521;1272;6443;216651
8708;640;925;1655;5022;13016;129715
8709;642;712;672;1347;2018;100036
8710;557;551;2388;2039;4463;42978
8711;474;1232;909;2888;5686;66013
8712;375;516;675;783;2395;81756
8713;1417;701;1908;2429;1898;40020
8714;819;273;1026;2622;750;35353
8715;714;1720;1311;2965;1172;189540
8716;548;1808;468;490;3140;100357
8717;1099;127;1609;885;4312;27661
8718;510;399;778;4991;3027;46977
8719;315;869;1259;1675;5034;2623
8720;1132;504;1459;8427;2979;113106
8721;1746;888;1794;2001;9806;99059
8722;1096;1644;1024;1373;1533;183766
8723;673;650;2001;860;6088;12678
8724;680;452;2177;3279;3071;21264
8725;628;534;347;2708;1541;51522
8726;1587;807;720;906;962;487769
8727;692;319;2377;2995;3012;7527
8728;2197;408;2983;2829;5631;72519
8729;686;1318;3811;1587;1330;81423
8730;822;480;1191;7112;2872;9827
8731;978;1171;869;263;2175;110570
8732;1243;1059;1290;857;3040;105013
8733;471;176;1776;2297;2167;23926
8734;2213;1634;993;5520;2585;142373
8735;636;1108;621;1226;2759;857
8736;492;622;2824;2643;1767;23495
8737;1155;1067;2297;3107;2404;149566
8738;146;824;1956;968;4633;38090
8739;1470;844;541;1739;3584;38912
8740;508;800;1208;2077;3035;50858
8741;744;660;656;4855;5137;6544
8742;576;1322;1077;1667;5333;145835
8743;323;2254;342;1954;1720;36458
8744;1287;273;1437;1564;4352;38080
8745;306;1068;828;1399;262;158640
8746;1075;1015;2381;2063;4792;74394
8747;923;1539;1813;3018;1795;45071
8748;1109;2164;1532;707;4703;169461
8749;819;896;1006;649;3039;24246
8750;336;468;1936;5690;609;106582
8751;445;467;376;2290;3862;35605
8752;389;894;664;1455;6758;174093
8753;395;1580;2273;1238;3966;23971
8754;1110;578;3142;856;3023;118983
8755;601;435;1521;3237;3528;169368
8756;875;2898;783;2161;7713;53247
8757;2256;574;855;3286;8936;5679
8758;851;2334;2303;2745;8272;23769
8759;185;876;572;1121;348;28613
8760;2243;1516;2085;4659;7319;25466
8761;702;1276;956;79;1220;9272
8762;870;755;1453;1069;7483;191841
8763;1227;577;2738;1927;7439;257761
8764;2529;1379;8168;4809;3842;12250
8765;623;749;1565;1371;4057;41770
8766;386;1072;2801;1785;2197;10792
8767;412;1566;2094;6788;1631;20364
8768;694;681;478;3834;9463;84252
8769;514;1000;1139;3456;5144;79060
8770;287;450;1696;2170;623;14054
8771;516;1031;185;345;2590;173333
8772;1075;292;289;2263;3306;30583
8773;334;576;540;1323;389;74818
8774;527;1898;952;2137;3043;43333
8775;656;1353;1103;7002;9860;87136
8776;318;901;1882;2265;8353;326500
8777;856;830;591;1016;2716;23042
8778;703;686;1897;2298;9439;193
8779;685;1127;1024;1994;8856;80786
8780;1106;1011;594;1032;10752;373658
8781;1028;1135;1787;4131;2436;19738
8782;1038;1787;1503;2727;5122;104409
8783;970;271;1446;3656;3409;97513
8784;232;172;561;1564;13026;9818
8785;2488;1851;4230;1418;10108;3437
8786;1678;300;388;1527;2754;54997
8787;858;1003;1174;2665;9390;322560
8788;179;1177;1927;2157;3916;45272
8789;1268;1576;4421;2389;2612;74575
8790;1440;375;2851;930;1730;64111
8791;716;648;1240;2242;1066;82197
8792;476;827;1252;3197;5173;64136
8793;879;966;1886;4589;7491;247745
8794;1929;853;470;1014;6046;97314
8795;523;1033;573;3516;17982;45963
8796;1680;731;108;1488;5224;161695
8797;1560;1831;2041;1117;4053;110366
8798;997;754;672;1241;13381;147066
8799;418;847;4454;3166;4707;253773
8800;1211;659;498;1062;7539;90984
8801;817;1007;3810;1640;4082;93569
8802;1284;1016;1210;5598;2082;22294
8803;1885;700;1311;1246;15780;127900
8804;214;737;1097;1907;3755;40621
8805;546;739;1005;859;6787;57820
8806;609;1123;265;4011;4002;64380
8807;920;866;2721;1318;4484;23568
8808;1276;1008;1060;1321;7417;146022
8809;618;541;1883;2447;3279;1217
8810;621;820;1460;1222;2190;7646
8811;317;704;1401;54;1337;24683
8812;616;847;1302;6120;3085;7577
8813;913;788;3859;5661;2552;5790
8814;991;1010;1990;743;4842;38076
8815;798;1155;3142;2843;5260;23363
8816;1331;1591;1147;1496;9227;68992
8817;626;582;1742;2565;2005;169647
8818;1883;1404;936;5914;3664;123235
8819;871;4206;2346;4467;7776;70084
8820;510;1085;1754;1805;2825;40091
8821;1184;593;2968;2947;2130;59086
8822;567;1153;1343;657;8484;191705
8823;1510;853;1599;1169;255;134197
8824;495;498;773;1341;421;13356
8825;704;773;1346;1466;3692;53813
8826;672;976;1544;812;3726;60750
8827;531;1472;740;2109;862;138716
8828;1255;889;1147;1405;1575;20983
8829;427;774;1290;4873;3644;1349
8830;520;1134;1198;1218;11104;34651
8831;751;1319;1469;2587;2834;44685
8832;1025;1029;2652;297;6890;64885
8833;534;1555;4257;533;651;50435
8834;749;316;352;3454;7846;9522
8835;830;762;835;408;7319;77597
8836;705;607;1071;1763;1723;261395
8837;917;536;1286;1949;2622;10141
8838;741;910;761;1666;3457;86523
8839;611;1930;1189;2281;2795;14798
8840;648;904;562;2214;3299;113729
8841;1749;3340;900;2953;13870;49388
8842;1170;307;681;4173;5012;47559
8843;1195;1484;1313;535;1917;209977
8844;1385;926;752;2095;3069;38076
8845;1257;539;868;2588;11316;376381
8846;1003;807;1406;5351;5016;316030
8847;1098;666;1000;1361;2573;33572
8848;383;424;1137;2582;2331;24597
8849;769;610;1135;2351;4316;1941
8850;543;1109;2154;1440;4488;88146
8851;1312;1138;1599;3095;1012;20882
8852;650;898;874;1321;3488;26047
8853;378;1251;851;1643;2791;35602
8854;755;749;537;2167;910;7505
8855;528;925;1233;1390;2351;425
8856;1946;883;430;965;2498;18767
8857;1197;744;2927;2219;8493;56036
8858;403;880;2756;185;1329;237938
8859;732;2056;351;4135;1201;135026
8860;818;812;1858;325;4361;45579
8861;748;786;1294;955;1906;14739
8862;1604;962;1105;981;4427;42355
8863;653;426;1267;1769;3084;6773
8864;494;1758;1191;2592;2168;137773
8865;920;2303;3014;2420;3041;57207
8866;518;433;1144;720;2245;169541
8867;1155;839;351;1271;7652;8303
8868;1052;919;487;5633;3666;48527
8869;989;191;1607;1316;1039;23118
8870;1025;1045;1390;1167;7953;54869
8871;955;656;958;4656;5861;13698
8872;874;1433;2424;1819;7034;146032
8873;432;393;263;3366;4088;46994
8874;1042;448;697;1341;9789;18295
8875;594;853;1193;1429;6740;28962
8876;443;712;1280;2286;5626;158592
8877;1208;1232;1431;4267;2926;14039
8878;1041;696;492;4429;6521;118560
8879;775;612;325;2140;19384;17117
8880;819;776;928;1391;7576;79067
8881;1059;721;1095;4930;1775;98698
8882;861;1823;1563;1085;14226;50807
8883;495;1927;1140;1568;6311;67425
8884;987;216;1846;2242;2236;103368
8885;598;376;563;2214;1495;230724
8886;510;1291;1009;1314;3712;10940
8887;698;1153;924;2034;2690;2222
8888;1090;674;467;2707;1448;97699
8889;730;585;838;1934;3560;49755
8890;1300;1289;2784;1109;1727;23160
8891;506;1659;1621;2002;6430;24538
8892;961;390;1524;2943;7877;40297
8893;937;1176;773;357;1808;102153
8894;267;1448;1078;4409;3660;30758
8895;728;526;1830;5931;3330;69208
8896;804;1551;2088;1341;6568;34805
8897;1339;389;1113;2133;13540;82419
8898;200;917;1942;1723;11476;169287
8899;402;766;2022;3344;4127;111216
8900;1451;1408;1154;2131;4020;5387
8901;483;540;1537;4743;5252;38210
8902;757;2583;1972;5744;1563;103841
8903;1756;616;851;4338;6913;174564
8904;415;301;983;3522;6001;22441
8905;867;2012;672;2116;9892;145932
8906;1448;533;517;2629;5066;113162
8907;1123;2192;3065;3262;3102;69491
8908;397;1825;1204;4992;9646;27379
8909;1741;418;1616;4025;1564;119455
8910;599;1181;332;1147;1374;8336
8911;1958;1251;1239;420;993;59384
8912;1009;603;1034;2490;4239;5028
8913;1384;477;1556;3820;5193;21347
8914;471;602;395;2242;981;18702
8915;991;1142;847;2635;15440;6115
8916;1063;486;1316;1550;1857;27313
8917;881;1142;2270;5092;7101;171039
8918;423;392;383;2121;2304;58500
8919;2326;1741;2666;3594;3233;111532
8920;992;377;2405;1467;3643;113930
8921;1278;1062;1241;2880;2186;164818
8922;807;307;475;1961;1930;12846
8923;878;1603;565;3221;5012;118485
8924;1109;475;1090;369;1294;82827
8925;974;701;1566;2147;3814;42798
8926;798;215;1457;490;3198;43447
8927;708;480;163;3664;2745;106913
8928;899;467;825;3240;3565;13666
8929;823;3096;1999;5936;7067;1693
8930;888;1295;262;1056;7121;57235
8931;624;364;541;1886;2912;22108
8932;323;955;1161;909;4924;48773
8933;1090;1206;1857;1272;6668;77726
8934;1343;1349;747;456;1094;66022
8935;1180;477;2184;2667;7567;211572
8936;145;2624;1820;4377;7089;139574
8937;1058;666;1836;1124;4168;131211
8938;678;931;698;2741;3135;55926
8939;757;1222;1744;1375;6393;253844
8940;481;500;1364;2149;6679;276307
8941;765;555;984;3006;2740;15695
8942;564;457;611;2073;1605;109712
8943;760;301;446;1518;1349;38017
8944;1061;999;1510;1004;7155;15126
8945;631;1592;793;1526;2943;30455
8946;1074;1074;949;544;4147;158202
8947;1074;1067;2812;1637;8013;43246
8948;719;627;1309;3464;2697;65008
8949;968;703;986;2300;2012;28718
8950;205;355;2010;1082;1675;21971
8951;615;1285;1496;4129;7820;93463
8952;744;829;2759;1081;3042;284596
8953;981;317;1852;3769;5945;47159
8954;1106;480;4097;4193;6605;19252
8955;700;1577;1403;1814;1858;72829
8956;321;1717;1987;2959;9806;4238
8957;1052;930;1676;2583;2869;136459
8958;1554;429;1634;1529;4164;14677
8959;392;975;1651;3319;1321;18949
8960;548;632;678;2199;2485;30284
8961;1290;698;1564;6186;3300;89466
8962;895;1746;1547;4196;5186;43349
8963;292;1757;1558;3662;2797;32684
8964;796;504;2134;3471;2305;142608
8965;1195;831;297;1386;605;116916
8966;837;734;1639;2368;1540;92992
8967;1319;630;2866;2669;6090;119453
8968;1230;530;651;3067;2939;41769
8969;982;486;783;363;689;115154
8970;991;505;2143;1179;7993;28343
8971;999;1146;905;6196;2740;14520
