;pmut1.25;pmut1.5;pmut1.75;pmut2.0;pmut2.25;pmut2.5;pmut2.75;pmut3.0;pmut3.25
947;195589;95201;62172;127544;1169;16245;239260;15792;481585
948;582294;81551;82085;51454;226118;79167;12996;83648;131941
949;93691;593387;101238;12978;416321;40631;90448;307908;95804
950;1503;85435;403545;133406;29528;204660;173009;608942;216098
951;38111;22062;82356;66523;6929;21189;41025;24611;64584
952;93719;49235;4944;87303;11735;36628;18703;8328;38870
953;383580;39682;8306;174995;658979;89089;280054;55161;151393
954;168735;38423;13425;34944;53496;33008;115560;54203;205549
955;134829;143446;12700;25055;527576;16931;4704;4806;125193
956;157378;10357;102302;42890;294089;2147;160830;12537;162355
957;178584;89348;86709;92171;7708;62507;168512;2870;73302
958;147554;201752;121412;102220;1459;127981;2351;19321;799372
959;365563;79475;9261;1787;501002;217848;348005;214788;251313
960;68607;63079;43353;106234;134012;57634;30828;232830;69960
961;553452;156054;187752;12348;818155;51414;13902;54261;98979
962;39793;215587;178086;31749;367366;1032334;38112;10401;2098
963;170673;61544;118709;183224;92056;167617;18588;51234;29033
964;108126;7184;8971;16249;110588;199947;13849;136146;44248
965;88456;2906;20879;58011;94483;24400;206856;24580;11274
966;1580;22987;8936;12707;78378;233939;45149;94464;3713
967;169034;13032;66097;98812;95301;12730;15160;21311;41819
968;30886;520994;25846;86688;530809;37553;10700;43508;83885
969;393987;64417;353419;11365;14670;59377;65180;128700;18092
970;57675;150528;485925;125028;25743;286564;113360;3322;561
971;40455;9408;35909;65059;61086;37610;40230;28432;58512
972;353622;36171;120681;47720;3535;164566;16850;166407;73066
973;64435;261881;67889;100139;19566;32647;9431;15592;54074
974;131409;549307;111291;37479;14039;78410;88808;30742;34397
975;57129;72907;5678;203473;81707;8568;7551;152634;9763
976;93695;16469;15465;13859;174237;194214;60601;18171;217578
977;257889;59765;146756;170138;61929;37167;34132;242323;217637
978;415;39160;159528;37307;57087;57444;38807;100035;4716
979;6140;14956;225275;58237;23299;64550;39116;10775;4170
980;75277;197859;10215;2314;281903;50768;140496;32791;39313
981;196344;58141;62869;23081;9074;2682;17081;14845;36959
982;63025;1316876;113341;89594;23138;24171;227499;50143;21939
983;455015;115968;307313;23700;67333;941228;90586;91055;378090
984;202688;2290;35533;108661;108676;31634;13016;32441;6219
985;523;33105;307282;139415;188943;16275;92458;84655;1215383
986;6203;512175;97413;35449;276055;361;98901;8463;143615
987;131350;2454;17289;267091;32377;57738;40518;28413;13160
988;92962;391782;106372;738441;67754;3562;3998;93153;214760
989;118258;201044;19566;10983;641;93262;79974;8207;38277
990;298907;59921;438188;98983;785339;39473;152452;238932;107071
991;39180;83509;42961;55593;16022;8160;162087;45242;143383
992;416222;546686;204797;190626;23790;35598;42354;287050;31319
993;58932;330383;11547;58788;155000;36299;177841;24246;158490
994;264499;161728;29217;35341;53601;326539;479722;228495;5203
995;63793;378219;449116;259413;278526;17953;165252;46183;145210
996;167750;42566;66460;232067;263699;107085;220592;186842;22296
997;495257;170020;50276;50073;218992;80881;313844;92118;75396
998;169702;254289;149086;52256;145101;32934;29664;89959;41636
999;85930;586180;92176;90353;111428;253745;15327;59216;36889
1000;54428;157438;21800;26269;66194;139093;21940;76201;80109
1001;228631;41132;76786;136877;54828;99290;64926;148191;12496
1002;188654;312457;258519;101928;278242;316758;51068;52810;23938
1003;139450;69502;101476;726675;122359;628051;18499;464137;7404
1004;73749;611317;42702;37497;33261;446020;571565;181457;79376
1005;30269;109552;7124;15887;4487;55652;47093;51092;5397
1006;82295;59834;34447;169008;47857;40307;13147;300221;8365
1007;10236;40299;65481;93191;242893;40630;7357;10712;21007
1008;947741;106564;671665;175845;197078;440768;32474;1827;420215
1009;194873;43536;186909;515498;135121;68163;152629;37755;199970
1010;76947;1327203;27468;142451;27443;372841;178843;12009;712788
1011;170202;219337;202702;70829;237181;29345;54255;28587;84381
1012;418855;15606;49576;3337;71422;110218;80556;26277;87801
1013;7771;19659;26961;322131;205897;155504;45359;47482;161858
1014;44208;24284;53600;29173;229543;2060;28284;32203;82745
1015;2779;12786;15795;29361;30558;15436;68649;40929;49165
1016;264388;103321;17154;98940;41526;10872;49238;47470;182342
1017;241198;74521;278801;262321;352662;14050;625875;157280;88984
1018;68439;37917;14382;20358;20031;71573;32906;119691;24722
1019;29151;613598;7598;69821;167559;31735;110541;85411;85118
1020;283605;24477;106557;1287;227297;65893;31627;86365;102327
1021;97951;22382;54078;147237;50000;9641;4322;55545;69813
1022;185739;1128720;39722;13272;136433;92661;17916;269562;5982
1023;276666;19175;190535;156023;26775;29765;10788;13153;19549
1024;201109;67735;5935;28723;18633;27549;13999;685;12550
1025;133905;329090;48924;21301;11603;5484;2732;13896;179511
1026;348679;67536;171210;89190;45905;414559;43118;54132;109705
