;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
8760;6515;1399;608;112;2204;2176;10957;904
8761;312;6819;4858;3792;5013;15350;15116;81
8762;1307;324;1125;1196;3386;12719;15954;30165
8763;539;2260;1325;3375;8032;12081;16444;2542
8764;5524;226;9888;5713;14179;14456;227;64367
8765;199;3659;4253;824;870;13596;43302;31096
8766;1889;2156;4311;5834;3542;5342;93687;7442
8767;691;1172;530;5602;8979;10325;33375;11154
8768;481;749;6803;2286;653;6002;18963;1061
8769;1005;2644;480;2872;1338;1465;4764;35622
8770;2427;6275;4358;2271;7070;3239;13901;18476
8771;4302;3761;7217;3589;11901;4036;37879;926
8772;3702;1426;655;944;2806;3118;2780;1273
8773;1253;1371;1370;733;1642;11087;3255;12578
8774;1249;3256;1261;1001;4321;2100;15681;54568
8775;1851;425;440;657;4228;3941;1246;12905
8776;5548;452;3226;3384;3403;1520;3620;6065
8777;721;98;3084;981;5090;2464;614;1432
8778;1459;967;6226;5589;8577;1438;2464;71979
8779;2046;260;4211;3037;3959;1129;2178;27959
8780;571;1109;446;4015;3727;640;22981;35656
8781;541;542;5251;4285;1779;1750;12363;52004
8782;3061;3415;2552;4139;281;11386;7392;11722
8783;2705;1325;6911;1672;2138;7007;5578;103539
8784;3339;1130;13509;2099;1504;1039;1573;13280
8785;3297;977;2246;1210;405;9824;40454;36254
8786;13166;2440;3606;13507;5673;10986;29489;3062
8787;2045;3054;3097;965;1429;1025;7571;3709
8788;14495;583;5048;242;4636;70741;11396;40522
8789;7018;3682;7783;3138;5160;57;75720;148948
8790;131;1441;5296;456;7655;3766;20274;8444
8791;3574;4589;1528;133;6271;3027;31854;6151
8792;4597;2170;1445;4321;4893;6536;382;25280
8793;2405;8316;2214;11186;1313;1633;20863;86894
8794;16168;2708;2511;2503;20220;5873;2383;3591
8795;642;914;2339;3060;9707;198;2732;2718
8796;4494;1809;151;2462;429;5114;2059;49897
8797;1230;2528;1426;980;234;3560;9241;4232
8798;2289;395;2220;2153;1270;1110;8073;10296
8799;409;1807;996;84;2454;10233;6860;18238
8800;863;8035;20723;2335;4311;1388;2930;64750
8801;13729;2049;3750;1091;615;31678;3827;47566
8802;907;832;106;568;8733;11796;7387;1519
8803;4300;3095;529;605;1326;12873;3605;65907
8804;1976;1664;6917;3268;1484;1311;21427;57206
8805;5445;11240;21792;2182;345;13891;15764;6532
8806;1234;3076;2113;1163;1854;666;22898;1997
8807;504;778;5595;10339;10849;18091;39147;858
8808;1214;7284;6920;6119;12733;71428;29778;73800
8809;1598;4833;6160;10713;3530;527;33582;36726
8810;4146;299;1311;2522;1638;19287;10713;6773
8811;282;304;621;5413;4085;979;15471;2222
8812;5379;292;2834;289;16;179;12749;105
8813;2994;228;1903;5162;426;3923;4982;1362
8814;1301;1088;1646;2713;9034;5251;4223;20146
8815;10492;2291;4652;5718;593;1671;1108;3537
8816;4839;838;2279;599;8586;12943;17838;7793
8817;450;1163;5429;3664;2173;3293;20886;47844
8818;975;680;609;953;1904;13266;4284;11080
8819;6204;1605;5243;6285;3603;8432;28913;7088
8820;1166;1771;2129;1472;1935;3563;17408;10957
8821;4831;688;2314;5953;1030;168;24340;33311
8822;6294;1612;2140;605;5025;12776;2722;12592
8823;851;2874;569;3016;1788;334;6596;24106
8824;500;1591;4616;2307;12519;6677;20351;65753
8825;2163;511;897;5350;37351;1678;19844;13164
8826;3383;5382;12200;570;683;26113;7586;9121
8827;1483;470;851;3137;4731;1953;15011;23938
8828;5099;1409;2357;3154;720;11046;15554;716
8829;1507;2496;2502;1105;767;3869;468;29979
8830;7792;10991;5171;2500;442;7046;37473;52030
8831;31533;610;10025;1382;643;9470;13522;13509
8832;4096;740;3479;762;11832;5086;9676;6226
8833;2172;6848;1462;8733;5779;10622;22163;4438
8834;441;2354;1863;1921;6351;3485;21556;1334
8835;4409;1264;7170;353;11193;3867;78183;31437
8836;448;246;2128;535;568;11896;24026;7079
8837;5534;2987;288;3750;2298;11061;11718;3239
8838;648;1221;188;2817;2105;434;999;95316
8839;404;11804;6226;3171;8811;3288;13029;20336
8840;662;4965;4019;3740;5021;12325;17715;4405
8841;7187;1846;887;177;6727;4215;9241;22593
8842;2813;1166;4608;72;21804;5933;47712;9953
8843;3047;2581;774;17722;7541;11416;21544;12950
8844;2868;2525;10528;6366;2964;934;628;13567
8845;3859;8311;14491;3190;1877;14136;9679;132
8846;3561;1758;1731;2983;2891;5377;8483;4219
8847;3642;4939;1155;253;2289;6178;24755;43800
8848;2001;2904;2632;1121;960;4689;9106;28399
8849;1320;3734;1817;10295;1209;2400;99414;6803
8850;1732;18898;1536;683;4389;756;1801;100401
8851;8533;1141;813;12864;4554;2217;10440;14507
8852;14632;935;3403;765;7827;8021;21180;87965
8853;2099;2210;2542;685;1690;4639;14240;24478
8854;7947;2961;757;8300;1560;21849;31141;1523
8855;693;111;1539;1779;2458;12093;7328;9309
8856;1379;3226;4316;6274;1135;8918;2436;26160
8857;8602;924;1609;7541;2261;2910;4506;25727
8858;2877;264;10669;11456;369;26187;8813;14923
8859;2303;305;1514;425;2803;572;2749;1183
8860;1196;3571;6258;288;2151;5737;8486;6210
8861;854;182;2393;764;4202;4616;599;35303
8862;590;3984;1452;2601;6436;6163;21208;29266
8863;6535;763;1757;6687;6306;2780;33582;75951
8864;2505;867;2057;10162;7368;7701;2123;12042
8865;6424;543;2344;576;4446;24436;23587;64980
8866;2391;2002;1790;2523;5749;15397;33919;13610
8867;2914;710;580;1375;5301;658;876;32903
8868;1827;2664;4756;3499;830;204;47150;8851
8869;979;3930;2469;3263;538;2681;8219;2996
8870;868;2170;2559;7391;137;10192;26797;16091
8871;1020;2377;3543;8926;332;2670;3904;14682
8872;1300;2417;3932;1290;2222;747;11282;7377
8873;2613;2011;3713;3353;5359;1616;32500;27944
8874;1952;92;4203;2048;3852;279;4188;3163
8875;3656;1121;3912;1947;2323;2867;3095;13274
8876;8394;5910;4666;14837;2471;200;14793;5094
8877;3043;3729;9605;7232;10457;5592;9338;9003
8878;673;1566;5772;5981;3407;4176;7567;33122
8879;3987;3792;5123;404;4314;9617;18628;28718
8880;2125;126;2481;2280;10350;1720;21230;1502
8881;3547;3501;1235;4690;59;3684;10849;17045
8882;734;2949;4523;722;570;4535;4569;3072
8883;11110;219;1886;81;2963;10755;1882;41328
8884;3196;2695;279;1912;276;8818;2334;6529
8885;5020;3207;716;372;2398;3936;3147;2438
8886;10638;5334;8354;1617;10453;14120;5211;67875
8887;799;1447;1537;713;473;7898;1987;1982
8888;1609;1666;563;14191;1133;23880;10234;31245
8889;742;6676;11575;6852;12549;7696;8117;19173
8890;8251;9484;3055;1692;213;17215;16066;10292
8891;6784;11806;3857;389;1963;43905;2516;36648
8892;1842;1751;2409;7960;16549;5339;28204;42014
8893;2953;1607;209;4342;406;13469;43885;113447
8894;687;2963;28698;7301;2283;9958;1402;22649
8895;652;918;3051;7654;1622;2817;7445;44806
8896;665;1523;5455;9314;1440;15069;74826;47531
8897;753;538;2251;74;1283;3202;8804;17162
8898;2869;8263;2451;4431;5866;21052;1308;33345
8899;311;1391;11062;5023;11664;3141;34217;6546
8900;982;305;4644;1688;9007;834;34385;30518
8901;4247;135;2897;1082;321;542;2845;11305
8902;1558;1265;2790;2351;4812;30098;22680;42693
8903;1716;1644;9173;2124;4198;5586;21496;23087
8904;8408;2754;2882;2852;24147;7205;11353;56599
8905;8391;5272;171;1901;13998;4926;7216;41527
8906;525;2908;4727;4414;1183;4120;16705;10643
8907;5757;650;6249;275;1346;27870;32915;123302
8908;2427;759;111;885;1737;2685;1286;596
8909;2103;1683;129;741;5124;2229;36341;63802
8910;2388;2225;556;2947;967;3540;4278;38660
8911;4225;757;3233;30;2713;9277;8346;9115
8912;3962;4077;10284;2581;9069;1908;33737;47288
8913;3700;1121;2191;294;1278;4457;6983;20782
8914;17001;530;3146;211;7428;650;2949;159002
8915;2132;808;3981;4561;8306;5648;4533;34730
8916;253;454;3823;503;3572;10047;29927;15274
8917;60533;3632;4009;2756;3096;1575;24565;14467
8918;1381;2292;1754;9117;2584;15966;22172;37266
8919;5592;3832;10793;1834;5873;48724;26835;3418
8920;52;1759;3072;1815;1161;3046;2865;21181
8921;2518;2179;196;1549;1085;3929;6709;21402
8922;11004;879;436;2211;4308;3839;6706;9174
8923;1963;4187;6271;677;3216;3612;18017;27822
8924;2410;6104;189;10357;4661;224;6075;11590
8925;3259;21805;3837;824;4050;16854;2843;3400
8926;7905;205;7141;5611;2031;1328;20227;2191
8927;1034;3443;2037;2535;983;4187;55504;30749
8928;764;2407;5377;8968;6165;15396;7513;3303
8929;258;5664;1228;4588;2454;11197;16816;39110
8930;9781;19526;3688;8462;3515;87;73803;46686
8931;1590;567;2611;2623;5620;2028;7722;59195
8932;7378;6192;3308;5133;4527;17145;7593;34734
8933;1043;3527;1889;11416;1326;4625;12673;3762
8934;8484;794;2003;1165;507;210;9791;14944
8935;2374;5761;657;98;9429;4438;31025;96620
8936;1264;4539;9016;9435;1115;7731;4513;82100
8937;2574;9619;2011;50;1405;11749;44879;21115
8938;4474;10468;109;4520;2689;4220;21762;10454
8939;1556;1292;3677;15936;6370;1018;4887;28258
8940;2916;3262;11458;8783;10247;10077;2052;50933
8941;4868;3793;6109;150;4944;500;10491;189072
8942;10851;801;5538;5914;5686;1474;18937;79499
8943;1865;6448;6031;1275;1074;51407;23732;10029
8944;9670;2078;1275;8328;3716;35794;66163;23305
8945;7473;9006;2899;9351;8671;553;24997;45204
8946;1670;1085;1557;2093;3096;13179;4142;5609
8947;1914;1408;1343;789;1283;658;33920;18310
8948;1860;39;187;833;2232;7894;7089;12381
8949;1899;2433;1970;6064;3472;6962;18515;7456
8950;243;493;6093;345;747;556;22502;2556
8951;4145;605;193;10296;1927;879;32676;28154
8952;299;1284;5878;3864;636;8438;38960;93573
8953;3766;1679;552;1251;4305;2730;28449;39013
8954;6394;1430;235;2586;967;2065;7238;22035
8955;22394;1974;6840;1825;1753;10910;2106;10274
8956;4186;1117;4035;704;563;8836;5073;15087
8957;361;2382;2334;1618;2860;15703;5397;40257
8958;415;378;748;2271;255;7037;11530;26882
8959;5968;106;1328;4120;574;11876;43771;25282
8960;733;672;1793;25279;2613;50396;1747;65546
8961;2118;12345;4273;4480;9748;21957;1147;8206
8962;2673;3058;1737;4900;10719;12913;20590;71375
8963;5543;3249;694;252;491;1288;42596;54949
8964;213;19428;2136;3672;4800;42533;25535;19811
8965;457;6366;380;1093;442;9259;6841;20887
8966;577;1719;179;104;1204;2334;5684;1245
8967;303;166;697;1110;7232;3022;1220;19972
8968;266;732;2087;2044;2470;5285;22770;13338
8969;6033;289;3999;375;3123;191;4044;9902
8970;7808;12626;1082;12931;6304;12945;1293;97886
8971;2549;1347;706;3051;2193;3419;3166;3862
8972;348;348;1371;1363;226;5566;9319;32265
8973;1600;756;2824;6033;625;3355;29745;2166
8974;47221;6502;643;6847;16771;14012;59913;28427
8975;237;3036;8283;231;11533;2458;28499;109955
8976;10838;3223;10097;1727;12109;1819;13035;456
8977;276;18;3286;1577;6615;5122;88930;8770
8978;6934;1602;8216;547;5810;2782;21967;22655
8979;1025;1862;1492;912;2042;17866;3014;14318
8980;4345;949;808;134;757;353;3258;47073
8981;1543;1739;891;5001;15293;6374;1795;29560
8982;1079;226;3220;4169;4500;3146;10996;11231
8983;2019;1903;1946;3456;3925;9615;6597;12496
8984;1338;6789;310;2702;2448;432;16406;25934
8985;1905;6766;505;2074;2671;46772;42193;19276
8986;1650;1843;8541;1399;1244;6866;40110;19637
8987;11060;135;1036;2301;271;5811;21618;21741
8988;715;61;704;1303;2369;1147;8244;56340
8989;381;397;4468;7356;2220;389;3303;9700
8990;3463;707;2302;1138;2032;21132;13280;22321
8991;387;598;172;5944;2506;2065;48508;11413
8992;634;10232;2453;3276;12210;7099;4189;24575
8993;7859;14;6619;3171;12264;10319;22368;45939
8994;1824;1006;2506;3559;3008;7048;19138;899
8995;7261;3223;5688;6180;4652;20716;21447;7188
8996;5018;2290;6856;1394;11448;2310;9012;31335
8997;1245;3597;2601;18576;2641;2300;3960;15699
8998;6937;2677;726;721;4887;6028;3785;27567
8999;7490;700;1810;5801;1097;2174;19605;46422
9000;1580;1981;1501;2052;1735;7721;10556;7107
9001;13956;4847;474;938;13549;25647;5827;66822
9002;4532;6898;1715;17787;11287;8505;76532;49494
9003;612;6511;1352;389;4422;2250;36184;8525
9004;4406;1273;9945;2378;26622;237;3121;7703
9005;3632;8834;3549;12165;8595;12919;25225;4319
9006;3055;1171;6136;1743;2637;2981;21213;33499
9007;3422;260;1429;1899;21371;4086;3610;47649
9008;2241;2611;3936;4640;6442;2225;35828;15238
9009;2068;2463;5632;9521;4355;10785;45303;9889
9010;493;1677;160;4712;6591;4587;16440;43709
9011;935;261;5875;4414;14251;64;32476;92394
9012;6321;11242;20491;15305;15155;5230;16753;38506
9013;1521;10320;3223;1701;3591;1923;11876;13553
9014;1132;261;1101;2455;11109;9075;15683;23179
9015;1843;1840;3272;3827;651;2819;11692;447
9016;1261;1031;2475;8307;15979;9030;10083;21363
9017;11656;7840;2892;9741;500;7263;44350;16262
9018;7995;8077;359;9345;5540;23163;8159;24180
9019;377;1632;7718;3153;720;2535;365;18724
9020;158;2825;1544;2013;1496;6223;5099;72236
9021;951;2475;2914;27;7015;1045;3301;17484
9022;303;2366;5129;3435;2022;2940;6881;32879
9023;52;1460;2189;3201;9315;5895;28562;6994
9024;1526;1463;1878;7069;3263;4468;101513;58849
9025;1232;541;5040;3556;2029;11293;27619;17875
9026;4394;2506;1773;272;663;5156;7550;6754
9027;921;651;1897;3161;1636;13022;3962;15931
9028;2794;775;1141;3420;11590;5556;1660;38140
9029;7873;2500;28312;243;2314;15792;87712;82997
9030;974;5735;197;2008;1988;3788;723;19667
9031;1677;146;5566;1642;9052;3724;370;59299
9032;25389;7401;2272;9464;8204;5164;25218;103410
9033;1436;740;3825;1919;5157;3200;8602;24082
9034;4577;2722;2868;6780;6833;2647;14028;6095
9035;5189;5304;498;4413;8954;6888;8539;23862
9036;46;39;3009;5116;15426;11158;73805;7821
9037;4938;1452;1616;6356;18214;15939;33005;5837
9038;637;592;2408;12182;2868;8128;6891;14703
9039;1329;693;6952;16652;1875;7249;2757;133481
9040;570;1684;1365;7233;2009;19223;3986;35237
9041;417;224;1389;2164;5857;1884;8220;1067
9042;127;6529;13594;12576;1983;6490;90559;55867
9043;851;1797;4087;4281;113;9205;2459;3065
9044;3198;11367;713;10053;3977;24308;2471;8000
9045;2191;1767;85;3386;559;2286;1468;6822
9046;2603;304;1406;1642;818;4902;9141;10295
9047;2972;1197;614;1457;1410;7889;8434;375
9048;3946;1165;1962;5679;3426;2330;27538;33898
9049;772;1488;631;2351;694;4239;1779;28392
9050;6456;6302;266;11105;1062;39106;20059;61942
9051;1120;1305;2315;1755;7347;1485;22295;6082
9052;1537;4553;1957;545;2965;2742;18467;6978
9053;1350;4431;757;5470;2696;1895;14753;18712
9054;1772;4988;373;7122;2913;247;7715;2505
9055;7407;3822;789;2977;2579;6948;14294;5538
9056;3673;174;7815;5760;4157;3114;2051;4318
9057;1265;518;388;383;8704;4430;6473;581
9058;432;416;1571;330;718;917;8011;2906
9059;794;97;316;815;608;5550;9481;3079
9060;16631;11297;420;8713;20267;1250;14309;20006
9061;424;1305;7772;1303;3448;269;95368;3143
9062;735;1038;471;14115;5024;6907;10901;793
9063;1627;5551;1077;815;8670;496;11576;47123
9064;8969;1028;3988;114;2005;23287;1240;21774
9065;5165;4892;1923;10150;581;1637;6178;149140
9066;1121;325;9327;15190;10820;14215;2818;96678
9067;8132;1901;169;16477;3277;2490;1610;40038
9068;416;685;2578;9909;1094;3034;29368;58605
9069;6;810;236;2664;7729;2883;20317;19522
9070;2261;3260;7774;1090;4345;2113;18499;18310
9071;7902;429;2435;1541;1151;1350;681;29657
9072;4848;1396;2904;8800;2161;3709;36267;4064
9073;1340;417;578;1267;445;3462;2346;476
9074;4769;1154;787;1638;1749;13151;13890;44629
9075;921;12259;1629;3032;7767;7789;10616;16866
9076;4769;1072;1441;10135;13522;2850;28870;3318
9077;528;1703;2268;1723;1405;10460;23472;2115
9078;1164;2943;781;4270;12141;16260;60267;77335
9079;1250;3630;2323;6061;1347;34882;2968;2880
9080;5218;1907;10204;1571;1473;1196;12307;7288
9081;5444;973;12052;33951;2015;7355;6613;25929
9082;1571;2905;1290;1395;721;3811;6782;2748
9083;12029;8033;2932;9442;15594;908;94278;61670
9084;1184;1255;1260;2193;616;5602;11303;23403
9085;835;653;6107;1418;4150;3770;3326;16564
9086;1449;953;1345;4820;1324;5022;2201;13544
9087;12175;1008;104;6310;12840;2301;12722;11242
9088;2628;805;2578;7940;222;13142;25363;8751
9089;2447;698;442;5849;2303;6174;7502;12630
9090;4107;2502;7164;9025;2076;15332;1687;34809
9091;3114;1653;1588;3289;1701;6523;29201;19496
9092;5384;7951;347;12829;873;4685;20305;25560
9093;8513;1595;4188;3767;1579;4749;19214;43800
9094;2528;9518;6524;2791;7561;19490;33543;78508
9095;3363;5516;1908;1699;10832;4977;3938;206294
9096;6112;2695;472;1808;84;1961;15368;1863
9097;5800;4654;3694;10070;1085;23534;38502;66865
9098;2558;3839;1080;6426;1400;643;9066;4905
9099;2943;179;360;12437;1558;1339;13200;301763
9100;4905;5852;737;2641;1237;6755;5311;28547
9101;1855;1702;6774;915;2640;1361;34;10026
9102;5134;482;6568;1665;10958;47687;12475;55960
9103;6382;2243;2642;1543;5652;7730;5692;4293
9104;1552;3066;208;10189;278;5451;30305;41601
9105;273;592;2081;2302;2425;31274;16746;7768
9106;542;4741;5703;19678;11194;15515;1111;23899
9107;6808;1599;2389;3105;1047;1296;27132;52750
9108;2297;1471;3603;1002;9111;5512;893;36031
9109;2207;11151;2612;167;845;41399;9590;29145
9110;10947;1756;4661;9931;4811;13077;26860;72857
9111;19346;1572;6640;528;1580;22114;39096;36606
9112;5971;6983;694;2271;894;23785;649;69407
9113;438;2273;1631;3833;1159;10184;10569;25556
9114;421;1296;361;1514;1965;1399;9501;21432
9115;7120;3090;2060;6195;1523;482;13050;4326
9116;602;1486;606;3215;1415;2299;17224;3541
9117;1218;1868;884;3059;368;5748;7512;31360
9118;9344;305;920;1215;5726;4357;508;11241
9119;3459;998;1355;437;2808;5477;4930;16728
9120;3680;1456;398;2272;1544;11056;20808;7792
9121;2827;4734;435;13584;1037;1156;5321;55202
9122;959;2989;10017;1768;9210;5518;10270;200958
9123;391;872;2391;929;747;12503;8726;62595
9124;2593;388;1131;5869;1107;4970;6568;5306
9125;2174;1710;568;4676;1269;16082;34261;12151
9126;2389;2069;2344;6037;1466;3399;4922;24196
9127;1212;6583;874;4546;1575;13628;37844;16466
9128;3928;1054;590;3193;338;2926;4276;28827
9129;1602;1610;964;9231;6324;3718;3297;12024
9130;742;10432;1055;776;3088;453;2716;1915
9131;1312;94;7669;4126;355;40191;784;25889
9132;5426;9416;3391;4370;12572;8587;20087;28585
9133;441;232;4300;5103;3143;2870;12520;10360
9134;763;1516;7039;296;642;5073;8878;4228
9135;2582;952;5663;7318;11578;6181;187;1100
9136;2145;722;3949;750;20322;12861;9055;35601
9137;758;294;2072;4622;1171;8893;25254;16731
9138;861;579;1481;1824;3317;2750;27642;4995
9139;987;2853;2380;7043;6530;7340;2653;44546
9140;3905;327;7488;1617;616;3135;10424;41068
9141;7018;6370;2300;6957;779;4029;5302;10535
9142;1946;1013;1751;3863;8478;1675;8511;21499
9143;10726;375;6838;451;7479;220;64763;55561
9144;1645;952;1249;586;209;5061;2332;21853
9145;1732;5830;67;3337;5215;90;11503;54245
9146;11213;1554;13721;5546;1388;6440;8052;15413
9147;4282;148;6151;354;1070;4097;2101;4720
9148;4345;7455;310;3174;6731;8312;394;8736
9149;5908;6459;3149;1814;64;1675;29748;26502
9150;2090;2048;1190;1024;5864;119;6489;25505
9151;535;1636;1438;715;3683;6893;10192;10156
9152;10577;285;2427;3189;6047;5277;21347;40464
9153;5719;5907;1619;4990;3448;990;20991;8839
9154;391;1883;4671;1840;1557;42641;4822;64954
9155;1758;2684;2834;95;7423;7311;5907;52649
9156;7903;5264;455;14830;14580;22524;33534;38560
9157;213;387;268;5997;3352;1689;7602;11995
9158;10469;3998;19679;26898;11172;6752;26765;5342
9159;56;3119;909;3540;2083;698;2311;3112
9160;1107;7587;285;590;18345;9847;3947;61666
9161;8003;4556;13855;2584;5290;7378;84397;70268
9162;2658;69;2513;19432;10926;24694;49552;2751
9163;5225;4703;3585;496;10913;3574;2213;42796
9164;2583;2014;376;288;923;8264;7310;17674
9165;691;497;1128;7765;508;3116;2123;16306
9166;565;814;1533;11756;11906;959;503;24301
9167;4087;2704;8460;263;11486;5972;10232;9063
9168;1192;621;744;3588;481;1182;9957;4003
9169;4247;1629;5829;2832;583;5712;7681;421
9170;6120;5445;3095;4677;9531;5093;24688;41646
9171;2280;3216;3564;1442;3133;4488;13577;5999
9172;967;1384;1978;10555;1668;4226;26982;11019
9173;7126;922;590;362;2624;1592;14446;5808
9174;4568;615;8069;15953;5810;3890;23746;90439
9175;1112;150;8913;9892;21194;258;40112;47351
9176;229;3159;6155;1857;1506;8807;5751;17830
9177;1713;5197;20009;3691;1104;3392;961;32948
9178;5445;5132;9202;8083;15433;18715;24302;55980
9179;2365;1226;5537;10081;5365;187;36338;7648
9180;12222;15735;2913;17840;9916;17699;33829;32253
9181;8702;814;2927;2838;125;3601;99806;26169
9182;1015;7964;3923;1606;14571;5561;998;44658
9183;3605;2607;224;121;3047;7896;28686;14801
9184;1804;660;2625;343;3151;15971;1085;33192
9185;556;326;1123;1381;1709;4898;2087;32648
9186;2433;3553;888;23255;301;6251;13957;9336
9187;3534;3638;1612;1412;776;5372;580;7594
9188;3554;9541;11541;10738;1073;3498;85519;38181
9189;2063;436;7102;925;6683;26340;28836;56892
9190;533;413;2923;1556;4270;3189;28925;24438
9191;8312;1794;19560;3356;1236;4466;32188;71131
9192;5149;11159;2282;719;6144;11233;5121;45427
9193;1062;2021;541;10186;992;4057;97375;3042
9194;3572;411;2269;964;7042;7793;4825;11231
9195;1686;561;228;5707;1763;8373;221;1782
9196;983;3979;635;3905;6698;13987;3984;18312
9197;2331;3304;1941;2824;1197;818;21981;1459
9198;13304;6948;3288;5632;3818;2347;14444;56465
9199;8576;686;2479;536;3520;4862;25774;19839
9200;4225;204;194;1995;610;5605;12101;17769
9201;705;2103;4693;781;271;23726;6756;62707
9202;4307;776;5831;1399;2277;2375;2482;1923
9203;1125;3020;4210;3226;6817;2968;658;5100
9204;12840;951;5937;9592;1484;15101;4707;24361
9205;1717;2556;2025;6633;5837;5806;2252;10399
9206;1768;1219;239;2058;528;2196;5119;5632
9207;3104;1125;635;49;2192;1912;18546;16970
9208;2188;825;9589;1359;3150;4176;23148;8815
9209;6629;2717;2125;765;270;6040;13145;27254
9210;1114;4862;983;219;7083;5559;3492;14592
9211;3517;720;6455;6409;3929;9803;8629;75997
9212;1381;1409;1239;5742;339;7605;8712;29451
9213;4319;3459;11239;3125;4051;18533;21106;101951
9214;670;2375;1844;1144;464;1977;7989;10635
9215;4806;308;464;2213;13178;2846;13631;51324
9216;5655;8364;3929;901;12255;3704;2714;445
9217;354;2956;21649;2656;1530;7757;24812;14486
9218;3823;264;726;1350;80;10584;2533;20845
9219;8839;9836;10114;3292;6453;10114;2852;4644
9220;2665;4607;883;739;753;206;13415;9327
9221;1492;1015;498;1347;6722;1114;1229;596
9222;14639;1176;1806;5359;7735;5324;7688;29726
9223;4489;891;324;22284;2446;12673;32318;15833
9224;2232;107;3043;576;6630;2998;10354;9098
9225;2199;5583;1665;15855;14018;14154;20251;40970
9226;3163;694;5201;8202;851;4592;3996;14700
9227;8719;327;153;27;990;7065;18274;12007
9228;59;274;160;5567;2731;5894;13470;8321
9229;3030;9439;1388;6181;1022;7936;22814;17146
9230;4043;1352;9988;14199;110;12525;48617;29771
9231;1619;1371;4186;1099;318;16507;13128;18646
9232;3236;7547;1802;955;8900;5200;4827;122439
9233;4106;2780;739;678;1676;8696;15240;9490
9234;2394;2971;2651;4337;9745;9521;22301;21216
9235;374;6648;6155;2665;524;7982;32854;13116
9236;4330;9060;5055;17434;17645;19142;3396;24681
9237;1586;3087;93;113;648;6168;4920;92148
9238;1151;4606;1216;5243;927;2136;21062;12566
9239;995;3279;1035;2962;8102;3102;54130;51165
9240;9616;14868;3090;3140;8332;66;42977;101333
9241;2511;1811;2685;171;6928;1949;11214;38590
9242;7064;2080;1015;3238;5629;13181;5862;153264
9243;2910;3568;650;36;18090;5326;26765;36096
9244;4856;111;4274;976;5171;3022;15284;62086
9245;1460;469;1032;1507;247;4764;3102;121717
9246;2718;4520;1721;2426;8791;2590;4701;10177
9247;2471;10328;212;20105;2985;194;21147;15730
9248;6097;1960;5151;1338;1462;1304;5712;3577
9249;6246;607;76;17117;17562;34496;31939;46436
9250;4852;1490;504;4850;381;18812;17390;46902
9251;2306;1353;1348;287;2673;5585;59202;41666
9252;1549;8365;816;1509;8295;35010;5189;7571
9253;996;4101;1759;3303;1735;6626;12341;34753
9254;3135;1375;1355;16272;7696;5169;26507;69275
9255;1483;1364;2189;9764;1076;8339;4468;46908
9256;8961;24;3312;696;5710;1306;1040;6249
9257;5244;3039;1827;7483;3344;106;8634;49790
9258;1024;2022;2268;7095;12208;3668;4416;27238
9259;1767;16356;589;6702;1559;11999;1947;11715
9260;2413;1182;9572;16506;10202;5611;71977;5667
9261;3473;1448;233;3196;19287;9598;34274;28353
9262;244;3800;16254;1593;570;7064;17957;46110
9263;473;6352;5189;4091;1808;5630;24254;47091
9264;2215;10492;435;1598;7290;345;36755;39962
9265;1668;1010;1518;5626;6165;14959;28985;1027
9266;1207;3241;1002;6731;2647;10686;14706;26257
9267;684;7777;3329;609;13008;3997;44836;6173
9268;4309;869;2214;6612;13411;10875;32173;23303
9269;8549;3588;761;1651;7267;3708;19121;9792
9270;4512;10569;953;3457;7928;589;30888;60316
9271;5073;9953;3219;13282;10979;13089;44718;14940
9272;4192;2988;3028;13745;5128;21689;17489;38534
9273;12805;411;1169;1579;10018;6025;154;5587
9274;590;559;4233;1006;10212;8496;5070;4358
9275;6531;5634;7026;15684;4263;16755;5054;12817
9276;1657;1366;9386;803;5903;10059;1544;8219
9277;486;2283;19809;910;1332;9991;3784;10021
9278;6427;604;2091;2849;3483;3352;5050;4694
9279;6447;2695;5159;8088;32515;10844;382;58907
9280;2451;8275;3293;4043;4443;2929;14303;2466
9281;715;2836;1172;5771;552;12858;14214;2302
9282;13825;3140;1044;63;3434;16521;62345;22593
9283;508;10863;17722;3153;1649;2375;28950;14883
9284;2346;3182;2984;19408;10166;8159;3830;18740
9285;1368;1790;2364;1045;2002;1785;20685;2975
9286;703;1791;2788;3910;227;2028;1349;39251
9287;5598;197;2172;14183;1240;5496;4891;11308
9288;1054;6228;1551;239;10110;686;37860;3986
9289;1951;2865;520;949;652;575;2402;9645
9290;1296;3365;18382;282;224;10582;14902;75320
9291;12333;3840;1515;4524;1340;11644;6091;17335
9292;6855;1487;10868;484;3625;5877;3850;28311
9293;2619;649;3313;3067;4297;2338;30656;11510
9294;2010;5329;6961;2935;8854;6464;49435;35303
9295;743;1065;2168;4941;8188;23015;25014;66734
9296;921;2179;902;3080;3905;3270;49945;8383
9297;1734;3723;3658;1267;9749;16103;114489;61580
9298;3292;4588;1334;2732;4691;13508;15451;6515
9299;810;3231;99;4851;4912;1612;20705;31802
9300;28718;15592;7971;12523;431;3117;5805;15293
9301;966;744;3303;2785;396;10758;4077;6899
9302;10088;434;1100;6929;941;11340;3194;53807
9303;1527;4654;2624;2525;1740;6666;2675;17936
9304;6928;1018;5205;3134;18042;12765;4700;14127
