;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0;RLS;RLS-R2;EA;EA2;pmut3.25;pmut3.0
5353;fail;fail;1311;fail;1469;63696;fail;fail;1010;150;4041;192;fail;24195;18056;224;9542;17134;fail;1600;2112;1136;17414;665;1211;1396;20;573;1214;518;1807;660;1272;5496;1205;2996;1066;1264;8394;606;315;2196;991;3493;2683;1783;851;3195
5354;fail;fail;48827;762;18418;2047;fail;fail;fail;19096;1909;19906;fail;fail;476;144;20028;2562;fail;193;168;761;9951;353;fail;20653;27033;8624;674;1836;3919;7453;303;55;1310;2927;145;2226;1675;7487;1417;206;2282;1177;6121;2417;1749;1837
5355;fail;fail;fail;fail;91459;fail;fail;fail;15107;27688;9803;61029;fail;6511;8898;7777;233;11340;378;2407;343;29515;590;14504;1090;4132;804;15410;308;4770;4840;90;5257;8177;1936;2248;732;153;1887;256;941;475;146;484;1073;811;3359;775
5356;fail;fail;fail;21979;1743;fail;fail;4574;69477;25573;17218;7492;fail;5925;381;7055;18276;21805;940;4196;1171;874;1091;567;fail;1388;1590;5794;8811;6222;3072;3199;12525;2627;163;3456;3294;2285;11522;2705;1675;3787;2025;6011;3851;9413;1439;4314
5357;fail;8;3936;90846;85948;25652;100;286;2541;26499;fail;18297;fail;1499;23141;4879;24947;214;fail;531;24190;4958;7812;2022;fail;18108;36618;3069;5123;23966;344;1860;235;1361;1693;287;646;384;6628;52;2488;1023;653;495;4750;2430;429;1808
5358;fail;fail;2950;158;71;fail;fail;137;99088;62276;37116;3586;fail;46;226;4333;7097;62490;fail;164;3694;10186;1738;579;fail;2792;1343;178;2083;1552;6003;10115;27632;3378;20738;1609;1800;1831;3996;3238;153;466;3909;7998;10423;11502;1030;3551
5359;fail;fail;7255;75049;28263;fail;fail;fail;fail;9748;38367;73851;fail;367;1050;4784;3257;108;992;457;2774;902;200;513;fail;2252;11446;1666;12311;43381;255;1206;1250;1374;610;6134;1642;519;5893;8166;683;8478;1639;3716;1903;4961;5014;203
5360;fail;fail;fail;26479;22461;32146;fail;fail;20326;fail;81134;57;fail;12123;587;463;246;5822;513;1696;1530;2785;2372;3696;fail;344;2357;1344;1046;699;383;1541;680;313;4607;3190;1323;277;18927;3404;386;817;2346;2475;5902;2031;755;5016
5361;fail;fail;fail;18530;12898;fail;fail;fail;fail;6075;72023;1704;fail;fail;5476;140;10258;2960;1712;520;322;1685;404;1332;459;2015;13074;1431;1635;3735;2650;4897;529;2158;2476;34;3449;197;6405;613;699;340;508;2732;6323;453;5941;4603
5362;fail;fail;28527;9161;1363;16593;fail;2448;1966;382;45660;9759;fail;1551;48160;4200;120;1987;fail;13159;3051;2619;2779;2739;1364;2734;3315;1956;401;261;3164;1023;6676;695;892;977;56;467;1871;287;911;696;1095;2315;546;5016;2276;273
5363;fail;fail;115;fail;389;fail;fail;fail;19469;64;963;904;fail;4020;23778;347;56060;2788;fail;5040;3465;14059;13894;568;133;4609;1476;6258;12966;728;1797;2480;673;1526;245;3410;2549;151;2057;690;595;936;500;755;1190;1831;537;6938
5364;fail;fail;fail;11549;fail;10854;fail;250;3818;1594;15694;15846;fail;fail;2805;8069;3995;5182;365;1960;70;1632;1883;761;fail;2250;583;8931;21882;699;360;59;1346;5355;174;937;3113;1635;7222;19463;4429;662;1272;922;916;1441;2408;690
5365;fail;fail;fail;fail;fail;fail;fail;264;60;12216;76299;1016;fail;832;14245;11533;39227;35995;fail;2594;24542;3101;1907;1322;1981;4048;1692;1861;4608;994;2229;1153;1490;257;2654;1758;594;681;1706;2120;1371;120;1486;488;10630;1345;5638;8619
5366;fail;fail;40310;7238;fail;197;fail;967;11811;11884;23736;34828;fail;2081;1261;3237;1394;17949;fail;8839;5285;10609;12690;10127;1095;1898;2611;1494;1138;2296;883;487;287;506;496;665;1158;331;1353;7007;2392;2895;4169;4463;2549;4793;13590;2003
5367;fail;fail;1293;24943;4048;12111;fail;1035;32259;546;5643;4954;fail;313;3521;720;600;10042;fail;4916;7480;65;146;1213;fail;3255;1659;439;2747;3222;287;1487;928;4074;429;6394;404;1750;5539;1299;1242;255;595;152;1435;748;6515;1344
5368;fail;fail;39342;43955;1916;36855;fail;fail;8829;2285;1271;33673;183;1055;1105;12792;14262;1139;232;1154;6002;2839;9590;8853;194;516;1366;2076;2165;330;200;59;1258;3320;250;2529;2785;1816;897;1914;887;590;153;314;1929;3436;2158;927
5369;fail;fail;391;257;fail;1451;fail;fail;4665;3638;4195;4797;fail;5040;3164;2265;90623;575;297;2460;1352;1228;8;557;fail;3011;13406;961;8107;2759;8331;6997;5227;4408;2085;5639;216;382;1894;257;6835;142;1057;1150;12397;694;1295;2777
5370;fail;fail;19964;400;266;7242;fail;5291;2418;2720;1981;811;fail;2232;9550;3595;61434;360;fail;771;2619;14099;1766;4156;fail;9635;5983;3703;20984;470;725;1934;3403;491;625;1204;820;1285;1684;829;363;793;1273;2165;4435;4264;2190;2137
5371;fail;fail;17979;949;6536;4537;fail;1431;5183;17850;24433;1819;fail;160;4379;10852;20689;317;fail;318;30887;579;2569;314;2003;1093;3185;2203;239;202;4303;416;2779;1458;600;1138;2984;1434;3684;3065;1036;286;1188;2069;582;1560;2576;3639
5372;fail;fail;15494;2364;3594;24277;fail;fail;23925;39661;68;631;fail;9507;47659;15292;44337;1925;fail;680;761;2141;4263;1876;87;1637;29586;2654;1384;1338;6009;3684;4936;971;775;246;339;3227;1807;2002;2752;3939;1611;474;589;3424;707;1446
5373;fail;37;6991;13556;71;3176;19;fail;fail;316;9136;11765;fail;2251;3004;2933;307;1964;339;266;948;5183;2586;766;953;298;1370;7049;2279;693;2212;294;6024;3311;1514;424;325;1274;295;4021;1142;504;1195;219;2493;586;2613;1393
5374;fail;fail;20011;4458;5439;fail;fail;3492;60327;5369;2476;8555;fail;fail;64561;345;17407;32942;fail;311;16688;423;6475;96;164;3702;4767;436;2655;1055;fail;2841;18603;6735;5444;1498;507;2305;1345;2244;1587;571;762;11221;1595;831;6574;1236
5375;fail;fail;15680;169;fail;13168;fail;7661;83369;19284;6051;41411;fail;31603;fail;13534;8372;150;fail;3217;2407;222;2081;15578;1213;9044;454;329;3803;1815;170;290;1325;1066;1212;376;4545;1289;2950;1629;135;608;689;5804;3666;4921;3136;2052
5376;fail;fail;fail;3611;11415;6917;fail;fail;8554;6967;707;28564;fail;6785;1531;2062;2663;1126;567;174;145;2107;49469;737;255;2764;5289;1180;3142;1535;2338;1220;15790;5145;3041;5108;410;3975;1679;466;589;1328;301;567;6487;2246;301;849
5377;fail;fail;3802;3863;1645;29323;fail;fail;894;3703;3127;647;fail;1570;1252;3297;7733;4150;fail;944;252;40;261;4492;fail;517;4344;1158;3154;5395;1291;98;6181;6076;284;4203;2783;2898;13164;804;75;1551;495;2865;1746;3381;916;462
5378;fail;fail;43762;3969;9626;1128;fail;fail;2279;952;254;46049;fail;220;4024;2586;915;316;fail;28497;13629;12791;3687;1581;879;503;878;7849;389;60093;3876;774;972;1109;1024;2539;5517;3111;12804;7500;1176;456;395;4029;495;833;4874;6620
5379;fail;fail;57028;11839;25125;5286;fail;6950;670;137;5667;12298;355;4275;1511;1070;3800;20162;fail;212;3367;610;6991;5840;674;5048;15556;660;918;13815;985;2596;1451;3777;1171;1610;5059;287;2027;3581;543;1291;634;933;1445;2907;766;316
5380;fail;fail;fail;11275;434;31677;fail;191;1001;5474;8375;21343;fail;391;23098;5802;9151;9118;fail;4097;19564;2334;3843;11784;817;850;534;5008;670;3621;1389;1557;12725;11166;2044;1313;1924;731;1387;499;1546;724;306;533;9288;1937;1907;829
5381;fail;fail;24554;15118;63496;5826;fail;3958;14426;11309;2305;119;fail;1042;1007;7462;15;314;92;165;9527;2338;349;3353;949;1072;759;4449;10115;2382;489;196;3972;1334;1167;36;2983;1007;6500;1396;988;1825;738;2929;498;2841;1247;1364
5382;fail;39;fail;425;105;10700;fail;fail;fail;8252;38967;2727;fail;652;23970;8826;11073;5867;fail;7743;20851;4163;27280;3341;774;1512;561;740;571;249;2291;239;1257;3213;805;811;1552;2151;7934;1658;7583;2211;2491;9084;3832;1806;2179;923
5383;fail;fail;fail;374;fail;fail;fail;2759;4570;2328;5592;818;795;3731;3245;1092;29992;58;584;1433;146;614;3776;22;80;302;507;535;11288;1452;263;782;4683;3344;227;12739;857;561;7569;2712;4714;3270;479;2248;827;2006;5429;5969
5384;fail;fail;fail;13547;fail;fail;fail;fail;10863;1073;21644;fail;fail;1242;1765;376;14269;18400;fail;1563;9553;2599;671;1248;1986;2040;470;3091;8;4788;650;2013;577;1004;1046;169;711;203;1755;8784;2155;1535;1684;1971;1247;4462;1828;935
5385;fail;fail;54;46794;99952;603;fail;5703;1857;147;1735;14145;fail;fail;848;510;76;611;108;2958;137;1246;9718;112;2469;1458;57;1085;9245;454;909;2699;1411;2108;354;2055;3738;3496;1232;8229;4097;3821;2245;2685;960;1702;2299;4743
5386;fail;fail;fail;2537;fail;fail;fail;fail;fail;23328;fail;4122;fail;1936;fail;41328;2316;21707;fail;441;15463;160;6260;2203;fail;128;1246;320;186;9002;1151;7164;3025;1369;732;1095;1757;464;3802;896;75;4159;953;10281;9050;10516;2109;9498
5387;fail;fail;1852;41347;942;12059;fail;fail;47963;2857;9801;2625;fail;3541;1179;2604;3973;51801;535;5703;454;6917;8050;407;fail;1685;498;812;911;698;811;5045;179;601;2710;17819;393;724;5013;9517;6759;498;217;259;1064;778;1194;2169
5388;fail;fail;fail;fail;fail;fail;43;4478;2737;435;6020;10221;fail;1477;1362;1240;17;20271;1819;70;72;1576;2471;1447;86;661;2611;68;2449;13388;412;182;2165;411;190;969;1612;2372;2804;664;161;227;378;3284;5498;2632;2433;2060
5389;fail;fail;72803;89265;30199;fail;fail;774;2273;218;1047;33960;fail;1587;18823;76232;3697;940;2026;662;1722;39;1507;537;232;1020;6405;241;391;195;4620;1090;10180;3529;473;1152;4812;2912;1654;8959;52;3184;393;4462;1368;6163;4161;5130
5390;fail;fail;10647;1153;57930;51563;fail;fail;54628;872;179;29827;fail;2067;1650;2041;33699;164;fail;2998;11587;2806;907;6442;fail;39;30312;4885;25598;8226;1481;2494;47;712;161;10010;4945;2609;705;10514;603;3178;950;723;2276;719;1239;3978
5391;fail;fail;fail;2597;18321;29639;fail;fail;fail;6412;43038;14321;fail;1132;50190;395;1734;7130;fail;1247;87;2874;5237;255;2023;2452;222;577;7806;172;148;701;10932;1062;881;2268;307;3664;2515;956;6027;2130;2344;1258;1433;1171;1417;1128
5392;fail;fail;39;2128;1473;4391;fail;fail;10478;875;5183;6954;fail;fail;4290;4634;3022;2800;2783;2322;671;688;256;132;fail;1237;10962;10216;2759;2930;401;4485;262;6428;221;1761;1113;91;1925;108;830;723;388;251;850;2504;1475;3602
5393;fail;fail;4369;8956;18;11;fail;fail;124;510;59;1777;fail;fail;29370;21004;397;2100;fail;1457;87;5808;6818;201;4336;469;2984;2290;1668;334;69;1004;408;718;7434;2006;819;8979;5846;1946;865;7290;927;2327;1440;349;688;1450
5394;fail;191;36989;1616;8227;23685;fail;108;3357;931;17409;3708;fail;fail;10747;879;10115;8933;fail;1474;402;4449;9850;40546;372;203;125;1233;520;218;867;836;3787;380;387;3510;1419;340;2338;752;1060;1549;1850;367;2044;426;364;1057
5395;fail;fail;3197;fail;fail;46224;fail;1965;19872;947;1126;4095;fail;6451;5447;23717;58;3386;fail;1024;11191;4255;8970;37135;3639;4455;2971;14217;14579;2086;754;709;1849;4959;1489;4314;2708;1964;3803;1304;728;1291;9623;4659;704;2137;875;585
5396;fail;fail;fail;10531;fail;35318;fail;fail;10743;9224;69516;6310;fail;4372;fail;1840;1127;154;178;6855;3904;1873;37;321;186;9714;467;1152;289;461;1091;345;2214;1068;402;3093;5457;8500;166;1937;687;2003;751;670;3512;2585;2477;561
5397;fail;168;fail;4490;fail;5223;fail;fail;2676;224;1456;1964;fail;fail;15058;25647;819;fail;fail;6346;3436;1489;170;21468;810;2131;153;1365;672;681;806;2004;641;1040;3189;346;780;570;588;3517;3663;237;4471;6293;4093;839;337;1509
5398;fail;fail;fail;36533;fail;15214;fail;1492;12525;18114;7173;7331;fail;4493;1487;1793;18937;15471;341;1038;36956;1092;803;54;116;1857;634;2708;1528;940;fail;6969;7981;6337;8636;20085;321;440;860;3373;888;76;799;708;9284;3624;2403;2989
5399;fail;fail;fail;205;68229;1460;fail;1672;fail;18073;11544;31918;99;8231;366;673;97746;7833;fail;2225;2759;6968;2839;4090;fail;2184;1099;5431;1648;3429;159;2407;534;1071;852;5646;1109;3003;1393;1357;667;2628;499;1997;1052;1889;357;1190
5400;fail;fail;8393;8222;1;fail;fail;fail;195;4943;6607;17473;fail;fail;7474;3041;9937;4064;fail;113;16869;38;21300;518;fail;1272;17161;1769;81;1495;fail;387;827;1474;2452;4893;1888;1166;3146;1770;2293;1222;3293;4766;1072;3630;413;3018
5401;fail;fail;4224;7860;10479;23314;fail;324;20885;1516;33422;19314;fail;6244;15356;10690;6159;9880;fail;11919;747;1704;2574;730;fail;2385;21114;6444;396;464;3041;566;1004;3745;221;679;348;580;1902;5474;197;673;839;690;2682;1331;441;2091
5402;fail;fail;2007;1;4378;26718;fail;fail;2408;400;20623;7734;148;5392;11979;89;3519;224;797;48;2988;292;1459;1242;fail;8708;8324;1266;1179;550;353;3598;5282;2117;2046;1384;936;654;1662;335;905;508;2364;140;1643;591;306;1414
5403;fail;fail;fail;42702;81392;11884;fail;68;64;2522;43398;8377;fail;190;912;8677;7882;24291;184;4880;37613;5122;8929;19;fail;835;2747;668;620;701;7347;1750;1131;3491;1018;337;471;1477;1998;2131;174;275;3278;815;4623;1824;380;643
5404;fail;fail;fail;54307;30671;fail;fail;fail;1525;1624;1822;287;fail;770;fail;13748;15520;1093;fail;306;26081;17920;2639;8009;fail;321;28804;233;85;373;756;246;487;429;5951;141;816;2165;3118;3070;448;3985;636;819;620;366;3272;968
5405;fail;fail;fail;36496;fail;fail;fail;2217;31204;2170;5642;6024;fail;33;4306;13976;14512;2671;fail;11120;1921;582;714;24951;470;1629;4342;1246;30;606;261;423;12870;1954;1620;1350;715;1297;227;3101;1636;1704;3163;1915;6044;1059;1396;1333
5406;fail;fail;fail;fail;78677;34205;fail;361;35650;9613;27707;1465;fail;2901;20551;306;19019;8447;fail;87;1159;22781;17001;22;fail;1276;476;1013;3091;216;2584;1436;11189;5785;955;253;996;1679;4170;98;560;5170;3982;2883;198;1034;992;11518
5407;fail;fail;3217;1036;22812;66614;40;fail;fail;371;3426;35124;fail;31600;57535;1371;fail;575;794;59;5362;370;2528;68;fail;3459;18094;3847;3291;3641;1394;1946;1917;1851;1174;258;4209;1422;413;572;499;2193;1916;5299;2325;4921;211;273
5408;fail;91;1779;732;13289;934;fail;fail;382;13007;1170;1308;fail;1746;26350;7579;2018;2021;fail;587;2169;4061;10428;365;729;1031;4808;2323;515;166;740;98;2779;1585;2347;682;1935;279;177;2021;1045;211;652;1455;339;2011;1487;1179
5409;fail;fail;fail;506;fail;77;fail;793;23;7601;4154;9218;fail;5168;12104;963;15680;1206;fail;4787;1930;692;23300;7037;915;54;880;1545;141;261;1596;2956;2612;991;1838;205;626;584;1216;2648;7981;1315;2463;186;14410;1273;4381;998
5410;fail;fail;8060;4440;24180;5084;fail;6563;60750;5353;fail;1332;fail;254;1930;3191;25697;3709;fail;548;1541;2222;5011;3217;fail;42899;14451;1036;840;271;623;188;2908;668;468;255;1216;1249;3754;668;1065;1192;582;536;3414;284;2233;2312
5411;fail;fail;fail;fail;64361;129;fail;fail;530;fail;71881;6037;fail;11249;3236;3850;2813;5262;fail;214;940;1665;915;584;fail;7119;11744;15570;7433;2487;4277;2520;8719;1089;4828;16268;228;361;1501;886;1471;282;296;3163;1318;716;1873;3127
5412;fail;fail;fail;14796;fail;fail;fail;26;96008;8591;2141;6324;fail;1670;20998;1596;731;44460;fail;404;15963;6013;7794;7998;845;4143;3468;4354;1062;4353;3474;1209;2902;2157;406;1348;3572;3506;916;590;109;640;3502;17733;3124;1326;9374;5166
5413;fail;fail;fail;6348;70084;63161;fail;fail;38277;3545;764;50635;fail;650;1127;1196;1024;36616;fail;7383;12731;25764;148;14037;fail;628;222;321;2048;13961;158;647;269;3590;699;90;499;2590;1088;2497;2403;408;1958;694;658;5520;642;1925
5414;fail;fail;fail;476;13031;11807;fail;fail;33314;349;333;627;fail;43;8671;10114;14998;2982;93;1950;7858;3274;48;309;1486;6955;11383;10120;11972;2448;178;727;239;2332;1741;107;1351;184;10173;11113;1258;4042;1096;1852;726;1744;3892;561
5415;fail;fail;fail;2741;723;fail;fail;1314;fail;17099;fail;93421;fail;972;3619;1037;369;816;fail;49;16921;4270;4114;19;fail;24655;8924;361;10245;1008;1582;4574;5847;1792;1954;8555;775;1508;940;390;3004;3586;655;785;2664;399;1346;288
5416;fail;979;fail;32494;64763;28552;fail;8672;34174;8238;fail;52481;fail;4243;726;268;3810;8715;fail;3262;8828;2796;2129;340;1090;474;1196;9873;238;619;397;1885;1075;591;1055;3584;119;247;681;411;2221;1092;2289;2475;1426;152;985;300
5417;fail;fail;fail;25697;fail;45192;fail;fail;59600;5448;4270;8432;fail;fail;473;2062;583;335;76;24506;46264;13569;10941;753;fail;8998;8390;25464;1982;139;2099;531;5662;7048;3305;1848;2863;1991;4514;3161;9180;1717;370;5200;7357;4002;4916;1408
5418;fail;fail;555;491;77556;21335;fail;559;104;7318;13259;1620;fail;7870;17361;100;4382;446;824;15145;13660;987;389;1256;fail;11507;18448;1322;8429;1002;750;462;1385;2510;1534;922;9575;357;1902;2135;1061;282;5393;684;724;1941;2012;2153
5419;fail;fail;117;587;fail;fail;fail;fail;fail;26465;26;132;fail;819;3396;336;2257;17;975;783;7130;2108;507;4991;fail;1094;21875;854;420;104;257;1852;2568;134;1503;425;136;1174;560;5278;5901;1186;3409;7552;2019;1468;3932;995
5420;fail;fail;65037;13515;17265;29273;fail;2532;229;4531;82;2461;fail;38473;37167;1002;14103;37;fail;5268;16310;4513;4525;1201;682;1338;343;2137;188;618;387;4796;2028;1551;4212;2604;453;2864;5021;5873;2578;3612;469;259;703;1278;249;96
5421;fail;fail;fail;12265;51895;35913;fail;6541;11894;1774;32195;4650;fail;fail;16059;39574;16656;6237;fail;8286;2856;1842;1883;1324;421;449;2893;758;3796;2262;3295;1880;95;1607;5442;198;2238;1479;13987;162;787;226;617;6498;8464;2583;6655;7071
5422;fail;fail;fail;fail;9407;535;fail;fail;1650;5771;15310;25872;fail;4589;2495;330;140;25126;fail;2637;3676;13533;46363;10190;663;1059;249;1111;1577;750;2165;849;1324;806;2450;1764;1636;311;14529;12327;407;13489;1175;1090;628;857;395;3035
5423;fail;fail;3746;70203;fail;22817;fail;fail;7246;26779;123;fail;fail;1357;9325;89;8020;4317;fail;1169;9371;2186;17999;533;121;4907;91436;6243;310;26923;142;634;3434;3375;827;2060;1175;2641;4753;20265;10427;4113;1023;6447;1464;6175;6673;938
5424;fail;fail;10007;304;81902;50184;fail;fail;41268;4075;65248;3566;fail;4518;399;2719;1523;4122;fail;213;13105;39403;5;89;1519;1767;1159;1463;8555;1101;855;7602;51075;3673;359;5978;2803;2579;1014;760;620;550;680;326;1873;3978;11447;7906
5425;fail;fail;fail;534;1299;5576;fail;1277;903;1613;10205;7316;fail;3175;2826;7581;155;50;357;6434;1216;714;861;275;fail;846;3486;1501;2594;1598;39;6257;775;875;550;5822;1240;738;3232;824;888;2545;1334;774;446;1925;235;2394
5426;fail;fail;1294;13762;55721;40055;66;444;1399;1856;3658;5732;fail;5201;658;98;1025;8480;fail;6902;7314;15804;622;11755;1312;1229;3481;1228;2912;8245;1293;1062;372;2609;1388;521;8482;6782;11723;6739;1731;6150;1312;2494;3617;273;255;597
5427;fail;53;fail;2949;26115;98154;fail;6174;11382;1314;22444;1531;fail;1474;15667;2203;2226;13552;572;1500;1866;3039;179;912;4880;208;2190;309;223;7312;298;1129;100;301;1864;1560;2759;4352;2883;1315;678;394;2631;605;2812;5354;1527;288
5428;fail;fail;fail;27456;5973;5406;fail;5901;7939;9371;2129;15;fail;50;48190;695;10262;30200;447;13779;394;4678;3253;69;1957;473;40969;4120;15679;876;1148;2477;2433;893;10949;1900;567;1300;775;6916;917;1946;4943;175;4040;844;10578;3411
5429;fail;1157;fail;794;3284;2074;fail;fail;56007;26287;36504;2663;fail;3823;2973;7527;7219;3007;338;120;8248;2225;201;513;282;13327;9743;137;2874;7208;554;1049;370;2121;4045;1498;3907;1230;4669;1755;7996;4364;977;5597;1609;2570;3277;11618
5430;fail;fail;fail;fail;21199;64192;fail;fail;5533;1972;82631;10058;fail;3586;21421;143;224;4173;fail;174;431;3619;19256;14172;858;6607;785;2621;13512;1588;4556;2981;3454;8256;663;2390;326;4058;1046;2473;901;799;1909;3179;3445;890;746;2619
5431;fail;fail;fail;282;6756;16031;fail;fail;6041;2941;50770;73048;fail;450;145;153;1127;1560;105;355;18340;133;308;1373;57;2499;1677;7201;3851;20961;4491;5692;1406;1003;1060;612;428;3712;918;2117;1485;431;2233;1681;1428;2754;315;299
5432;fail;fail;1860;25864;375;62264;fail;fail;31637;8766;44714;51601;fail;5045;625;1743;534;17565;78;1014;2501;5349;19235;20773;298;2937;7112;317;803;120;464;1319;242;1917;475;604;1000;1701;583;8495;70;1182;2105;4335;8247;2771;1173;2834
5433;fail;256;fail;39651;92588;504;fail;8704;2985;708;6417;17056;fail;37306;819;324;67704;672;fail;306;40898;571;819;2590;583;2225;4366;1023;19515;773;2529;150;233;2856;2475;3248;712;463;2542;960;1760;39;739;1446;987;4288;1152;517
5434;fail;fail;76234;2536;21014;6360;fail;461;15507;5552;1051;27736;fail;3575;15986;1444;153;28331;fail;2876;3980;2089;5234;4020;31;7160;1432;4834;3833;9514;1171;695;590;77;217;1227;1109;3474;3706;4180;77;560;1210;3750;2653;3949;4347;1815
5435;fail;fail;6334;642;31710;110;fail;fail;661;874;21488;26666;fail;3095;17330;8068;8459;760;411;1952;1615;3405;211;30345;2664;2905;7183;5247;2675;484;4369;545;580;1150;96;2339;409;1135;251;5955;3266;1043;4683;2635;9164;4874;1686;318
5436;fail;fail;fail;5099;fail;7257;fail;fail;3898;697;13390;5899;fail;3714;12628;175;3609;3357;fail;2544;2489;3;443;56;414;1009;1998;4240;8906;1184;967;928;7930;6811;2706;6452;92;2005;2375;957;323;1197;3025;1842;4086;1232;1748;614
5437;fail;fail;fail;2948;78568;53552;fail;10486;21570;20187;fail;14169;fail;fail;5822;48186;100;785;fail;10295;20822;9507;6167;1630;179;705;15120;3942;8224;573;610;9851;11578;3042;528;1314;1675;11195;18139;594;288;1943;625;1836;5292;832;3353;439
5438;fail;fail;fail;2290;66054;12059;fail;1105;1410;266;6702;528;253;273;555;2106;1260;3038;501;7620;2755;3163;6929;6279;fail;2086;6973;103;19637;4318;545;437;879;738;2839;1953;2968;650;913;142;1493;281;1369;258;6692;411;1852;103
5439;fail;fail;fail;22114;fail;68270;fail;973;11463;681;9932;4016;fail;547;46983;33295;18443;3959;fail;2351;5285;2095;11904;25;635;799;565;2104;120;2557;371;2416;5576;775;5864;1552;613;2881;4266;6014;371;922;3315;177;541;644;2598;3622
5440;fail;fail;fail;18191;fail;8751;fail;fail;12592;9933;2261;67736;fail;5599;5917;5117;193;5227;fail;3499;2159;179;2464;4190;1846;1314;894;6777;1667;3759;490;2168;4555;1736;858;1282;2861;1046;790;259;421;6859;729;4792;14941;7335;665;425
5441;fail;fail;32289;3466;14001;236;fail;5718;19935;5653;16395;5815;fail;fail;325;11328;32244;35902;132;596;2484;6783;3067;14267;933;3575;1062;3361;3557;20;911;985;10779;1947;1755;2820;314;105;1049;7565;248;480;675;618;1995;4155;278;664
