;EA;EA2;EA3;EA4;EA5;EA10;EA50;EA100
8519;203;370;159;450;1215;19;46;34
8520;3757;11749;378;573;652;786;123;97
8521;172;147;1283;181;59;38;7;163
8522;124;59;423;10;2329;27;56;25
8523;184;3955;138;3115;8;2907;323;342
8524;2901;18;118;2377;51;28;220;55
8525;9137;439;2637;1445;1205;7;78;30
8526;2697;28;7194;2031;38;85;102;79
8527;223;1157;45;53;396;103;350;28
8528;101;fail;41;113;97;116;56;181
8529;3987;81;21;59;2925;35;190;120
8530;1920;2056;100;494;86;24;2;40
8531;9120;4998;4020;283;58;3;21;38
8532;296;18;3430;32;1245;9;21;56
8533;10124;9974;28;84;1819;16;114;68
8534;3385;9017;1434;1;3362;60;121;11
8535;159;904;4415;23;2133;1051;90;35
8536;229;2446;2002;72;289;89;77;79
8537;208;31;8920;85;593;85;18;15
8538;491;1224;42;945;13;1306;40;243
8539;206;61;103;51;3163;48;56;38
8540;2785;111;2445;2105;47;600;405;29
8541;5683;1107;9;5020;426;14;192;40
8542;276;134;36;7;3635;58;149;106
8543;22;2833;50;1501;80;83;530;7
8544;176;78;90;1127;1896;65;14;5
8545;47;5296;776;62;216;176;37;79
8546;119;146;2573;1553;497;57;7;20
8547;fail;6463;16;1877;1659;47;304;5
8548;6754;128;133;748;1415;539;93;118
8549;24;4361;8939;13;4;47;100;280
8550;49;239;5607;87;36;35;205;99
8551;3950;3;4983;65;2182;13;25;38
8552;167;2523;5543;89;93;3;41;240
8553;fail;31;38;313;2970;23;258;41
8554;89;17;78;3324;993;75;215;82
8555;5107;57;3742;41;33;877;128;101
8556;411;110;512;421;818;68;244;51
8557;5242;30;9897;17;18;83;41;224
8558;327;51;161;144;2861;60;79;130
8559;124;38;6212;3783;752;10;16;18
8560;9656;143;4732;19;309;26;138;248
8561;5034;16;14;60;78;412;18;144
8562;88;234;52;894;4726;40;33;98
8563;53;13;1360;44;1208;2;243;35
8564;2152;132;6529;9;480;29;4;51
8565;76;21;4406;142;117;378;246;32
8566;307;5798;36;57;443;425;32;18
8567;8995;1094;5069;43;69;406;36;137
8568;13519;39;31;508;122;13;5;19
8569;4758;34;54;4390;13;36;42;4
8570;7924;46;35;41;190;50;20;89
8571;1947;127;3173;2375;296;75;50;51
8572;91;2250;1806;39;48;163;26;122
8573;7812;232;1168;2050;75;93;31;66
8574;123;14;80;51;2488;15;36;57
8575;232;42;6316;28;87;414;45;19
8576;46;145;65;2965;84;90;230;36
8577;162;2174;23;1399;1;779;13;20
8578;2645;900;26;90;47;25;8;164
8579;161;1956;2300;309;108;15;30;34
8580;96;33;5172;70;1584;104;21;36
8581;125;31;4062;27;1462;3;170;31
8582;3565;6600;107;15;1483;53;52;47
8583;11;2619;2208;28;11;17;4;7
8584;59;64;6857;49;37;46;11;31
8585;39;26;136;40;294;49;72;79
8586;13428;4961;107;6924;43;424;27;79
8587;365;1214;45;41;752;30;146;34
8588;117;88;3740;66;113;723;5;63
8589;58;6467;51;98;21;14;9;7
8590;3501;79;75;58;71;62;50;34
8591;4989;4754;22;35;0;41;153;58
8592;fail;147;77;29;65;42;45;159
8593;25;120;6377;6;10;506;142;43
8594;2263;7910;2442;1959;83;515;0;31
8595;127;40;1639;1280;2589;1341;195;34
8596;163;4512;7141;100;13;580;15;84
8597;13851;4685;73;643;1819;834;168;45
8598;70;9;5257;169;58;26;304;154
8599;14007;21;808;260;3766;21;20;55
8600;83;119;45;946;42;436;149;142
8601;188;11525;385;94;29;11;222;9
8602;123;204;5218;1180;1876;296;43;1
8603;130;228;104;2509;14;1040;19;214
8604;114;16;6119;13;1355;28;287;331
8605;35;192;145;51;424;35;713;39
8606;15;82;33;475;13;425;415;182
8607;52;7;17;18;2875;944;113;57
8608;42;22;88;3778;1105;107;9;10
8609;59;39;2872;1809;109;53;8;71
8610;3481;11374;89;1347;898;776;18;136
8611;5852;2163;2130;3366;67;40;316;18
8612;11412;174;198;80;8;17;2;124
8613;0;65;229;89;755;67;264;30
8614;93;1815;145;626;87;198;47;41
8615;42;9776;9903;29;1507;285;12;27
8616;131;3328;164;2921;86;20;9;159
8617;222;2168;4701;9;69;390;252;238
8618;20;117;489;50;4749;20;17;62
8619;140;86;1226;3440;92;1239;45;31
8620;207;125;85;86;12;14;38;45
8621;4856;127;56;1368;46;294;66;14
8622;291;96;363;52;28;525;11;121
8623;72;4884;133;1022;1948;7;53;25
8624;8121;74;112;2782;42;138;55;8
8625;8221;568;1060;3185;62;71;66;90
8626;10857;1993;53;128;1305;30;40;27
8627;178;2127;49;545;2606;76;60;201
8628;8547;1913;4954;70;601;11;17;49
8629;3010;34;451;94;5762;27;100;31
8630;143;103;442;2210;1300;482;72;250
8631;948;5612;56;5531;25;654;209;64
8632;3618;85;3623;15;54;16;164;13
8633;122;56;14;65;1339;1064;363;166
8634;4135;2328;22;30;2;36;386;311
8635;136;26;52;764;1719;1736;24;12
8636;140;5618;9;4;81;6;101;34
8637;62;111;1253;3364;46;382;97;64
8638;12182;1402;2155;53;64;46;27;100
8639;7;1774;0;18;46;60;46;101
8640;13;163;65;1304;48;69;198;52
8641;126;2167;79;4954;2971;68;13;9
8642;17;8336;64;35;1476;5;460;2
8643;8828;5943;73;93;41;471;180;151
8644;865;4060;53;3254;54;50;45;138
8645;6063;205;17;2306;1967;36;258;45
8646;135;3213;18;51;1229;101;171;51
8647;5707;14;862;2207;247;45;35;208
8648;4018;100;5097;2741;150;31;31;29
8649;127;593;4459;731;1014;847;253;149
8650;4913;5;4216;2023;3886;728;34;64
8651;14;4;50;2108;145;103;3;92
8652;215;2496;4633;62;38;9;258;2
8653;1651;168;65;22;1942;1031;113;53
8654;34;13278;602;651;35;369;32;21
8655;169;1972;3866;569;116;42;28;117
8656;253;3109;3239;2839;13;1633;57;2
8657;139;213;11;2871;2226;31;35;95
8658;7879;6115;5;6;97;821;14;28
8659;183;1521;3445;32;4143;63;95;78
8660;8043;9;54;1293;54;21;19;31
8661;3953;6069;77;2564;1;19;8;80
8662;21;5795;1889;5235;296;55;53;18
8663;189;329;8;3297;2667;15;131;33
8664;114;4581;81;410;13;415;10;37
8665;229;128;88;59;2914;11;267;52
8666;4755;324;3890;39;63;66;121;29
8667;8181;4632;120;43;56;375;38;85
8668;6743;54;2689;1593;55;318;44;15
8669;5113;108;1981;1786;60;19;38;94
8670;3084;5851;7494;1248;87;78;147;208
8671;9805;122;2319;778;549;80;14;34
8672;108;38;51;45;73;29;209;278
8673;42;1610;148;11;48;1309;13;34
8674;118;16;11;23;1172;20;187;39
8675;4737;6800;20;893;31;262;136;50
8676;148;9652;2800;84;92;166;71;4
8677;100;4983;2586;62;32;1819;151;64
8678;9960;5579;156;131;0;11;41;14
8679;1690;3477;52;24;16;320;253;210
8680;90;85;54;1658;188;295;47;155
8681;64;47;3021;15;53;2;10;39
8682;59;6554;40;73;166;191;24;160
8683;57;5797;68;39;36;34;57;196
8684;2065;2308;123;3012;53;1041;69;12
8685;99;23;51;879;28;126;45;148
8686;81;2;1708;106;57;1430;232;250
8687;145;101;60;707;1190;59;121;80
8688;3695;1241;15;1454;14;2211;56;122
8689;11337;3664;1017;1192;331;18;36;114
8690;62;74;2058;104;1033;1763;43;100
8691;1163;4563;50;98;1289;33;41;55
8692;206;1654;4295;26;3;407;305;122
8693;49;73;1333;146;133;859;421;13
8694;67;6342;479;58;5;19;84;235
8695;90;32;82;5;1241;1409;37;239
8696;187;586;36;688;151;49;307;133
8697;119;3592;308;4622;19;591;21;13
8698;18;2205;56;30;2131;834;305;66
8699;3479;2842;7;2149;933;30;26;136
8700;6676;61;89;11;1463;847;17;89
8701;256;2631;127;2693;38;137;42;45
8702;3745;132;590;3887;89;1350;61;76
8703;153;24;65;253;1332;755;14;207
8704;486;868;308;107;5;45;38;41
8705;33;410;702;511;67;1668;29;69
8706;12;16;810;82;1337;552;26;113
8707;24;132;1325;81;142;41;29;41
8708;6397;2020;23;41;12;83;14;174
8709;fail;82;1229;972;62;2;185;117
8710;6483;115;9918;15;89;56;185;20
8711;31;1345;34;1621;1873;26;38;337
8712;174;1;63;1225;172;11;227;23
8713;113;13;4468;4115;69;635;310;96
8714;91;2513;112;277;20;530;13;8
8715;703;127;49;385;1273;1500;42;42
8716;2508;13;3567;1541;2334;579;72;185
8717;7101;90;27;536;68;609;17;124
8718;117;7;35;1487;1730;512;36;153
8719;10899;908;1066;7859;49;1705;126;30
8720;29;14;5620;80;23;22;9;30
8721;2379;2330;704;395;1762;1452;4;135
8722;11003;4287;61;47;107;677;9;1
8723;11266;9397;7;97;278;1682;12;27
8724;4651;2;47;322;1866;38;12;69
8725;19;170;3715;823;4965;746;19;22
8726;9036;5641;80;47;182;303;42;41
8727;15462;115;2228;731;863;911;2;41
8728;51;26;2588;1954;149;131;35;10
8729;2522;133;2922;3189;88;23;148;76
8730;9164;41;74;49;40;26;62;63
8731;33;135;5;4690;969;44;52;15
8732;10525;2108;14;102;3829;16;22;35
8733;10;1939;2578;76;176;426;60;76
8734;133;1519;2689;3875;54;32;16;9
8735;15874;60;1382;125;6;31;269;52
8736;2942;89;148;8;448;36;46;73
8737;17107;68;1052;70;2783;126;68;27
8738;156;30;101;27;1701;161;8;135
8739;81;75;30;763;2673;458;72;137
8740;205;24;42;2403;404;12;26;32
8741;146;85;166;60;52;304;21;97
8742;10307;102;1369;2812;70;34;21;140
8743;24;44;28;2526;3145;5;65;138
8744;43;153;43;2178;2622;2;62;16
8745;7;4;1346;2626;71;1317;136;69
8746;73;2957;9600;28;15;14;186;82
8747;13466;45;34;62;12;70;212;5
8748;2588;426;1222;44;73;29;6;126
8749;3769;110;46;68;1889;1432;54;80
8750;3935;6460;1151;1108;4262;1102;19;2
8751;0;6038;694;39;1365;121;64;37
8752;3422;3325;2554;51;145;71;60;37
8753;4626;1718;36;2247;1533;9;72;39
8754;7644;6;123;98;64;94;331;207
8755;12;646;52;5;44;126;156;21
8756;3230;1767;178;2780;81;21;46;90
8757;16205;52;35;13;1369;637;4;36
8758;69;60;169;2307;77;15;132;82
8759;7296;183;2064;14;685;6;41;382
8760;180;112;2634;480;78;53;329;46
8761;12425;44;82;23;1451;91;362;39
8762;6839;111;7186;40;117;70;31;33
8763;141;2519;103;31;22;1151;412;139
8764;1991;2218;68;2993;45;72;11;87
8765;13393;5920;39;70;35;924;23;39
8766;6;6200;1247;1286;10;747;30;37
8767;1176;2888;68;46;56;204;96;3
8768;77;7277;0;3460;77;870;39;123
8769;6407;40;1214;5526;3768;247;108;39
8770;6218;1337;4956;66;420;342;738;31
8771;79;90;1031;55;122;285;229;70
8772;121;20;3084;3545;12;814;27;56
8773;11;1;4781;311;2303;24;309;315
8774;729;120;1156;1121;28;241;38;2
8775;359;5272;46;617;14;1073;51;150
8776;11689;2253;105;2159;4137;40;94;65
8777;155;2862;57;3570;708;14;18;22
8778;813;334;5;40;188;4;129;57
8779;286;4785;25;1631;2169;15;9;67
8780;253;5708;277;1044;27;610;885;29
8781;fail;77;5436;4486;2746;60;2;38
8782;193;199;1051;55;52;7;135;26
8783;6118;48;99;1619;100;65;209;20
8784;4760;3433;11;11;2422;221;43;41
8785;178;4234;181;7;83;62;30;13
8786;fail;16;2627;186;300;67;415;88
8787;17807;271;5633;2370;1358;38;24;106
8788;4703;29;111;35;757;804;245;78
8789;188;672;148;13;2989;259;240;198
8790;96;40;3672;1065;17;874;77;31
8791;1884;18;11;33;34;57;128;304
8792;2458;1104;110;190;360;495;127;31
8793;141;58;14;2623;2787;57;68;9
8794;11213;6330;23;31;57;48;94;90
8795;23;2704;4214;450;37;12;332;24
8796;2210;5761;1497;149;119;7;30;16
8797;10194;fail;45;22;1272;141;694;102
8798;8606;236;43;51;48;67;180;213
8799;12108;1069;44;33;1652;471;36;380
8800;346;61;60;25;154;777;22;56
8801;13;67;4661;79;969;277;7;41
8802;7360;2694;4614;2470;859;1647;64;75
8803;199;145;52;1223;77;14;116;153
8804;44;5286;102;45;1127;320;26;30
8805;2511;197;539;142;56;5;32;37
8806;3315;6472;570;900;100;18;14;23
8807;9051;101;1740;214;2286;49;6;33
8808;10882;105;44;129;27;21;395;3
8809;109;8374;803;617;147;558;33;89
8810;265;3760;122;108;31;42;9;19
8811;85;1446;1132;248;1348;53;43;20
8812;78;1934;119;1691;413;12;33;32
8813;250;110;978;5998;525;45;131;98
8814;12664;35;3989;297;49;54;31;33
8815;146;48;70;60;2123;54;248;34
8816;1764;471;1965;788;105;1799;36;47
8817;41;20;33;21;53;44;92;25
8818;93;709;187;79;24;732;112;55
8819;4422;376;822;12;1948;1249;7;71
8820;21;46;3372;54;3177;44;31;20
8821;16980;2797;5373;83;3156;21;6;16
8822;151;558;56;5;538;3134;10;32
8823;19;353;2345;2478;32;423;39;69
8824;12907;1561;123;3750;146;380;458;65
8825;4814;4412;724;57;2156;28;76;50
8826;136;3553;3107;133;63;17;44;32
8827;6532;3902;3159;5673;2786;159;26;12
8828;9444;7;6;36;1147;18;23;23
8829;14442;97;1744;634;3139;45;24;19
8830;15090;116;6240;4451;496;930;11;220
8831;2806;7665;3656;109;106;6;184;7
8832;8342;56;2225;66;1570;673;34;27
8833;7419;163;87;964;510;26;30;84
8834;17542;3484;fail;471;1826;538;145;35
8835;213;4838;14;4228;873;28;9;36
8836;222;237;142;87;122;495;366;20
8837;fail;154;43;35;35;879;85;193
8838;28;1254;76;1110;371;89;41;27
8839;215;113;16;861;36;637;14;33
8840;8965;58;2575;236;17;439;278;62
8841;290;1750;1965;1410;27;279;322;6
8842;2573;54;3160;536;3193;445;288;19
8843;8922;33;58;28;18;52;44;64
8844;15254;58;18;858;10;82;15;56
8845;8025;1456;1030;1856;454;696;27;87
8846;331;3461;43;73;1516;23;166;45
8847;94;3499;70;121;67;450;295;42
8848;2829;83;1039;202;433;42;41;39
8849;309;4147;782;2326;275;102;43;11
8850;92;1966;2392;30;24;529;165;20
8851;281;1608;14;47;2452;511;158;65
8852;35;1816;98;385;7;40;351;144
8853;0;7587;195;68;61;113;428;29
8854;2997;60;22;18;12;856;57;28
8855;112;778;12;11;1003;22;100;21
8856;4566;8748;55;33;1646;38;230;51
8857;11982;12418;1105;7;2608;1049;40;153
8858;3436;36;1861;4017;3341;81;9;224
8859;3438;100;12;1446;23;23;175;111
8860;2171;54;6253;1533;2331;31;198;61
8861;fail;3779;2005;1658;4381;3;27;11
8862;6112;3366;74;727;25;39;48;189
8863;293;72;175;28;1228;44;29;135
8864;152;1081;2676;23;685;7;84;117
8865;104;50;1523;4059;131;36;64;19
8866;49;206;126;60;72;19;21;228
8867;157;3865;38;570;557;65;40;12
8868;121;2656;686;22;5;922;62;75
8869;97;61;1411;739;65;154;45;14
8870;12393;64;731;198;1710;137;287;40
8871;230;3994;2875;2317;727;178;110;222
8872;4716;8;112;3305;3020;59;40;106
8873;65;23;1963;2765;3586;6;565;107
8874;64;5150;13;305;1429;169;144;26
8875;3950;85;16;1089;3780;320;241;22
8876;2394;1823;507;2;12;30;76;323
8877;2256;2490;465;42;28;55;47;18
8878;82;3550;4440;2359;64;13;3;45
8879;2755;12787;4279;7153;28;1598;312;32
8880;68;1774;1221;62;1664;41;31;299
8881;fail;60;61;24;873;869;7;140
8882;45;107;159;22;21;308;35;43
8883;3703;12799;3444;215;29;1256;71;91
8884;1956;4406;329;388;478;961;28;71
8885;1764;78;5479;1644;114;25;23;36
8886;3542;27;65;464;76;164;116;24
8887;1622;138;62;6383;35;71;117;34
8888;18;3;71;996;41;131;46;38
8889;135;610;8739;4315;8;807;316;11
8890;202;2870;2998;70;30;656;98;64
8891;32;3;949;409;22;53;203;70
8892;6965;219;143;158;3731;68;0;49
8893;313;10739;99;16;16;128;326;116
8894;8063;82;52;1637;486;94;13;128
8895;205;3871;49;7146;1724;1171;618;19
8896;206;81;6166;12;576;893;103;16
8897;365;157;94;665;2039;439;13;29
8898;98;1031;120;257;2501;1826;51;7
8899;696;4033;75;119;271;18;72;59
8900;1348;279;2556;179;1318;527;16;4
8901;213;4090;6364;20;54;65;33;7
8902;40;61;10;196;1070;27;68;11
8903;9420;367;59;72;114;63;24;113
8904;2022;229;2950;38;13;413;0;9
8905;115;57;91;46;596;835;27;189
8906;129;713;970;40;1658;18;22;80
8907;1776;73;4885;18;1895;274;23;27
8908;8012;67;53;5282;1313;32;89;4
8909;7865;109;2519;60;1693;69;105;45
8910;205;98;87;71;2841;98;71;173
8911;13492;527;5972;129;53;1372;56;230
8912;274;73;0;31;86;42;16;61
8913;1256;96;67;1000;95;74;217;323
8914;214;4329;5770;3497;50;51;52;32
8915;373;138;2118;822;5;48;46;72
8916;1341;85;2574;139;3166;437;36;72
8917;7959;0;28;36;22;373;152;72
8918;5105;62;53;565;11;269;37;38
8919;6130;fail;80;544;2338;87;0;138
8920;13133;23;3584;113;59;60;522;66
8921;2244;101;3015;762;1923;58;86;205
8922;1244;97;1398;38;11;862;111;99
8923;66;68;61;1878;524;36;23;31
8924;213;116;89;15;894;51;28;55
8925;27;2323;54;61;81;2955;46;23
8926;10088;32;37;10;1;671;154;66
8927;5938;2099;164;4155;88;12;8;31
8928;8845;207;48;1927;1390;47;274;21
8929;32;481;78;35;21;49;25;29
8930;191;113;430;2680;41;731;177;135
8931;215;5832;1138;193;1327;111;250;87
8932;46;1911;1043;358;21;209;131;83
8933;234;fail;103;48;112;102;18;74
8934;332;45;4721;11;36;14;786;62
8935;2476;49;7;1937;1030;2283;13;84
8936;112;30;165;4419;141;1291;50;351
8937;164;52;117;2131;44;318;143;37
8938;2092;135;12;29;3387;56;132;23
8939;180;57;80;63;29;16;10;36
8940;8676;102;57;669;23;400;68;147
8941;348;3;92;42;2638;1753;107;81
8942;18176;22;5;2098;41;1099;26;73
8943;285;141;1214;60;10;172;347;126
8944;31;187;528;2584;1951;17;299;33
8945;9641;1785;488;23;336;1;78;17
8946;10112;6909;172;1508;59;27;32;117
8947;116;4302;1179;2338;1386;1236;103;20
8948;93;9301;77;488;4200;13;78;28
8949;13;162;86;1710;292;43;275;45
8950;87;2528;174;21;2483;62;367;142
8951;765;701;2347;1437;862;55;327;83
8952;16530;111;10;67;57;1838;25;87
8953;6543;3671;2725;517;168;662;26;87
8954;2137;2720;3878;1901;143;185;46;50
8955;13356;25;83;74;35;70;405;184
8956;2023;54;104;13;1350;31;4;27
8957;40;935;4099;954;89;298;22;80
8958;40;4929;61;555;413;490;28;10
8959;5815;125;57;3014;89;107;38;20
8960;157;131;424;2095;88;219;374;41
8961;fail;91;2328;1622;5760;23;114;87
8962;191;3551;71;3048;3086;42;180;163
8963;11695;303;644;2960;147;51;37;102
8964;7967;72;5101;2072;3208;18;13;177
8965;11;72;5471;367;83;10;22;134
8966;fail;8;31;1460;12;75;193;15
8967;63;55;6;8;2293;449;7;68
8968;140;123;52;822;10;523;13;30
8969;5736;3651;5042;14;18;161;76;10
8970;176;120;663;9;4286;606;188;18
8971;2594;55;165;1215;60;472;179;22
8972;105;89;1999;30;1951;92;116;35
8973;40;55;69;4;1493;18;41;18
8974;2817;287;15;19;25;30;45;32
8975;9458;167;90;28;107;916;59;16
8976;89;3847;47;1077;985;414;230;11
8977;126;55;174;64;3049;2026;34;11
8978;46;13;4727;9;47;17;47;214
8979;5919;14;2064;7;87;79;179;5
8980;3236;6709;42;2997;1068;11;12;15
8981;339;144;4289;1405;4737;117;320;26
8982;239;729;11;2904;83;569;0;24
8983;6561;5763;5672;110;12;36;14;57
8984;77;1686;157;47;923;511;46;47
8985;70;3657;1167;3095;30;41;26;86
8986;fail;4718;1584;92;1189;1172;65;53
8987;fail;790;4241;58;38;2420;47;18
8988;11;148;570;16;900;11;0;261
8989;3925;2389;53;1334;218;4763;7;55
8990;111;42;3464;1563;56;0;44;82
8991;207;37;412;86;118;973;153;39
8992;6330;1487;4904;767;3312;58;91;95
8993;3990;59;67;1042;1267;981;15;41
8994;1615;146;0;58;37;1;56;62
8995;160;873;86;665;534;177;64;101
8996;124;103;65;49;26;52;4;52
8997;15341;10468;2657;4365;1647;743;25;54
8998;13957;45;58;134;3938;11;21;3
8999;8104;59;2177;91;79;63;20;148
9000;663;2383;48;3726;10;315;20;130
9001;107;4029;1683;3534;159;49;85;39
9002;221;2;944;11;2021;312;113;153
9003;8562;1086;36;356;1688;341;16;2
9004;68;5758;22;181;70;464;89;14
9005;58;1701;56;1583;19;42;84;102
9006;3990;137;83;105;23;1947;47;51
9007;2653;46;89;3146;639;37;191;132
9008;52;1641;1103;1252;107;2286;141;91
9009;2777;2266;141;112;191;24;1;35
9010;50;65;5858;19;17;11;34;74
9011;1447;343;12;1177;24;1404;44;114
9012;3271;80;106;7;13;38;91;16
9013;5346;17;2586;25;68;36;33;22
9014;11040;1202;2938;984;706;2304;99;157
9015;7202;4955;104;1346;810;192;36;24
9016;168;72;59;52;22;1179;29;105
9017;14098;66;879;62;12;64;39;59
9018;26;50;55;1387;10;7;100;8
9019;70;822;38;24;2545;92;127;32
9020;2794;61;24;98;2126;2009;260;46
9021;489;11;129;99;1186;700;29;110
9022;111;72;966;45;46;64;16;12
9023;154;116;66;508;3;31;31;16
9024;180;69;5208;2308;38;629;259;155
9025;217;26;fail;39;1431;1076;37;15
9026;1350;6047;97;3407;29;586;125;169
9027;7308;105;91;16;1389;45;15;10
9028;3692;40;44;51;47;1834;58;21
9029;262;64;122;1622;9;1012;20;129
9030;201;1731;1899;931;3860;758;172;12
9031;3452;5400;9;1046;2105;1383;22;13
9032;13765;8516;1956;1576;76;1108;391;115
9033;168;4118;4644;92;178;344;28;191
9034;2086;24;96;109;512;21;40;51
9035;2648;338;442;137;56;43;187;33
9036;3603;22;137;23;129;1768;202;196
9037;4891;40;3314;2497;117;40;87;21
9038;162;1539;2071;574;41;39;45;188
9039;2167;523;77;708;26;345;32;32
9040;10593;258;7873;32;12;71;11;139
9041;4032;297;7;2856;60;58;48;3
9042;8807;2416;2895;20;36;32;8;8
9043;263;4068;1190;120;125;24;167;47
9044;224;174;4468;2871;11;36;6;188
9045;5915;128;15;1395;675;1534;117;88
9046;49;108;204;49;2;100;251;55
9047;13;1421;6266;41;2922;42;189;162
9048;1300;714;96;536;1262;4;9;101
9049;35;89;45;2323;2395;146;16;8
9050;fail;34;23;52;85;1490;475;65
9051;302;684;799;67;30;832;122;121
9052;2569;375;30;1612;35;678;295;194
9053;26;73;55;84;2813;1682;210;53
9054;322;224;5755;45;42;53;19;219
9055;10187;86;80;11;1559;2746;208;43
9056;196;3646;0;108;3724;87;20;32
9057;140;1906;3720;58;66;86;134;66
9058;11403;23;1736;2300;2908;379;192;78
9059;160;7360;36;36;1;839;150;12
9060;169;8;123;1148;646;5;502;138
9061;59;8;5;939;2031;71;20;22
9062;18299;3632;1635;1850;1855;327;36;6
9063;100;4331;115;8;1085;62;13;162
9064;39;12;185;1415;693;10;5;17
9065;4944;38;19;65;82;59;15;17
9066;1564;3206;10132;219;50;1194;36;4
9067;340;165;147;104;4699;167;8;73
9068;2445;2633;137;2014;22;136;70;73
9069;889;33;3173;832;44;497;29;25
9070;229;1655;92;100;56;3303;135;92
9071;288;1740;102;3725;120;15;178;63
9072;106;28;47;2392;33;1019;141;22
9073;374;124;3141;111;125;42;233;81
9074;132;4090;9;46;3870;1535;77;56
9075;fail;239;9;48;979;771;151;208
9076;16220;82;1597;1;77;117;23;17
9077;255;3324;5892;100;62;1;38;17
9078;16585;240;115;24;3646;2209;175;24
9079;299;185;6134;781;1953;1;17;30
9080;51;132;4958;78;124;47;53;3
9081;11895;10;34;666;78;519;176;42
9082;72;48;1719;134;7;1054;123;205
9083;571;1181;123;2832;2787;755;40;19
9084;189;163;4955;6;520;520;360;39
9085;48;57;42;1701;79;678;175;81
9086;35;61;6913;44;1319;530;23;60
9087;89;173;1495;3038;48;277;43;31
9088;50;127;311;40;64;180;20;14
9089;6785;116;79;9;383;247;400;36
9090;216;3190;4909;36;84;577;150;48
9091;106;5713;1365;4126;686;240;35;30
9092;177;86;515;833;105;386;20;54
9093;14166;10422;844;130;62;246;24;57
9094;5071;67;4262;107;73;793;126;341
9095;275;14;56;21;1777;32;22;138
9096;35;387;3670;6;44;53;436;207
9097;161;10;6704;85;47;25;170;28
9098;6320;1750;263;613;3391;5;28;19
9099;27;114;3997;1814;120;2313;418;29
9100;96;600;100;43;3381;266;4;86
9101;154;395;204;6;59;786;15;123
9102;370;276;1210;73;56;145;10;54
9103;59;285;38;6512;3408;32;25;33
9104;123;5298;3733;60;88;36;145;111
9105;fail;53;203;321;87;706;36;64
9106;93;87;34;110;31;3809;35;157
9107;18;54;4261;3235;13;68;216;21
9108;8400;171;1701;33;9;31;12;23
9109;167;2370;439;9;38;445;116;29
9110;61;34;113;858;185;721;242;57
9111;7546;4137;55;694;27;34;24;211
9112;336;5970;2348;3;88;4;78;24
9113;6946;8180;14;831;3743;12;13;63
9114;11462;1030;824;31;10;18;20;256
9115;12650;91;43;362;1011;1733;56;89
9116;11045;1414;6519;115;82;78;15;24
9117;159;1181;34;34;18;20;122;34
9118;67;68;98;4586;21;13;392;109
9119;123;150;12;84;66;90;22;101
9120;41;195;5876;165;677;17;190;88
9121;275;3325;30;515;836;38;382;200
9122;112;2235;2438;72;72;639;30;114
9123;265;fail;317;2630;29;24;48;45
9124;7590;1235;225;77;1708;107;33;28
9125;137;45;4830;24;12;1848;105;112
9126;32;23;27;1602;41;31;269;105
9127;341;5895;42;19;24;416;429;100
9128;8690;6703;4;25;677;1234;11;57
9129;6654;36;108;1871;45;916;8;73
9130;248;24;45;66;55;22;71;79
9131;142;106;2613;4875;99;5;14;23
9132;17634;178;1970;3064;81;40;76;34
9133;187;56;4653;156;1041;730;53;86
9134;69;24;18;77;1191;170;221;98
9135;12448;25;21;617;40;30;3;54
9136;8317;2287;1;33;4958;24;84;262
9137;2163;144;2147;62;26;29;240;19
9138;703;6577;32;417;4;67;34;16
9139;70;8600;5;16;4077;24;17;216
9140;60;5895;63;33;1507;107;285;5
9141;9329;23;6907;91;241;9;13;11
9142;53;99;30;33;75;901;32;365
9143;1678;101;65;183;1273;74;52;7
9144;2748;3677;974;2141;50;527;265;54
9145;32;78;1282;1687;55;250;28;125
9146;55;27;510;56;4229;47;62;51
9147;7164;3008;11310;3538;57;582;26;44
9148;fail;111;35;1118;1149;949;12;81
9149;1446;769;57;32;87;813;0;121
9150;123;6588;24;2;54;34;19;19
9151;48;37;2155;5791;17;245;10;81
9152;210;573;24;88;4104;62;42;171
9153;27;16;3918;13;89;20;29;29
9154;87;6961;3;35;1781;87;34;162
9155;fail;14;81;126;626;29;61;19
9156;1187;4872;8;2502;71;52;71;16
9157;fail;143;568;346;163;10;71;116
9158;47;30;2531;74;36;30;36;85
9159;123;54;69;96;26;486;47;2
9160;1422;165;3698;8249;38;816;19;136
9161;11286;6176;49;9841;82;22;49;69
9162;286;65;3505;1647;30;1126;39;18
9163;17097;142;1498;134;60;1072;60;5
9164;3084;7079;92;31;2190;890;606;55
9165;6311;5371;5527;30;1221;94;201;7
9166;204;1668;63;68;777;243;553;124
9167;6553;9119;824;1819;1010;2037;14;27
9168;255;2895;12;77;1834;70;478;30
9169;1207;8168;26;113;4078;1552;238;26
9170;95;20;37;95;5086;28;6;23
9171;26;0;7;94;136;29;141;162
9172;65;526;132;1130;405;960;17;58
9173;1138;5189;3564;15;54;866;25;76
9174;3182;8715;71;8;164;2;35;58
9175;0;162;44;3081;1948;47;34;11
9176;2687;3105;56;573;9;57;12;148
9177;1969;3540;77;31;92;49;12;18
9178;10148;2215;7;64;2496;631;219;152
9179;77;7156;4193;1076;9;816;57;2
9180;2831;101;5485;41;725;1331;6;11
9181;51;8;518;1485;2201;38;33;20
9182;9674;324;86;120;1077;51;6;20
9183;56;70;20;5566;1073;679;27;38
9184;15;182;810;15;72;49;56;27
