;RLS;RLS-N2;RLS-N3;RLS-N4;RLS-R2;RLS-R3;RLS-R4
709;168;150;6;2;6629;189;9040
710;16;98;2499;12685;1802;4;1709
711;5669;14367;18;2125;7442;1198;3666
712;5631;9;109;20780;14;2171;198
713;10;7198;2474;4756;fail;1586;32
714;13;6254;1473;2982;fail;5576;50
715;1885;4500;96;2257;92;17;28
716;9711;20;1077;2912;2988;58;3901
717;10303;18196;6308;7;fail;692;431
718;4805;5580;4853;8343;3635;71;1992
719;4969;2706;1424;1189;48;16;79
720;909;77;5745;19;1212;10258;104
721;2910;3092;4613;1347;96;48;38
722;72;29852;76;1819;7940;89;4302
723;3460;4099;21;1536;2321;41;25
724;3;3884;61;8500;133;4947;131
725;11838;5259;2179;2;103;139;71
726;70;6679;103;218;152;42;167
727;65;12238;46;48;13;29;898
728;178;11167;43;68;85;6901;3375
729;fail;15;118;0;1890;83;1571
730;24;56256;34;77;9777;37;131
731;56;1719;3697;347;7675;61;4618
732;fail;17790;1517;3584;49;2415;90
733;fail;44;3;19091;50;5690;175
734;30;3095;10;84;114;11017;6459
735;59;0;2650;19008;48;0;2061
736;2178;14761;1224;40;8921;80;122
737;5477;23716;109;82;41;66;2771
738;122;4069;3514;186;39;5055;3905
739;8410;5684;115;12096;5;67;13
740;13;11129;7026;4283;132;5358;7306
741;5032;4699;30;278;64;1767;2800
742;3132;7976;71;1749;2014;31;2728
743;2652;11467;8463;5656;3336;81;78
744;33;12504;3;27;64;26;6237
745;25;728;16;43;2766;998;1927
746;13;107;2010;5236;7465;1072;85
747;27;3275;18;5902;111;3732;271
748;35;1217;33;7068;60;432;182
749;157;13075;2;39;57;4664;7
750;1;2337;4;1516;3838;1472;499
751;27;84;1206;3782;2022;70;97
752;263;4900;25;32;fail;3375;1390
753;4991;67;64;2471;38;167;489
754;4961;1542;15;18;70;525;110
755;97;56;48;3675;110;6896;46
756;161;6420;64;7600;188;4594;159
757;fail;5610;2172;8686;2695;15;4186
758;5513;28;38;311;19;247;21
759;3488;3159;40;3013;fail;32;32
760;98;3708;53;346;4;880;1380
761;3561;3125;2466;4920;55;52;446
762;179;3464;20;22;56;184;3411
763;109;21950;2040;3974;261;99;68
764;55;5398;71;2674;7275;8059;8298
765;83;12420;55;4151;36;4758;25
766;3348;1103;36;16946;111;43;4415
767;115;2167;4976;5815;10;960;49
768;136;145;395;0;411;126;25
769;2028;611;115;3738;2600;7999;1699
770;5235;8083;49;13;6758;3395;3429
771;51;24;11;737;74;809;7260
772;6799;5642;59;5223;50;4502;35
773;81;4258;28;26;1846;108;680
774;57;7889;1001;989;3018;2029;1121
775;241;5815;27;43;89;185;79
776;41;1735;4994;4;68;5406;72
777;5303;31987;51;1693;114;569;78
778;168;9663;2234;3445;3379;5558;110
779;160;25;27;4938;4053;108;81
780;7158;15319;4734;945;27;1925;6284
781;5194;10625;18;9708;5379;793;5121
782;10959;17579;1610;20;78;2959;8983
783;6127;5296;157;46;10121;71;4684
784;fail;47;60;796;fail;890;120
785;9423;11200;3;3249;7;236;19
786;2860;32;47;692;19;4213;158
787;170;168;1148;65;11297;5636;154
788;7512;1883;1531;168;118;4017;380
789;1181;1850;4365;14284;7539;177;1300
790;fail;25629;1336;51;54;96;1011
791;1312;12;686;85;fail;8427;2410
792;7363;123;1470;3492;77;1073;9
793;39;47;35;23;3111;25;73
794;93;164;2256;8662;57;1339;122
795;78;888;8998;1476;93;50;84
796;75;1817;46;5814;fail;598;36
797;13;20;48;12082;4964;32;47
798;106;8107;34;1616;9888;5351;4
799;98;117;1855;38350;150;75;131
800;fail;84;4392;400;2722;6853;3786
801;25;8948;1620;3078;86;2183;6452
802;15;13967;133;1;5454;173;66
803;144;11101;44;100;6704;107;78
804;9825;131;16;5838;1533;73;1553
805;111;71;1862;319;fail;12;4
806;21;154;2831;5812;34;414;44
807;80;3346;555;3373;1801;1297;80
808;8033;9738;2733;9917;1980;1675;1817
809;4654;79;2845;1498;947;121;137
810;9618;1152;3231;3369;2211;124;200
811;2690;3672;29;16;6284;3908;85
812;4411;1075;42;8;10198;1066;60
813;26;60;13;14856;53;26;347
814;190;8407;6069;15855;3;16;1020
815;5214;2398;2451;2025;207;1;3074
816;59;10034;13;4037;104;139;72
817;5;16;49;495;1;2606;fail
818;41;5945;42;13450;50;75;4604
819;3629;5762;9521;4229;104;47;5265
820;96;800;70;4280;5;50;89
821;48;8472;4253;19;5821;25;35
822;9;6884;68;39;63;143;502
823;7221;4264;60;1477;93;87;21
824;6992;22;5;3336;97;41;6104
825;85;48382;83;25;7967;57;1131
826;11556;60;2849;468;189;3938;39
827;118;48736;825;483;4721;8;5023
828;195;70;3;62;175;7592;206
829;6439;3743;48;2777;3585;3774;5263
830;1319;3371;753;25116;126;118;49
831;173;57;288;4300;187;91;33
832;150;7954;5599;18115;332;1236;39
833;20;14406;40;6939;75;164;108
834;182;4623;780;9820;121;2288;24
835;121;65;1493;499;1248;1333;34
836;3609;7019;2073;788;161;2851;1252
837;fail;103;5211;38826;53;5896;35
838;4303;4859;5124;1484;12625;597;17
839;5269;3865;13;15318;4818;112;49
840;46;714;70;2888;6704;366;23
841;2500;27910;10;9056;173;24;7946
842;5863;6105;171;4905;4702;8;106
843;158;18209;2;389;fail;15;2021
844;5526;13;11;1153;20;1259;11172
845;fail;1297;7;2334;45;79;61
846;1269;16380;113;6325;6344;102;128
847;3871;28856;9;38;2020;fail;214
848;1232;6213;166;55;169;127;1
849;85;3731;1890;1;7665;1774;31
850;1925;4254;792;3233;3082;5715;424
851;92;31073;1990;17134;36;62;2734
852;418;17;22;5609;249;115;3670
853;12;15360;94;12;6008;3130;216
854;22;3;32;53;4945;1121;711
855;27;28632;3138;16449;2;8761;3075
856;141;5561;92;379;35;39;23
857;47;25191;37;2139;3;136;21
858;5738;10193;1479;4040;5259;496;44
859;105;7405;1695;426;6575;5856;6014
860;134;6707;35;1050;12349;58;2156
861;4789;7651;2917;598;1147;2551;402
862;18;4474;3094;210;8487;103;1444
863;45;5921;2174;45;98;7;7613
864;1866;17879;1922;10171;141;98;486
865;99;14387;276;3439;63;99;42
866;2290;41;79;16501;84;2632;2385
867;22;11;24;11308;3944;100;6031
868;5;7637;18;3842;5381;746;7
869;175;63;6779;1463;8275;fail;140
870;8;6019;2202;14128;121;32;4283
871;fail;20073;1222;3835;7372;27;54
872;6989;2870;77;621;159;286;152
873;925;182;12;65;9501;1765;12
874;9253;105;52;1980;3104;2817;46
875;2095;8105;1198;3204;1273;76;3163
876;6;18741;101;101;4169;27;586
877;5359;118;3635;92;514;21;265
878;1645;16967;89;1065;14;34;3872
879;2563;125;66;2342;5796;7721;3715
880;64;2116;1174;1506;4931;29;45
881;88;207;29;1904;67;980;72
882;114;46;88;5598;1467;131;1062
883;63;4404;64;1109;5880;70;968
884;85;11913;508;1025;fail;55;16
885;52;1157;24;4398;171;16;3166
886;3171;23011;3286;7499;59;4342;20
887;30;26315;2146;2942;10795;69;55
888;6803;139;105;106;fail;70;103
889;168;3086;49;4871;12;10774;7045
890;123;166;3135;38;33;14;2127
891;36;6752;2578;4965;1168;116;1523
892;123;7335;47;9365;216;9718;105
893;103;1118;1446;6799;7322;11;9
894;7953;3113;3364;7503;8084;77;5956
895;4099;4735;99;7;86;1117;23
896;3422;6919;7554;150;2923;3971;363
897;131;17806;4146;5031;77;26;36
898;66;51;6428;15024;47;1685;1200
899;308;40;27;4749;114;512;3850
900;1980;2918;13;10818;185;40;16
901;59;31;27;2597;92;33;2790
902;38;23316;3505;13252;207;842;25
903;42;4502;2221;1622;72;458;2637
904;46;9076;11;31;5011;7679;2408
905;65;14225;32;11201;2975;1316;62
906;13;1357;6;708;2417;2323;1892
907;970;19568;2857;7257;64;fail;9
908;8826;53;7619;7;139;19;78
909;6812;12333;31;10765;65;28;49
910;193;1134;151;14587;65;30;2089
911;10;2238;2309;8958;636;2820;98
912;23;3588;8;3025;70;65;9
913;11959;1921;32;867;48;1729;1607
914;11477;8231;137;5846;fail;93;139
915;116;1755;4636;6312;103;7952;6677
916;5275;11;46;24350;183;1065;2064
917;4393;46842;197;4111;150;4;7051
918;40;87;236;6377;32;5186;3183
919;8;53;98;115;36;55;113
920;6033;125;22;11208;895;2077;126
921;5995;12804;56;5685;67;61;72
922;81;2278;1372;6646;207;16;134
923;0;233;52;19;168;168;4712
924;7911;8591;7;4726;91;4501;3283
925;233;6325;78;1482;6;2669;59
926;fail;2589;2246;87;330;1726;67
927;51;3704;1925;3538;6817;9;3397
928;1054;17132;81;8930;7888;84;163
929;12;1529;31;2664;80;146;40
930;349;48;40;2307;21;1362;3061
931;1876;3701;246;13281;8877;8264;5642
932;5691;32111;111;4102;9695;1551;3687
933;22;2191;117;94;191;184;7954
934;108;6655;154;16113;2149;3365;2863
935;55;150;757;1644;2585;2293;28
936;8778;1;45;6640;54;77;126
937;10866;126;97;73;fail;162;2084
938;10031;4426;1550;117;101;147;4014
939;103;24421;2421;77;102;49;2539
940;8463;5548;47;6794;11;81;45
941;3273;43;584;5266;162;18;27
942;2811;5109;25;1971;1958;33;5661
943;69;108;46;15529;4276;8650;2159
944;93;4912;34;5556;4837;555;2930
945;4069;1849;52;3832;fail;3575;24
946;2272;15566;34;2927;4971;460;0
947;8982;22420;2622;87;188;3713;2158
948;64;45178;5290;2204;106;101;53
949;1825;132;19;42;7;23;29
950;102;19340;2148;2812;7565;531;76
951;10263;4839;1926;10357;6187;2358;263
952;5541;6470;419;3180;19;72;3885
953;64;8239;3099;2685;95;46;37
954;7800;26030;3420;1301;2016;95;5218
955;118;2286;3158;5415;62;1173;98
956;89;50;2;2520;5459;6;2575
957;74;4227;1257;225;12370;114;117
958;48;9375;52;6196;377;83;886
959;822;9795;55;6044;32;958;15
960;28;101;1058;8873;12;2551;66
961;119;2624;16;1185;43;fail;119
962;6182;3598;378;18324;91;107;74
963;fail;25306;517;3878;108;9932;28
964;26;109;381;1409;fail;159;4535
965;fail;10792;65;2078;3987;2;5706
966;157;3242;96;8;147;123;2131
967;fail;72;8899;2369;25;fail;4551
968;20;40181;22;7218;29;8983;4674
969;2621;9489;36;4815;66;148;73
970;8187;5356;1529;1986;10045;2955;1164
971;1;1016;86;5808;100;1014;4260
972;125;4309;4202;56;2725;3945;12
973;1295;6914;1120;14254;1275;627;4755
974;145;21715;3276;2030;8925;64;4636
975;fail;9316;33;1439;204;2976;24
976;3314;2;766;5920;2357;85;4519
977;74;12855;576;674;78;4031;72
978;39;58;1025;1924;10;2203;64
979;39;5065;5382;101;2492;88;35
980;1;42;3672;46;92;17;11
981;1274;1280;27;1974;126;1922;3539
982;24;146;1650;19;64;2568;82
983;11286;3909;91;2652;51;139;614
984;5065;125;3672;2527;5249;30;3129
985;3381;14;29;3849;25;1965;19
986;201;8195;1253;3658;47;4002;32
987;90;12286;3489;732;1116;3567;60
988;fail;190;79;3767;35;8177;20
989;3371;6917;19;9206;157;4;18
990;30;1772;37;30;344;3510;38
991;956;15218;40;3089;4;35;60
992;305;168;1346;4551;73;620;351
993;7399;12260;4938;904;99;100;43
994;112;2966;63;1283;1833;128;14
995;fail;2;62;10150;1;77;264
996;53;5;37;4977;347;99;86
997;fail;14389;1113;101;fail;6;99
998;3484;17853;1104;2793;42;27;945
999;72;5288;4785;4854;3167;83;14
1000;fail;9120;43;1088;1650;3291;2
1001;7102;2851;41;55;74;8737;985
1002;33;6063;139;3806;14;6390;543
1003;30;10;16;101;59;3353;9
1004;110;2079;456;17888;85;6638;185
1005;194;32;3149;3883;46;325;3557
1006;58;2907;77;7424;7761;78;139
1007;2948;7930;3453;5026;6;34;5080
1008;121;154;80;1724;21;2766;708
1009;6849;38477;2797;2143;73;134;154
1010;332;14697;5319;48;6980;4407;1953
1011;fail;3954;321;3445;3964;2722;72
1012;11;4807;56;2267;478;6659;19
1013;9;19344;109;16545;26;4388;3605
1014;185;1;2780;1609;110;3272;291
1015;84;22259;1046;9421;110;226;1833
1016;166;7537;237;454;2416;2723;1836
1017;121;34;2006;40;10358;1972;33
1018;86;13;74;5;97;4226;242
1019;fail;23012;47;9597;69;69;53
1020;9608;5;8;12;11663;62;2
1021;5392;59;3115;1371;164;3227;33
1022;77;12;0;3000;24;2319;77
1023;105;350;5;2482;18;fail;41
1024;92;22012;1435;2421;30;95;1674
1025;1;7873;183;4629;116;35;119
1026;66;15129;5;182;105;74;1
1027;95;1732;76;3985;3938;147;125
1028;fail;5078;104;884;42;1461;81
1029;198;647;89;4053;55;1478;23
1030;11701;82;786;3430;80;125;3612
1031;69;2874;5;1272;5105;19;53
1032;4;109;1768;6349;482;181;5773
1033;193;16090;32;13281;897;1896;52
1034;fail;2666;536;99;4081;948;14
1035;907;22;73;2297;85;111;759
1036;20;5189;1099;40;2899;84;110
1037;3840;1205;70;1667;2429;194;fail
1038;49;8663;552;1280;84;2101;6469
1039;86;17773;9310;49;6668;529;91
1040;102;6050;1474;5620;21;11540;49
1041;1731;92;2460;3421;103;291;1454
1042;fail;5303;3990;210;7688;64;8325
1043;91;16499;6382;347;105;9779;6301
1044;25;59;59;27;113;75;242
1045;139;6497;965;10169;2195;3840;691
1046;88;760;16;66;8991;6403;994
1047;8890;119;4116;66;4324;2349;106
1048;200;147;73;194;283;736;25
1049;3797;21190;167;5032;6744;120;3257
1050;173;100;112;4871;7401;8692;158
1051;66;4907;24;82;142;11115;32
1052;fail;3879;146;4307;340;417;7044
1053;150;3828;82;38147;14;7995;8
1054;109;361;53;537;31;57;2176
1055;74;3076;45;1504;11203;2143;24
1056;2744;11664;3975;1866;7468;3650;3043
1057;146;36846;1284;25099;7389;150;751
1058;11151;12773;2685;1586;47;99;109
1059;149;3491;128;4923;78;69;112
1060;fail;27513;46;8826;9823;202;1283
1061;6134;22309;16;2247;160;119;249
1062;111;116;129;4591;28;88;90
1063;151;177;4148;59;10294;fail;56
1064;128;5153;42;14255;1656;1028;831
1065;6643;3140;4065;4145;30;62;25
1066;18;4400;27;12610;2;7682;630
1067;92;4610;20;13400;11009;99;4380
1068;6063;3251;51;1793;2068;14;119
1069;3996;75;3138;6483;21;2;4718
1070;5;28;4;73;105;161;73
1071;200;532;94;615;157;3748;78
1072;133;6708;fail;1028;37;3719;104
1073;29;2353;1731;3028;665;3038;831
1074;128;15;2327;3513;79;21;4783
1075;354;2448;179;1895;114;2402;2624
1076;3;125;692;1514;134;55;5921
1077;521;7585;23;16893;731;6012;10
1078;137;4226;23;4035;1837;5;4709
1079;57;30021;84;14878;fail;48;111
1080;111;40;1849;532;76;4907;122
1081;18;152;17;681;3740;839;31
1082;23;4578;47;2004;240;8352;3034
1083;50;3834;5632;5482;84;97;111
1084;39;483;2102;1940;9441;24;63
1085;8598;4651;133;97;8441;56;35
1086;2930;44;1334;113;70;36;69
1087;2639;5217;101;3302;82;135;6965
1088;2401;21;71;4124;1043;4183;3537
1089;10157;21932;2211;4457;fail;33;64
1090;19;24372;2340;2471;1576;7987;1633
1091;185;27803;44;9457;8593;91;0
1092;97;87;16;94;1263;722;67
1093;25;20013;3400;1512;1587;607;30
1094;10858;17627;2200;1687;6195;10458;54
1095;fail;3442;4720;1160;4027;738;2003
1096;fail;5794;57;75;3800;14;401
1097;32;17267;40;4571;4354;13;48
1098;10672;4717;4030;7069;985;1;47
1099;117;70;5107;17;117;3179;104
1100;2133;15341;658;69;77;129;99
1101;75;19709;2763;4025;24;565;1095
1102;3880;178;36;2360;904;30;30
1103;242;8984;56;1492;104;96;748
1104;70;3768;69;1224;179;772;834
1105;1165;192;312;3095;77;93;99
1106;fail;99;406;7900;369;1699;31
1107;fail;20932;5337;16;4777;38;1069
1108;254;4772;5887;4402;4743;4420;998
1109;190;10395;50;1594;2257;34;48
1110;169;362;19;6057;9712;132;36
1111;4;69;2;2563;19;7495;702
1112;116;10003;2565;2768;fail;5195;95
1113;71;11348;26;101;8532;2798;413
1114;3375;231;51;7510;10027;2139;780
1115;5139;9828;142;3293;23;7672;139
1116;3934;2948;34;2339;3120;4915;61
1117;1729;4;332;10476;562;89;6013
1118;2437;4896;12;646;17;17;73
1119;788;13499;2407;3411;10984;5737;9262
1120;fail;5494;4679;2819;27;34;1386
1121;31;2646;190;952;20;74;4024
1122;101;16351;82;1121;10587;254;7
1123;73;15203;265;139;8312;88;1031
1124;44;51;1762;20522;136;167;26
1125;10647;13052;6;24;37;10118;26
1126;20;20457;1025;143;3152;57;2016
1127;201;91;125;981;5105;729;15
1128;fail;5061;23;15;5417;30;5669
1129;fail;30;55;9099;92;3;53
1130;45;30;1360;5;2533;131;1639
1131;54;560;2157;2619;6584;58;143
1132;9244;13;51;30;57;3557;25
1133;157;6828;3890;14786;5;27;2970
1134;44;1930;9;993;3393;166;32
1135;195;97;3956;65;164;1974;7460
1136;120;63;104;1527;3;7;64
1137;234;105;33;5138;4164;5145;161
1138;29;2569;19;42;6663;132;86
1139;85;7039;2150;42;154;42;36
1140;25;3639;640;6662;6789;4304;3014
1141;8999;663;365;129;2945;100;2305
1142;10732;3654;36;6592;5983;32;5196
1143;1112;3104;3454;3917;14;fail;7
1144;2;156;4658;2690;9845;1090;27
1145;4330;1658;2460;3076;5809;111;11
1146;78;18512;2;33;71;2439;156
1147;2704;1678;2438;3389;2352;51;771
1148;fail;21001;30;2310;5177;26;33
1149;7987;1;2056;3480;120;93;3838
1150;70;4304;1367;2770;180;98;105
1151;4103;485;59;537;4629;24;1920
1152;4168;42;6753;10308;2562;30;3167
1153;2456;20716;3913;5622;5184;880;16
1154;217;10454;3980;2516;8816;19;2761
1155;1279;9621;65;11452;5608;5015;411
1156;5256;75;809;70;5273;23;97
1157;17;685;21;587;80;1948;5592
1158;10651;511;4643;12;69;3457;4141
1159;201;9105;19;3117;83;4152;2563
1160;122;834;46;272;3815;19;3260
1161;7572;17265;32;6239;127;5018;36
1162;103;150;32;5214;10934;17;54
1163;9663;14607;8;20;1173;1987;5
1164;fail;24984;31;18;14;5860;10216
1165;29;4745;1234;1209;8085;6591;683
1166;7574;11571;2117;3122;11;877;108
1167;644;15761;27;3242;61;4068;156
1168;11;2026;8263;4983;10326;4004;6608
1169;382;11024;18;3012;59;736;4
1170;114;19706;23;55;7425;19;5982
1171;31;3757;4533;41;219;47;2006
1172;11465;14;913;1373;3923;fail;118
1173;1254;13;93;6732;36;6534;1144
1174;52;1998;1624;14382;267;67;70
1175;45;790;51;6553;2080;2889;80
1176;9;188;44;15;6260;74;125
1177;7;0;4365;2245;69;12221;115
1178;4607;6670;85;4;9835;126;25
1179;2869;763;41;893;10443;83;8401
1180;fail;27205;1509;18684;10072;6;536
1181;fail;2317;25;11436;2;1410;9141
1182;65;46;99;640;1541;21;4050
1183;fail;4540;1261;166;91;20;13
1184;1532;9026;477;69;28;188;114
1185;34;1977;4626;118;1893;13;2656
1186;64;72;83;7633;22;4802;367
1187;141;105;1403;4586;4438;3340;13
1188;1625;4851;2233;8254;5222;574;fail
1189;394;2227;16;1514;99;9071;64
1190;232;2143;72;16530;83;179;2257
1191;30;1835;996;5971;fail;146;2891
1192;1656;10253;1193;14261;fail;3551;7987
1193;fail;4088;3115;2407;73;6047;4373
1194;56;1592;68;1439;3130;4970;26
1195;109;4400;3278;1823;1567;3486;9143
1196;35;1315;2580;1566;951;3950;186
1197;92;3896;2417;4106;7968;239;28
1198;28;709;32;86;80;1628;92
1199;1555;fail;2902;16333;37;150;4511
1200;17;8010;1928;7787;1741;16;2791
1201;161;fail;3279;36;126;1013;5092
1202;224;29;3115;180;15;101;48
1203;59;85;80;3653;6308;42;7
1204;41;1606;3;8971;5687;3406;1131
1205;9518;9217;5952;7640;7682;53;18
1206;8534;18902;120;3825;9736;40;93
1207;71;3311;69;79;fail;2380;52
1208;3892;109;1460;4322;fail;2818;6830
1209;68;113;26;13879;83;fail;33
1210;35;73;224;83;386;2730;2795
1211;fail;1889;2556;2299;6092;18;23
1212;fail;491;1198;1997;4849;2756;20
1213;4884;2276;39;5871;3506;3674;1312
1214;5350;16651;2700;14795;5916;85;4998
1215;26;13;92;19633;97;2954;7783
1216;13;155;2816;6041;46;115;37
1217;fail;5959;3206;3005;370;1742;29
1218;1372;20004;2934;13053;76;52;1
1219;30;77;23;33;4831;1307;7
1220;fail;11740;26;44;9627;3268;2120
1221;951;28217;64;1148;4988;83;91
1222;339;8622;36;59;16;51;80
1223;2;29077;5616;1448;149;239;4245
1224;4440;4298;16;19;13;fail;91
1225;3943;14089;118;1428;56;12;4167
1226;101;118;2701;4467;0;9814;1362
1227;103;52;2879;11476;4044;121;667
1228;10474;1317;69;1;2184;931;6997
1229;139;7078;131;98;0;72;3177
1230;3732;592;67;22690;15;1767;1338
1231;131;4627;4267;1582;5014;33;30
1232;42;6976;72;2983;182;144;43
1233;189;62;107;48;4402;10678;13
1234;2177;34333;21;78;9;9;84
1235;134;10327;67;718;89;11;4
1236;3764;150;43;7712;56;1893;429
1237;fail;4075;278;1866;78;2738;100
1238;110;2944;1275;339;1236;53;1408
1239;5811;32;2556;2220;9410;20;2411
1240;75;7711;1775;9514;128;60;30
1241;677;3753;2954;332;779;64;42
1242;65;8267;22;20;3921;9516;42
1243;28;922;91;41;88;72;9
1244;1617;17030;5221;5881;85;44;619
1245;16;5452;3334;63;297;3267;778
1246;133;13663;49;13300;fail;4890;551
1247;87;11442;3990;4889;453;42;70
1248;15;7927;fail;14655;513;52;3207
1249;fail;60;2485;5747;182;121;6571
1250;29;4531;636;10587;10778;5508;42
1251;3634;141;38;2808;2213;7415;4884
1252;194;31;9;235;81;10126;7451
1253;1451;7260;256;9875;5094;1715;1385
1254;1300;5260;2134;17;7297;128;118
1255;32;9197;1101;26;3685;4485;18
1256;992;8805;2754;3629;9974;3698;6117
1257;179;2660;6;52;83;9206;35
1258;12;12105;7263;15575;132;97;3719
1259;63;367;14;8750;2057;33;894
1260;8;67;55;7;fail;165;30
1261;fail;4544;286;1981;173;36;136
1262;2856;12949;3285;6067;102;3632;5519
1263;36;29;858;1141;126;49;7874
1264;135;345;123;117;5601;172;160
1265;67;7588;4971;1631;8734;fail;114
1266;5580;3401;1141;90;4022;2350;2104
1267;38;1927;2798;106;4126;3057;60
1268;676;814;56;9727;113;23;6487
1269;79;18880;85;3038;31;49;32
1270;3887;7246;1860;2872;170;8000;4302
1271;84;883;12;12533;563;67;118
1272;8;1629;30;118;fail;4681;6
1273;3101;17960;1552;621;9719;5487;105
1274;4455;1601;34;89;875;1796;14
1275;813;10955;5041;5500;5843;4561;53
1276;17;135;5804;31;6862;2982;968
1277;65;5789;84;16286;62;1095;37
1278;122;104;1850;9844;106;9164;131
1279;9325;303;2881;3384;833;2363;541
1280;fail;174;4245;2662;161;4377;6305
1281;72;1628;2208;8336;50;73;4539
1282;2400;2157;67;1152;245;566;1341
1283;14;5669;2078;10739;90;398;459
1284;20;66;2392;1173;148;1307;19
1285;1844;3111;101;48;47;4483;628
1286;3817;31243;6572;2608;20;13;41
1287;37;17640;2945;502;36;1178;99
1288;108;8276;703;13162;104;3930;1930
1289;2401;2177;3567;17540;fail;74;82
1290;2856;4341;48;5;4593;1006;172
1291;20;8297;336;1317;6611;60;58
1292;151;40535;908;7540;124;3514;4787
1293;30;31594;3317;3891;1896;2850;7011
1294;10;2129;61;2558;993;36;3821
1295;3630;25;7504;1303;1665;113;72
1296;119;5999;6474;1483;1575;169;4088
1297;8709;4161;3047;10722;1610;31;32
1298;1693;29254;1910;1209;60;106;1068
1299;30;5;1;41;1366;1256;5471
1300;8;177;2446;78;80;33;58
1301;54;2459;1389;2176;421;1036;26
1302;100;217;1190;2408;112;101;73
1303;9289;9616;28;6;12592;187;3220
1304;493;1229;68;637;129;2133;1927
1305;8294;23758;6844;134;75;174;52
1306;235;4591;1894;597;1597;24;2268
1307;213;2736;3871;10646;171;29;5244
1308;9487;7439;1777;4503;208;122;8
1309;3344;9381;6;34;4041;26;1259
1310;7566;7905;273;219;89;23;91
1311;4603;6945;115;1109;75;2877;89
1312;192;2042;836;429;32;55;1313
1313;2688;6334;6827;7422;60;65;169
1314;1260;72;7060;97;39;887;5587
1315;37;174;7835;2989;122;8117;150
1316;94;146;95;603;84;92;4026
1317;3817;6649;2770;28;138;6977;10471
1318;80;21747;77;1235;1100;9386;92
1319;8170;6210;57;16158;7675;3862;2163
1320;108;7863;42;79;70;2379;76
1321;66;5879;5170;434;565;2290;7656
1322;37;36;6756;1054;162;71;3358
1323;15;0;2888;3083;5190;1621;3250
1324;2195;21063;5147;2016;38;23;1138
1325;fail;7071;209;821;1689;118;10707
1326;75;88;98;1020;15;95;3325
1327;6790;10251;7614;3610;100;219;58
1328;30;7527;169;6096;60;4122;65
1329;7010;28616;36;2740;48;4824;46
1330;8795;7402;4980;159;54;10798;4522
1331;7126;10246;2535;8655;32;110;13
1332;25;5730;2507;3121;9906;180;2218
1333;6819;8795;82;1400;45;3867;19
1334;116;694;75;89;1384;26;473
1335;8856;3242;1138;7731;57;4425;43
1336;2350;28;3488;7934;25;4177;4179
1337;120;16678;6109;25;100;3419;825
1338;35;14601;1528;5360;15;59;2870
1339;163;21876;15;2540;156;2685;672
1340;196;2379;11;14588;51;3193;184
1341;160;5210;736;542;1718;5979;1102
