;RLS;EA;pmut3.25
3021;101562;229042;116246
3022;89394;238229;129129
3023;104149;277691;145387
3024;94630;205866;153697
3025;84515;254529;138901
3026;73147;207617;178910
3027;95867;247417;133810
3028;89186;237225;134329
3029;116571;287831;141118
3030;94598;314685;126412
3031;79780;210748;169021
3032;82586;312699;128815
3033;98640;196771;148024
3034;114584;205163;142859
3035;89347;203584;123832
3036;96730;229258;123302
3037;76733;240169;160040
3038;89782;235167;144726
3039;90585;228082;124316
3040;97709;214143;135068
3041;89836;259275;125327
3042;76348;250102;133749
3043;102215;232004;196307
3044;92583;216088;120739
3045;93763;238909;184666
3046;98888;252819;142066
3047;84788;216717;166164
3048;82387;213635;120418
3049;83534;210400;123980
3050;88049;196680;148462
3051;101463;258948;140640
3052;77351;274083;124827
3053;93056;183979;134529
3054;104876;256696;166455
3055;88469;199112;143503
3056;85074;227122;152693
3057;99729;202071;148203
3058;73233;247299;178794
3059;119378;204819;129456
3060;84831;261889;138041
3061;83339;245930;129596
3062;102515;226799;144201
3063;102815;253144;124881
3064;81730;227781;125285
3065;88780;188722;118436
3066;88143;241082;186856
3067;90149;325051;121179
3068;85459;234644;168942
3069;97557;252312;165887
3070;83397;221938;141109
3071;93905;189081;151705
3072;102196;209077;173327
3073;80298;205273;140621
3074;133833;275243;187275
3075;98099;224707;144437
3076;79170;206763;105831
3077;85953;199121;158830
3078;90953;230488;142954
3079;84556;214898;164886
3080;97248;233094;154118
3081;76974;196714;140578
3082;89615;227809;154198
3083;109111;275108;121521
3084;105650;204828;149226
3085;92293;247867;131062
3086;91634;233480;146463
3087;74769;217821;117999
3088;95428;271965;130279
3089;105168;262891;111848
3090;82074;273900;145195
3091;90094;200999;130421
3092;88648;199203;126940
3093;93954;234707;140151
3094;108201;272856;143862
3095;79283;247718;175670
3096;106765;249105;118925
3097;103216;176658;151640
3098;89614;270514;165569
3099;84263;332000;144864
3100;93058;270683;121254
3101;69431;253987;112228
3102;111826;247239;149903
3103;87783;205097;119503
3104;79191;250276;140168
3105;87984;185750;131861
3106;94609;246757;124431
3107;86944;194297;120910
3108;101114;217003;127549
3109;86954;211964;149578
3110;77534;217340;125416
3111;87166;190154;126424
3112;92436;207227;183575
3113;95697;198950;135867
3114;80560;198944;128380
3115;75901;231032;144743
3116;99156;216305;127861
3117;106271;214399;188551
3118;90901;198719;192744
3119;84113;203999;141666
3120;79511;221422;148644
3121;123780;235632;139212
3122;92407;311161;159008
3123;92815;463776;116193
3124;77356;236681;179194
3125;78704;182388;121881
3126;105677;181479;121760
3127;101144;186101;134454
3128;85183;306477;125605
3129;99241;267701;132580
3130;84535;234126;126314
3131;83247;280408;144371
3132;76094;246159;177289
3133;86894;259529;131128
3134;76111;182186;152934
3135;74613;265139;142828
3136;82879;200784;162633
3137;72912;209665;137424
3138;90107;259896;143210
3139;82105;228467;136509
3140;100900;254418;126446
3141;84579;197763;144006
3142;104432;205685;143128
3143;83648;275879;161499
3144;95958;176770;155284
3145;99899;232334;168258
3146;95323;276414;130825
3147;88496;219916;126237
3148;84403;200396;156008
3149;89519;231577;147220
3150;97754;227182;134302
3151;91123;197400;122949
3152;77138;204185;139993
3153;92502;210208;125794
3154;90378;234142;123031
3155;92794;265179;118869
3156;86702;180405;119378
3157;78363;209987;108754
3158;82484;277683;124179
3159;87094;199757;197809
3160;93979;270253;171607
3161;80002;213126;141700
3162;74500;219770;143248
3163;122408;237698;145265
3164;81762;202903;119956
3165;78465;217145;141865
3166;135001;217533;145269
3167;81732;231187;167835
3168;77014;293136;162741
3169;70187;275144;133326
3170;80255;238032;113968
3171;105611;221233;127325
3172;116931;207188;114485
3173;98729;209703;134199
3174;121257;241659;118307
3175;81484;251626;133265
3176;96822;281711;144841
3177;94170;203128;121684
3178;80361;195490;124222
3179;94301;224253;153148
3180;80473;227326;148205
3181;94910;225191;161155
3182;128094;207116;118705
3183;96591;262090;131883
3184;122822;200327;197946
3185;92439;264013;129456
3186;97308;204473;162401
3187;109039;202368;160138
3188;96672;221869;114267
3189;81427;319856;135637
3190;81226;191336;125500
3191;108008;173241;125382
3192;75696;200549;134313
3193;79301;265342;146790
3194;101040;195248;132301
3195;93136;217554;170395
3196;103370;257818;144920
3197;89762;227664;132460
3198;106316;254132;125964
3199;92532;217668;129174
3200;96303;260999;126869
3201;103663;285301;126140
3202;90228;283393;118803
3203;101572;219196;146514
3204;95570;251019;192109
3205;93563;258644;201568
3206;86188;254718;129648
3207;74931;249218;148291
3208;97707;271934;157914
3209;99470;222287;138866
3210;75916;182929;121931
3211;87499;237805;138701
3212;80207;221310;144546
3213;74464;201194;144306
3214;101150;332849;140830
3215;81492;230918;149712
3216;91314;190216;138657
3217;90844;290664;123486
3218;77299;187814;136630
3219;96327;226527;126520
3220;102834;227873;150417
3221;78739;255646;120687
3222;82123;198140;152760
3223;98004;211410;122520
3224;98987;195183;139358
3225;105261;329936;193161
3226;105242;323669;159935
3227;108353;190080;148326
3228;79282;207558;125220
3229;79199;315203;186203
3230;96975;225506;238840
3231;84862;269002;111769
3232;83471;206965;174123
3233;102342;188034;136305
3234;107806;233576;117215
3235;87402;238019;161520
3236;96683;195935;157313
3237;91107;223540;149799
3238;98009;202782;174973
3239;90232;228115;187526
3240;92879;406383;118467
3241;93593;219896;129019
3242;90400;221218;117927
3243;88203;280346;121136
3244;77123;238799;128586
3245;82005;213242;119467
3246;97957;226054;107622
3247;94970;271839;174170
3248;78866;218902;175735
3249;87153;193391;168102
3250;88176;214336;137331
3251;78776;265844;163800
3252;103809;175005;179607
3253;100533;232674;134028
3254;131966;245932;121406
3255;103728;190413;126968
3256;77868;195876;128252
3257;79564;203961;115297
3258;99805;195536;177692
3259;92951;308063;129511
3260;85902;240295;148340
3261;89551;224645;162704
3262;90551;244518;116465
3263;77039;228806;143824
3264;99082;259409;165896
3265;76627;211382;149294
3266;86534;180024;196726
3267;83904;210449;168460
3268;74196;234115;172739
3269;107809;224397;116418
3270;87157;219071;167040
3271;88225;251470;133927
3272;80555;274027;111857
3273;83943;191609;149997
3274;87981;251240;165000
3275;68960;224001;119936
3276;82312;259392;127390
3277;75291;293910;158509
3278;95405;223012;149290
3279;74535;198293;144598
3280;80539;182681;157603
3281;113673;223987;187944
3282;85482;196034;141412
3283;103271;212641;122101
3284;83521;201694;152889
3285;91544;230664;176804
3286;74168;182784;148973
3287;92015;251431;131927
3288;73975;220939;154796
3289;94246;199540;127461
3290;119081;209984;143412
3291;99445;212751;134551
3292;84093;217461;135217
3293;70236;204832;153094
3294;98774;244937;167404
3295;99472;187355;191424
3296;90157;194721;130343
3297;93031;205503;122672
3298;107979;233940;129557
3299;76414;199211;141643
3300;89231;266897;121057
3301;102639;229366;132745
3302;107792;208593;146509
3303;82005;247510;128320
3304;108531;204421;145845
3305;87787;259184;146402
3306;90233;210792;116589
3307;90313;274990;147403
3308;81031;308756;165789
3309;78816;181373;144030
3310;88445;186669;122611
3311;80342;268048;116255
3312;82239;267169;119032
3313;87446;191529;220275
3314;79762;224911;129483
3315;80421;202197;136835
3316;90543;255914;137354
3317;98978;218664;174010
3318;105134;230155;143773
3319;90423;247558;198616
3320;106908;250877;135751
3321;80426;235441;129311
3322;103785;315048;133570
3323;92152;194632;141970
3324;106661;259917;136490
3325;90374;238768;133190
3326;91556;216968;115102
3327;72662;258448;125578
3328;78759;242739;123521
3329;99835;211778;167150
3330;97558;257229;183250
3331;81735;197426;141729
3332;123208;190975;125669
3333;90443;255016;131333
3334;102052;219931;145966
3335;88554;199847;161704
3336;90855;210657;139004
3337;72883;298280;127342
3338;86995;203118;161185
3339;94799;270700;136373
3340;94134;198295;136947
3341;80749;243283;120133
3342;89542;218431;127602
3343;74329;218600;143976
3344;102679;234055;194677
3345;103398;243605;145360
3346;88406;221790;135646
3347;87103;258885;181159
3348;85799;215442;114813
3349;91982;228697;126519
3350;87385;231256;162134
3351;102696;188349;146618
3352;85635;201138;212011
3353;83487;212323;129408
3354;84326;205927;148836
3355;76105;259486;151950
3356;79708;218868;165645
3357;109322;193198;159797
3358;92122;207330;139244
3359;88313;223505;122031
3360;72921;231850;132711
3361;92880;173718;139271
3362;81583;208261;109848
3363;92818;216519;162060
3364;76128;234882;175688
3365;79164;232630;113882
3366;83230;210437;166364
3367;102401;188572;131549
3368;73797;313036;149619
3369;81221;184840;109997
3370;84140;202049;124943
3371;118014;207333;148777
3372;78122;229654;129172
3373;89000;204672;127365
3374;103874;255487;170956
3375;96550;184797;150368
3376;81089;262414;174050
3377;79019;258938;151146
3378;107086;180239;119790
3379;83826;191470;151039
3380;87438;210795;143514
3381;97281;236628;168037
3382;83516;218156;122502
3383;85965;216174;107622
3384;90417;237185;164947
3385;75281;276860;132477
3386;94724;267571;175838
3387;80510;189524;126332
3388;96285;247875;124267
3389;118843;241544;179125
3390;110853;254644;134369
3391;109751;235859;154698
3392;90494;230539;149229
3393;104960;269591;204886
3394;106453;269515;118426
3395;94627;325337;136144
3396;80327;202077;144904
3397;115990;229013;135495
3398;89495;210608;143275
3399;92215;221224;128250
3400;83879;202104;143098
3401;81849;218703;105739
3402;101825;226641;207113
3403;81959;220553;129466
3404;90003;208253;136094
3405;110349;269532;108132
3406;123247;232093;202445
3407;85179;184226;174469
3408;88771;235958;152595
3409;71344;238397;143471
3410;72916;211476;184310
3411;83870;308579;154201
3412;102388;244764;140138
3413;82952;212251;174678
3414;91516;215422;128268
3415;128919;233170;159637
3416;79299;195650;151095
3417;92944;201032;162681
3418;112585;245053;140702
3419;84379;287414;136172
3420;86062;228118;140228
3421;79624;211283;144366
3422;107248;273738;137680
3423;95955;207694;130782
3424;84801;286517;154900
3425;94187;228239;125602
3426;78690;314129;132388
3427;111697;238730;115447
3428;74974;214138;173771
3429;112181;246073;154392
3430;99690;210479;106858
3431;79374;280370;113702
3432;86238;208718;166303
3433;89212;230767;128903
3434;82684;326617;126890
3435;97766;215099;139383
3436;84035;232365;152804
3437;73914;241650;141618
3438;95216;189449;127043
3439;83401;229558;152140
3440;87423;227368;165060
3441;112673;235686;115008
3442;82675;236546;132972
3443;92746;182526;141321
3444;76364;271645;135473
3445;105851;226340;126447
3446;103983;257499;128920
3447;75632;188822;135052
3448;77459;225608;146408
3449;102250;194035;157501
3450;92389;244641;169430
3451;90210;240158;139997
3452;125902;187704;141689
3453;99211;238466;123521
3454;100366;216181;140191
3455;77078;242257;115743
3456;82798;221982;171145
3457;98318;241656;105532
3458;110314;202795;138709
3459;80196;299644;163678
3460;78126;248327;179621
3461;82818;213440;170173
3462;97923;237432;160707
3463;105723;240109;131626
3464;98785;285551;163975
3465;93996;272183;139009
3466;75403;202384;138453
3467;97123;281525;170893
3468;96409;259944;117694
3469;82453;233160;130890
3470;92882;196925;155729
3471;107515;215467;135399
3472;85740;235150;113767
3473;110154;247829;124806
3474;86322;193640;126932
3475;93956;240197;124913
3476;92558;243872;132284
3477;87737;256545;239877
3478;88296;239154;201079
3479;83132;269148;127633
3480;94781;225259;128875
3481;92627;241828;127486
3482;88025;214051;142124
3483;83304;229209;145281
3484;95128;206822;121413
3485;89549;198004;138315
3486;89085;260838;119961
3487;92603;259778;150198
3488;72114;220695;130045
3489;96581;217762;160807
3490;82716;200545;152345
3491;71679;224252;124079
3492;82589;218417;182374
3493;80533;178074;138275
3494;92363;204403;152726
3495;88012;251186;149959
3496;95529;223691;124811
3497;80900;256587;121719
3498;107075;270685;165122
3499;108125;174375;169223
3500;83603;226607;171568
3501;87078;234878;141484
3502;78143;183578;133877
3503;84641;203325;120374
3504;108460;202246;138640
3505;86557;229240;132143
3506;85193;264620;164435
3507;80040;257773;136015
3508;89376;212723;167574
3509;89706;233506;110660
3510;97206;370144;126698
3511;86338;191319;138335
3512;103158;248258;124587
3513;101805;269126;153119
3514;77967;221637;120766
3515;102921;213737;150406
3516;86937;223934;148611
3517;87040;208991;165106
3518;82783;190023;141579
3519;91718;367392;139601
3520;81148;207443;148988
3521;97380;199407;126149
3522;103362;246070;129914
3523;85657;207763;148053
3524;104196;292506;147841
3525;82622;194383;131501
3526;108991;209600;134116
3527;71692;227538;118147
3528;83212;273218;147540
3529;124177;186732;169351
3530;88830;218708;220344
3531;77572;211285;174444
3532;93225;200940;128912
3533;90510;221096;215102
3534;93780;236187;134050
3535;73434;203754;117268
3536;106849;266572;129577
3537;83963;236510;141167
3538;75376;208406;183158
3539;99570;204459;144095
3540;81246;198601;140818
3541;76043;232032;111330
3542;86413;219781;142208
3543;89314;209115;172379
3544;84592;194080;167908
3545;109972;293301;132098
3546;77671;230066;127493
3547;98131;196715;140876
3548;75200;219217;126966
3549;97900;210326;156514
3550;88241;278261;147999
3551;86666;231428;147329
3552;79637;211950;146641
3553;87875;254626;170064
3554;111679;244358;129609
3555;92365;218670;127308
3556;98039;199471;136748
3557;90336;178182;132308
3558;80227;197879;143201
3559;93356;232847;114141
3560;86961;277190;135475
3561;79025;252333;141781
3562;71502;212068;110080
3563;104811;245551;139063
3564;108847;232092;157813
3565;89708;230134;122416
3566;71370;197092;181374
3567;107082;204885;205544
3568;95338;259823;138370
3569;90269;226535;151661
3570;116905;261991;121966
3571;84323;190224;137999
3572;97676;196633;127697
3573;95415;301433;215032
3574;106113;265168;184265
3575;85268;193945;127690
3576;77660;216282;105460
3577;104509;229362;132531
3578;102418;196985;123909
3579;81897;272313;136678
3580;93661;226790;144115
3581;84783;215400;154498
3582;138876;240659;198033
3583;110846;318946;141102
3584;109781;245051;138252
3585;90106;201050;158871
3586;77976;204026;144313
3587;94488;293863;173228
3588;105136;197632;170382
3589;87051;301041;112341
3590;95594;193601;124098
3591;71585;258815;117145
3592;93794;247980;122837
3593;91513;215269;154476
3594;93824;236372;174834
3595;84700;220580;131307
3596;100422;181360;116591
3597;81901;216700;117978
3598;98234;286300;127085
3599;91253;250689;132386
3600;73177;224305;151329
3601;98711;218018;127658
3602;75714;227424;142176
3603;84613;348829;136248
3604;81497;231572;148266
3605;98818;203894;146177
3606;104722;214919;148994
3607;101504;255891;127761
3608;101829;245913;137230
3609;74371;310177;140503
3610;109061;281533;127927
3611;86786;341468;133770
3612;104109;191763;131234
3613;91488;201723;117163
3614;87297;239538;170693
3615;86290;226628;145378
3616;94615;232605;128004
3617;74388;205691;127135
3618;70810;202934;129771
3619;80397;223814;135289
3620;98334;225065;133458
3621;84868;206694;203694
3622;91427;277241;216687
3623;84895;240123;163668
3624;85355;258261;115334
3625;89530;225898;174629
3626;102481;274636;124955
3627;112131;227841;157295
3628;88839;320799;131670
3629;97812;267367;148483
3630;106869;206628;154835
3631;73956;235117;148719
3632;95928;200304;161959
3633;92345;225646;131819
3634;89171;206667;134789
3635;82796;212114;164866
3636;73164;243441;155456
3637;73972;215214;152782
3638;78128;242578;145461
3639;106038;247780;113056
3640;94356;222980;176637
3641;76512;221495;152723
3642;82971;250939;148225
