;EA;EA2;EA3;EA4;EA5;EA10
7468;219906;262255;530047;726506;fail;fail
7469;211087;300801;542163;919295;fail;fail
7470;234074;337629;530552;877262;fail;fail
7471;276050;355043;484458;869727;fail;fail
7472;278972;307045;498619;fail;fail;fail
7473;325676;295424;473416;882293;fail;fail
7474;258931;284227;356870;910120;fail;fail
7475;257359;249736;427880;fail;fail;fail
7476;216949;279878;469939;fail;fail;fail
7477;242365;357328;438324;791258;fail;fail
7478;304450;330124;521407;819011;fail;fail
7479;203907;320815;472943;fail;fail;fail
7480;240658;261775;438628;741373;fail;fail
7481;298482;320923;560844;fail;fail;fail
7482;191744;266376;619797;877434;fail;fail
7483;217554;307197;405874;fail;fail;fail
7484;205887;274966;387026;744656;fail;fail
7485;191131;247285;595774;636251;fail;fail
7486;253398;288642;606140;805218;fail;fail
7487;287193;211690;393709;884736;fail;fail
7488;194250;381520;436940;773510;fail;fail
7489;275089;208202;473765;fail;fail;fail
7490;235426;252562;470007;fail;fail;fail
7491;226868;291243;555300;838585;fail;fail
7492;216651;447849;374670;fail;fail;fail
7493;335470;268369;449885;fail;fail;fail
7494;242466;280558;393617;fail;fail;fail
7495;195173;251666;456159;fail;fail;fail
7496;170726;289416;458040;fail;fail;fail
7497;269076;287149;900790;fail;fail;fail
7498;262868;312322;433679;fail;fail;fail
7499;208477;263308;500713;830997;fail;fail
7500;193787;298217;561757;866639;fail;fail
7501;222710;208997;499872;905003;fail;fail
7502;274747;311283;390605;810990;fail;fail
7503;302764;219241;522362;fail;fail;fail
7504;359540;264436;380046;734628;fail;fail
7505;198286;261570;440808;828707;fail;fail
7506;293780;307570;430347;fail;fail;fail
7507;187367;290176;816554;829410;fail;fail
7508;186112;232612;463733;884074;fail;fail
7509;218296;408885;409359;880432;fail;fail
7510;215627;288248;518150;fail;fail;fail
7511;210966;273610;410458;fail;fail;fail
7512;276534;336890;410630;722100;fail;fail
7513;279763;213297;561157;763076;fail;fail
7514;232394;242174;669678;867776;fail;fail
7515;194183;227159;541609;692003;fail;fail
7516;187207;303138;535146;fail;fail;fail
7517;229372;321078;504227;791195;fail;fail
7518;281835;233486;692643;866787;fail;fail
7519;215962;248689;483091;fail;fail;fail
7520;268624;254902;414195;fail;fail;fail
7521;212456;292896;611547;fail;fail;fail
7522;224023;327803;457575;837807;fail;fail
7523;242349;317889;527316;fail;fail;fail
7524;189811;279476;443858;840628;fail;fail
7525;261168;290164;412354;712390;fail;fail
7526;220448;302342;623511;833337;fail;fail
7527;175886;297535;415187;fail;fail;fail
7528;207812;247112;589364;fail;fail;fail
7529;276147;295212;446337;776794;fail;fail
7530;259592;314678;424986;fail;fail;fail
7531;220405;310946;639975;802855;fail;fail
7532;204925;284961;447632;fail;fail;fail
7533;225080;357304;429362;fail;fail;fail
7534;259780;213059;497895;fail;fail;fail
7535;163117;275943;470903;fail;fail;fail
7536;234538;416239;609082;fail;fail;fail
7537;197385;226011;811960;755587;fail;fail
7538;257830;240624;413214;fail;fail;fail
7539;214014;233191;594343;880135;fail;fail
7540;220377;237764;470719;fail;fail;fail
7541;195025;314637;557038;798724;fail;fail
7542;246891;302764;425385;827187;fail;fail
7543;206489;299563;548266;fail;fail;fail
7544;209191;222449;482843;fail;fail;fail
7545;242735;240051;464895;fail;fail;fail
7546;193058;247158;378134;900534;fail;fail
7547;229064;249365;526560;fail;fail;fail
7548;207526;307740;742002;731480;fail;fail
7549;180242;273306;461120;860208;fail;fail
7550;268541;256763;429338;890287;fail;fail
7551;239089;389105;470122;793693;fail;fail
7552;258795;265859;474778;863259;fail;fail
7553;250732;260834;455987;893583;fail;fail
7554;223510;263330;340584;fail;fail;fail
7555;294627;247580;434283;853647;fail;fail
7556;267278;258840;624201;fail;fail;fail
7557;186123;356369;399560;784634;fail;fail
7558;234127;317808;503106;902566;fail;fail
7559;259357;319655;510891;815541;fail;fail
7560;207811;307162;435514;770599;fail;fail
7561;256338;276679;466146;659562;fail;fail
7562;257955;287548;532176;628073;fail;fail
7563;242604;306847;633730;fail;fail;fail
7564;258498;302234;506942;828574;fail;fail
7565;250021;247914;438242;fail;fail;fail
7566;227238;210045;421974;fail;fail;fail
7567;184442;223974;493320;840641;fail;fail
7568;198580;297217;644372;fail;fail;fail
7569;287008;280571;391729;898570;fail;fail
7570;248813;268179;438685;fail;fail;fail
7571;268872;292484;411860;fail;fail;fail
7572;303224;352461;429382;fail;fail;fail
7573;216234;271836;613324;692691;fail;fail
7574;186200;269954;411230;721376;fail;fail
7575;191573;253598;426549;879751;fail;fail
7576;204876;306689;432284;907202;fail;fail
7577;241415;297903;450617;fail;fail;fail
7578;221680;270374;496165;775204;fail;fail
7579;198868;448133;546073;fail;fail;fail
7580;262201;239669;479678;fail;fail;fail
7581;238414;302792;555866;868625;fail;fail
7582;222305;333960;451250;fail;fail;fail
7583;277203;391660;468877;fail;fail;fail
7584;274504;291723;531268;fail;fail;fail
7585;390400;360982;706440;796676;fail;fail
7586;192412;293700;397329;832615;fail;fail
7587;230575;316957;460603;fail;fail;fail
7588;226876;244957;480454;892494;fail;fail
7589;218039;230330;447946;778779;fail;fail
7590;188971;246645;476987;822279;fail;fail
7591;212847;295355;347620;918974;fail;fail
7592;261130;247673;629319;fail;fail;fail
7593;225795;292189;420429;897371;fail;fail
7594;223621;300843;455739;fail;fail;fail
7595;269586;319454;515416;827710;fail;fail
7596;211515;268653;479431;fail;fail;fail
7597;225824;200454;512471;783769;fail;fail
7598;208486;247926;620537;732283;fail;fail
7599;226702;345422;578716;fail;fail;fail
7600;226951;291120;512680;fail;fail;fail
7601;269558;291822;478291;768662;fail;fail
7602;202168;230312;418584;724962;fail;fail
7603;245007;380214;511667;fail;fail;fail
7604;213256;374128;478797;914345;fail;fail
7605;193121;286899;381368;867018;fail;fail
7606;181988;260693;444087;792023;fail;fail
7607;195648;263880;444056;fail;fail;fail
7608;276636;283035;480298;837945;fail;fail
7609;222658;308572;640301;fail;fail;fail
7610;193921;381769;523921;fail;fail;fail
7611;177238;212843;811985;fail;fail;fail
7612;228802;290125;634839;675543;fail;fail
7613;196576;310777;468103;653360;fail;fail
7614;211151;296980;503264;fail;fail;fail
7615;220166;290195;389877;707692;fail;fail
7616;213563;307848;512956;fail;fail;fail
7617;222284;310623;552802;fail;fail;fail
7618;265645;239614;399697;878575;fail;fail
7619;221055;280765;472569;728587;fail;fail
7620;249848;411353;432633;fail;fail;fail
7621;288995;262515;478409;828519;fail;fail
7622;210239;334378;562923;fail;fail;fail
7623;194706;237270;380665;841189;fail;fail
7624;201737;308519;559982;775869;fail;fail
7625;241693;273639;385766;831413;fail;fail
7626;223652;254615;536144;868013;fail;fail
7627;190610;334444;457170;765805;fail;fail
7628;212409;232460;516632;fail;fail;fail
7629;229379;244388;450617;770745;fail;fail
7630;224984;325535;460493;fail;fail;fail
7631;209342;303744;499252;fail;fail;fail
7632;283812;245918;436707;808078;fail;fail
7633;187130;366924;413027;841487;fail;fail
7634;333321;271401;457346;872068;fail;fail
7635;200501;235961;588790;fail;fail;fail
7636;217617;223967;413913;fail;fail;fail
7637;226739;257483;532933;fail;fail;fail
7638;362779;325095;396671;fail;fail;fail
7639;215342;248733;406757;fail;fail;fail
7640;211022;302984;421576;748754;fail;fail
7641;189673;297619;369439;837583;fail;fail
7642;190194;274479;445721;862927;fail;fail
7643;188290;390861;464803;fail;fail;fail
7644;277836;283582;570084;fail;fail;fail
7645;188071;342181;498779;fail;fail;fail
7646;247445;242596;496868;833541;fail;fail
7647;224627;365900;446050;fail;fail;fail
7648;345121;255886;525741;845213;fail;fail
7649;190362;404299;446115;852628;fail;fail
7650;207515;284177;705992;794653;fail;fail
7651;253517;380004;439619;fail;fail;fail
7652;316441;243835;435086;fail;fail;fail
7653;216738;258507;500686;fail;fail;fail
7654;274576;326140;586220;fail;fail;fail
7655;195370;347304;420404;fail;fail;fail
7656;229256;305562;539939;786066;fail;fail
7657;207820;302421;442389;fail;fail;fail
7658;208804;318975;483444;fail;fail;fail
7659;220075;287388;405663;fail;fail;fail
7660;224832;310921;522459;fail;fail;fail
7661;200033;291506;425418;789459;fail;fail
7662;184407;281172;460261;fail;fail;fail
7663;244430;252940;379953;889233;fail;fail
7664;284777;332390;376750;804406;fail;fail
7665;223781;215883;580704;795773;fail;fail
7666;247189;271420;457267;fail;fail;fail
7667;245222;221242;375554;866060;fail;fail
7668;230185;239425;537759;fail;fail;fail
7669;233250;334575;446746;fail;fail;fail
7670;247318;244764;462914;904997;fail;fail
7671;198658;300038;399091;784930;fail;fail
7672;274674;244372;527419;fail;fail;fail
7673;247417;231314;397898;fail;fail;fail
7674;209261;217771;449917;782716;fail;fail
7675;229656;272883;471706;793008;fail;fail
7676;231024;251078;656609;fail;fail;fail
7677;201053;259457;454706;fail;fail;fail
7678;390572;293094;544343;909341;fail;fail
7679;238205;287368;574138;fail;fail;fail
7680;244367;295638;490676;fail;fail;fail
7681;231957;242818;507583;fail;fail;fail
7682;289741;273235;441470;fail;fail;fail
7683;195581;286935;602145;fail;fail;fail
7684;225954;377499;535225;fail;fail;fail
7685;256111;348854;527471;fail;fail;fail
7686;207123;221407;414448;fail;fail;fail
7687;269864;261026;480448;fail;fail;fail
7688;220054;301530;570367;764796;fail;fail
7689;228284;269964;515399;694764;fail;fail
7690;250083;418862;508092;fail;fail;fail
7691;222905;253098;355713;fail;fail;fail
7692;230081;340873;577819;828868;fail;fail
7693;205154;280894;608840;897493;fail;fail
7694;277882;349712;433947;793868;fail;fail
7695;191057;258946;568570;817339;fail;fail
7696;226466;260759;430046;790618;fail;fail
7697;208114;267913;525038;fail;fail;fail
7698;286952;226386;475175;814554;fail;fail
7699;195383;312238;309400;838563;fail;fail
7700;311403;323038;544495;761651;fail;fail
7701;186413;306993;629035;fail;fail;fail
7702;262466;301708;442560;fail;fail;fail
7703;215577;245868;509873;fail;fail;fail
7704;251465;319217;505773;812944;fail;fail
7705;184274;329972;575328;784899;fail;fail
7706;239992;291996;465946;fail;fail;fail
7707;207884;224704;371489;841528;fail;fail
7708;304328;246860;515238;772434;fail;fail
7709;232490;245528;445760;fail;fail;fail
7710;237829;276684;504461;fail;fail;fail
7711;274518;259328;483203;fail;fail;fail
7712;177037;403464;396985;fail;fail;fail
7713;182946;263325;403955;840978;fail;fail
7714;180825;292978;442949;fail;fail;fail
7715;259762;306458;330187;693250;fail;fail
7716;285177;341965;601455;fail;fail;fail
7717;222805;259347;546417;831473;fail;fail
7718;267335;285353;421348;782990;fail;fail
7719;259858;293859;448851;796067;fail;fail
7720;255716;293171;538989;fail;fail;fail
7721;262744;376825;463680;909915;fail;fail
7722;280376;214102;375810;815556;fail;fail
7723;285361;284701;461104;887393;fail;fail
7724;270518;251393;474199;857383;fail;fail
7725;220414;273258;419538;fail;fail;fail
7726;213731;303163;445312;fail;fail;fail
7727;288845;320385;456723;fail;fail;fail
7728;192414;350268;510336;fail;fail;fail
7729;255474;294813;417230;791540;fail;fail
7730;285136;335776;558269;822917;fail;fail
7731;230064;253343;628367;fail;fail;fail
7732;236947;301236;452608;913802;fail;fail
7733;207007;318581;453857;fail;fail;fail
7734;249118;291838;392617;fail;fail;fail
7735;209963;251087;699499;809975;fail;fail
7736;196557;245660;403205;fail;fail;fail
7737;204825;309250;590602;734991;fail;fail
7738;210281;259393;488231;750689;fail;fail
7739;195998;243354;572651;868107;fail;fail
7740;244760;318732;422374;fail;fail;fail
7741;237503;260693;554499;855837;fail;fail
7742;252373;253521;636454;805598;fail;fail
7743;209252;279610;407541;832268;fail;fail
7744;205021;284909;640385;820360;fail;fail
7745;206205;244821;388339;757588;fail;fail
7746;218843;271054;569443;fail;fail;fail
7747;223723;242356;432228;fail;fail;fail
7748;238921;300606;399761;fail;fail;fail
7749;224835;261555;633910;767303;fail;fail
7750;245717;381631;350988;909114;fail;fail
7751;199448;265142;408610;838857;fail;fail
7752;220088;354116;437226;fail;fail;fail
7753;214613;387042;391385;843717;fail;fail
7754;212182;315588;627402;879906;fail;fail
7755;252072;287643;640830;778160;fail;fail
7756;211489;275401;530754;829515;fail;fail
7757;276758;273611;603469;741161;fail;fail
7758;197564;336999;459587;fail;fail;fail
7759;209692;292383;430803;851310;fail;fail
7760;188360;261256;441396;757963;fail;fail
7761;236958;266940;622413;fail;fail;fail
7762;206830;253923;627255;866842;fail;fail
7763;227916;298711;435703;797209;fail;fail
7764;281207;273604;482025;766293;fail;fail
7765;225312;353357;474133;fail;fail;fail
7766;234113;236691;489823;fail;fail;fail
7767;205009;237040;416419;887715;fail;fail
7768;210095;285690;459027;782820;fail;fail
7769;200894;245978;539005;899575;fail;fail
7770;224698;372900;564195;fail;fail;fail
7771;213647;249466;457975;769875;fail;fail
7772;312941;347040;473258;794481;fail;fail
7773;273264;318620;819048;fail;fail;fail
7774;185517;286762;444258;868226;fail;fail
7775;176114;210485;447255;fail;fail;fail
7776;249763;285510;476399;fail;fail;fail
7777;222997;266271;503062;fail;fail;fail
7778;179594;299078;473837;fail;fail;fail
7779;204865;320432;501137;713002;fail;fail
7780;204976;278217;407691;fail;fail;fail
7781;230445;305441;525606;890980;fail;fail
7782;206316;326203;471585;842195;fail;fail
7783;224968;288482;466178;905384;fail;fail
7784;233073;358240;555791;fail;fail;fail
7785;264760;254553;452556;fail;fail;fail
7786;274416;279576;433583;915540;fail;fail
7787;257847;364804;449050;fail;fail;fail
7788;200794;290018;462325;864595;fail;fail
7789;235407;271732;444945;fail;fail;fail
7790;246539;378924;519880;744698;fail;fail
7791;207300;236878;419156;fail;fail;fail
7792;217199;285052;700995;fail;fail;fail
7793;240060;271211;414379;748765;fail;fail
7794;204099;277837;482865;fail;fail;fail
7795;185303;251122;653035;815055;fail;fail
7796;269585;244220;647243;754049;fail;fail
7797;220067;308283;388155;883680;fail;fail
7798;244439;239661;468976;fail;fail;fail
7799;252204;326071;412170;fail;fail;fail
7800;216303;309458;455774;fail;fail;fail
7801;277720;352790;473164;851654;fail;fail
7802;213788;270138;544038;fail;fail;fail
7803;202486;307202;670404;fail;fail;fail
7804;225189;310502;481841;917133;fail;fail
7805;193438;273217;618583;fail;fail;fail
7806;315796;267681;462351;fail;fail;fail
7807;261018;252312;510056;742623;fail;fail
7808;207979;211645;545292;fail;fail;fail
7809;180732;267333;528352;fail;fail;fail
7810;226705;276138;537573;fail;fail;fail
7811;285409;331360;599967;794702;fail;fail
7812;217826;244880;628394;fail;fail;fail
7813;277363;365697;518248;fail;fail;fail
7814;210596;266669;529664;873150;fail;fail
7815;319805;350666;586491;744387;fail;fail
7816;287549;330544;400697;819517;fail;fail
7817;221393;318665;451252;fail;fail;fail
7818;212942;285715;466145;fail;fail;fail
7819;239744;269430;451094;784665;fail;fail
7820;238457;192836;537898;841783;fail;fail
7821;312104;256037;404595;fail;fail;fail
7822;196342;331650;357897;fail;fail;fail
7823;243768;271890;474638;854375;fail;fail
7824;230739;287565;380845;821239;fail;fail
7825;216488;301265;544129;fail;fail;fail
7826;257141;301740;428895;869455;fail;fail
7827;257010;281500;465307;fail;fail;fail
7828;198935;341517;549254;fail;fail;fail
7829;212512;310706;418084;815176;fail;fail
7830;241227;323118;476296;fail;fail;fail
7831;224169;263976;536978;fail;fail;fail
7832;211198;319406;477033;fail;fail;fail
7833;283840;259371;409919;918191;fail;fail
7834;214877;346036;493273;736325;fail;fail
7835;232837;236392;484783;fail;fail;fail
7836;249909;303003;436020;fail;fail;fail
7837;229255;263669;516206;841215;fail;fail
7838;213518;279661;456392;691909;fail;fail
7839;221386;275713;499365;fail;fail;fail
7840;284390;271216;496329;835070;fail;fail
7841;242037;333251;527867;877705;fail;fail
7842;221670;243506;420900;802433;fail;fail
7843;209393;310534;405260;fail;fail;fail
7844;278888;294428;507421;fail;fail;fail
7845;260846;295513;525189;757483;fail;fail
7846;232401;293339;480147;866628;fail;fail
7847;218001;248399;415201;fail;fail;fail
7848;314915;289213;558083;878331;fail;fail
7849;215525;316685;505137;fail;fail;fail
7850;192074;221668;636747;761526;fail;fail
7851;196735;274183;539989;817670;fail;fail
7852;172285;280143;768019;fail;fail;fail
7853;289429;284533;575637;874773;fail;fail
7854;286463;275650;494023;fail;fail;fail
7855;229877;264719;378806;800056;fail;fail
7856;236607;280850;469971;fail;fail;fail
7857;231933;331070;393254;fail;fail;fail
7858;321129;317845;479372;fail;fail;fail
7859;292337;245667;412830;920227;fail;fail
7860;244630;274243;447683;fail;fail;fail
7861;244223;268938;413163;835838;fail;fail
7862;203846;238454;515714;725752;fail;fail
7863;264185;264916;464032;789913;fail;fail
7864;239260;243535;511685;fail;fail;fail
7865;247546;246954;454958;721399;fail;fail
7866;239736;238404;429134;597689;fail;fail
7867;226559;339045;495045;fail;fail;fail
7868;227042;291842;456630;fail;fail;fail
7869;283218;252490;546875;907545;fail;fail
7870;186497;262231;593117;830143;fail;fail
7871;184231;362378;497030;fail;fail;fail
7872;260976;280011;536381;fail;fail;fail
7873;220646;356302;492185;fail;fail;fail
7874;208210;225974;428307;fail;fail;fail
7875;244967;336056;418506;781218;fail;fail
7876;199278;257084;679647;fail;fail;fail
7877;255014;258390;446288;781180;fail;fail
7878;221548;290858;448742;756244;fail;fail
7879;243569;299958;505170;774133;fail;fail
7880;223979;262928;482666;fail;fail;fail
7881;203664;277295;595255;fail;fail;fail
7882;185944;247095;536091;761580;fail;fail
7883;222608;319770;565143;799347;fail;fail
7884;193787;295089;544940;909653;fail;fail
7885;193124;261813;430038;741086;fail;fail
7886;344527;230946;513132;807526;fail;fail
7887;234007;316260;493753;668417;fail;fail
7888;199006;249591;580661;663498;fail;fail
7889;205068;298641;476951;fail;fail;fail
7890;236783;428031;472923;888337;fail;fail
7891;213243;321921;481088;615397;fail;fail
7892;234880;297465;389726;fail;fail;fail
7893;291936;344963;481207;fail;fail;fail
7894;268633;332478;499303;793654;fail;fail
7895;215987;237606;458528;911933;fail;fail
7896;242041;278877;477700;918118;fail;fail
7897;211279;292187;437644;fail;fail;fail
7898;222948;340258;480966;743737;fail;fail
7899;193913;302190;522524;791579;fail;fail
7900;214039;366676;555011;fail;fail;fail
7901;198484;299061;438904;fail;fail;fail
7902;233071;522941;451673;796155;fail;fail
7903;238816;316530;480882;683978;fail;fail
7904;212174;301483;526453;895458;fail;fail
7905;233438;291866;552985;fail;fail;fail
7906;258302;245517;503759;fail;fail;fail
7907;245042;286855;625317;fail;fail;fail
7908;209328;318016;433137;727587;fail;fail
7909;211430;471949;575407;862325;fail;fail
7910;217246;228216;587084;855631;fail;fail
7911;249411;283224;463996;856034;fail;fail
7912;184426;266638;497607;fail;fail;fail
7913;356092;247177;425454;816577;fail;fail
7914;283588;269416;595831;842449;fail;fail
7915;186542;236932;437633;811286;fail;fail
7916;190875;263333;618661;fail;fail;fail
7917;286949;328765;425814;fail;fail;fail
7918;208521;306876;391671;898288;fail;fail
7919;208346;247714;539748;855185;fail;fail
7920;236398;389526;536862;fail;fail;fail
7921;208665;344967;772417;701047;fail;fail
7922;247935;279250;590373;787555;fail;fail
7923;222302;325091;487869;fail;fail;fail
7924;294118;326971;583977;730852;fail;fail
7925;234532;471783;474766;900920;fail;fail
7926;227267;255239;471815;fail;fail;fail
7927;185766;279473;434938;805262;fail;fail
7928;211093;273748;421306;fail;fail;fail
7929;169131;395512;418931;747545;fail;fail
7930;261077;290510;518228;862846;fail;fail
7931;216792;303390;385473;fail;fail;fail
7932;253163;304920;583112;fail;fail;fail
7933;287783;247901;445893;749321;fail;fail
7934;197721;234772;600367;fail;fail;fail
7935;208093;237079;362854;744738;fail;fail
7936;217942;277628;525705;fail;fail;fail
7937;209585;436720;579744;825040;fail;fail
7938;277767;253816;469880;816695;fail;fail
7939;256772;233003;369063;fail;fail;fail
7940;266888;237212;532594;fail;fail;fail
7941;216911;253781;441084;fail;fail;fail
7942;224983;260870;479493;851688;fail;fail
7943;221904;253480;360567;fail;fail;fail
7944;262698;305291;564030;fail;fail;fail
7945;173681;248575;457107;768425;fail;fail
7946;192927;303056;545992;848235;fail;fail
7947;190804;223995;380427;fail;fail;fail
7948;266833;323413;603770;845012;fail;fail
7949;278492;191648;513739;880346;fail;fail
7950;226092;345249;438866;fail;fail;fail
7951;240336;269989;539839;fail;fail;fail
7952;257588;291735;493737;917693;fail;fail
7953;215319;253303;493386;fail;fail;fail
7954;240006;257204;711804;828174;fail;fail
7955;260789;357315;643256;805138;fail;fail
7956;236804;267732;572906;fail;fail;fail
7957;207440;304722;541533;fail;fail;fail
7958;262376;263332;421122;773019;fail;fail
7959;189842;244343;419609;703051;fail;fail
7960;202458;298161;610941;fail;fail;fail
7961;236580;256923;572809;911784;fail;fail
7962;226227;394423;449432;fail;fail;fail
7963;220382;338361;522339;807039;fail;fail
7964;238000;251145;443091;914884;fail;fail
7965;222483;286313;455502;fail;fail;fail
7966;218847;324693;383607;742021;fail;fail
7967;291355;289778;618097;913464;fail;fail
7968;225051;217324;414331;840867;fail;fail
7969;225140;288900;438285;fail;fail;fail
7970;182235;206194;510104;fail;fail;fail
7971;188829;229674;512779;746572;fail;fail
7972;214497;275669;585742;820336;fail;fail
7973;212456;278449;432081;750789;fail;fail
7974;236015;261223;606372;fail;fail;fail
7975;221469;269277;453700;854761;fail;fail
7976;292500;302484;432614;855500;fail;fail
7977;240958;232964;462353;820833;fail;fail
7978;225005;331367;429948;909378;fail;fail
7979;214586;272588;658916;fail;fail;fail
7980;218986;309368;392772;791585;fail;fail
7981;224338;268870;468558;775888;fail;fail
7982;365334;260718;429228;fail;fail;fail
7983;220599;353316;443844;883482;fail;fail
7984;246723;303623;365837;622459;fail;fail
7985;268385;289878;491269;834557;fail;fail
7986;218131;389258;414197;856182;fail;fail
7987;219720;322851;450049;858650;fail;fail
7988;228013;240044;459502;765906;fail;fail
7989;242357;311818;458474;fail;fail;fail
7990;248058;302852;407959;714934;fail;fail
7991;258405;277365;650363;741201;fail;fail
7992;229058;293780;526520;813222;fail;fail
7993;276104;310939;570624;919843;fail;fail
7994;259863;300257;594223;825045;fail;fail
7995;194195;333871;528903;fail;fail;fail
7996;257333;282949;392713;fail;fail;fail
7997;265371;477188;510967;fail;fail;fail
7998;190810;235700;425176;748697;fail;fail
7999;203019;304197;404864;825150;fail;fail
8000;246746;326888;426751;880228;fail;fail
8001;202565;321229;440858;fail;fail;fail
8002;262070;268864;396389;fail;fail;fail
8003;273172;281600;486943;900902;fail;fail
8004;209700;253495;431933;fail;fail;fail
8005;280197;289404;537622;841144;fail;fail
8006;236725;273342;530918;fail;fail;fail
8007;206653;283353;536655;809976;fail;fail
8008;293571;254656;483407;793203;fail;fail
8009;203095;350208;664886;fail;fail;fail
8010;220364;361776;506077;890643;fail;fail
8011;196125;227380;738296;720928;fail;fail
8012;212127;204534;479510;839939;fail;fail
8013;280597;290276;380442;fail;fail;fail
8014;301839;300620;446630;fail;fail;fail
8015;193961;304954;582549;871849;fail;fail
8016;231126;239432;609263;838493;fail;fail
8017;193137;306606;420261;fail;fail;fail
8018;249757;310223;525733;fail;fail;fail
8019;234180;248591;398123;fail;fail;fail
8020;221960;220528;526642;913560;fail;fail
8021;226017;283622;662020;903078;fail;fail
8022;288872;315660;485670;fail;fail;fail
8023;237363;265040;fail;905380;fail;fail
8024;212912;300134;447355;fail;fail;fail
8025;187259;317044;365181;843836;fail;fail
8026;220945;292581;764455;fail;fail;fail
8027;270190;307272;494620;867039;fail;fail
8028;203832;264661;489232;fail;fail;fail
8029;248958;302742;364174;805873;fail;fail
8030;251784;256170;414437;fail;fail;fail
8031;252038;252893;476687;fail;fail;fail
8032;281115;393754;475108;733227;fail;fail
8033;219320;288793;444284;fail;fail;fail
8034;208437;343341;517979;909314;fail;fail
8035;171984;330109;468541;fail;fail;fail
8036;196681;229317;513926;885012;fail;fail
8037;234174;348386;552940;823110;fail;fail
8038;208422;293883;487841;fail;fail;fail
8039;209711;369686;626996;776634;fail;fail
8040;336647;346193;461633;fail;fail;fail
8041;264739;314538;527188;778944;fail;fail
8042;211442;317981;fail;fail;fail;fail
8043;210762;310523;503013;fail;fail;fail
8044;207555;282367;459541;fail;fail;fail
8045;241512;271597;601835;711338;fail;fail
8046;206726;248326;483557;fail;fail;fail
8047;195905;279565;449470;fail;fail;fail
8048;188394;329479;418869;fail;fail;fail
8049;241172;450381;536237;890755;fail;fail
8050;223581;228265;494185;914591;fail;fail
8051;316268;291442;562743;833626;fail;fail
8052;262190;312477;470749;871426;fail;fail
8053;246030;258913;590467;778974;fail;fail
8054;236614;295827;574198;795512;fail;fail
8055;205929;269169;388096;fail;fail;fail
8056;247087;326995;387302;fail;fail;fail
8057;182761;266802;563589;fail;fail;fail
8058;186423;466708;439208;fail;fail;fail
8059;219646;265918;431566;851850;fail;fail
8060;252410;273957;345792;fail;fail;fail
8061;260876;386511;603022;903998;fail;fail
8062;178560;319091;438686;fail;fail;fail
8063;341404;301480;533997;798762;fail;fail
8064;198733;286944;523679;fail;fail;fail
8065;286894;232788;502795;833840;fail;fail
8066;259371;250072;575733;fail;fail;fail
8067;312747;342485;556763;891314;fail;fail
8068;223070;288479;405078;753953;fail;fail
8069;252516;320337;596750;fail;fail;fail
8070;248835;244359;532990;fail;fail;fail
8071;284510;303076;549707;793960;fail;fail
8072;255504;282490;383767;859553;fail;fail
8073;211376;261043;538958;fail;fail;fail
8074;198368;282253;404935;839599;fail;fail
8075;231084;262327;492374;844878;fail;fail
8076;202657;262145;483257;fail;fail;fail
8077;270817;327280;560142;830080;fail;fail
8078;243437;253116;426895;770156;fail;fail
8079;258368;307278;561044;874001;fail;fail
8080;253141;449860;435459;881785;fail;fail
8081;210552;235921;655262;772195;fail;fail
8082;208346;258603;408465;686251;fail;fail
8083;182529;260644;500238;828962;fail;fail
8084;277640;350325;424303;823031;fail;fail
8085;230956;295830;370962;824129;fail;fail
8086;218501;314778;359058;746944;fail;fail
8087;216996;347924;514477;fail;fail;fail
8088;193895;329468;548679;fail;fail;fail
8089;223843;250691;460917;fail;fail;fail
8090;286521;264951;413903;fail;fail;fail
8091;211881;298000;446567;fail;fail;fail
8092;268115;260064;452822;fail;fail;fail
8093;249311;294225;402759;840005;fail;fail
8094;187171;239157;354377;757965;fail;fail
8095;236527;256604;565861;fail;fail;fail
8096;238969;287775;463519;fail;fail;fail
8097;252767;345379;521332;821401;fail;fail
8098;224392;262044;462533;793515;fail;fail
8099;219972;283631;527319;877800;fail;fail
8100;233709;231653;452282;705957;fail;fail
8101;219446;228211;414694;fail;fail;fail
8102;218165;260413;536173;818385;fail;fail
8103;219585;293236;459260;fail;fail;fail
8104;211954;287536;533630;fail;fail;fail
8105;244165;275914;538937;fail;fail;fail
8106;203878;228770;425003;fail;fail;fail
8107;221233;241029;790486;fail;fail;fail
8108;196546;304008;544171;825842;fail;fail
8109;247837;327699;538111;702059;fail;fail
8110;228700;310407;510483;fail;fail;fail
8111;233520;345002;411940;826161;fail;fail
8112;252722;348770;507314;831477;fail;fail
8113;209061;305836;468458;838647;fail;fail
8114;205182;292030;617362;fail;fail;fail
8115;189292;297926;339399;899875;fail;fail
8116;255026;438969;473602;fail;fail;fail
8117;237186;316704;383978;636575;fail;fail
8118;249799;268681;424531;750339;fail;fail
8119;242954;232348;488679;889094;fail;fail
8120;215288;314301;477356;726855;fail;fail
8121;241465;288256;398327;fail;fail;fail
8122;253201;276503;483408;852793;fail;fail
8123;203429;357467;556017;fail;fail;fail
8124;225247;292854;561359;fail;fail;fail
8125;189029;291256;458001;fail;fail;fail
8126;231912;242111;437408;fail;fail;fail
8127;205903;253768;559038;916820;fail;fail
8128;239133;316815;515024;870126;fail;fail
8129;233008;263238;442874;fail;fail;fail
8130;221666;312873;350682;fail;fail;fail
8131;213393;253284;588730;881871;fail;fail
8132;238107;230754;822153;913018;fail;fail
